县名,規範碼,舊規範碼,地名分類,緯度,經度,行政區,屬,BEG,END,年代,朝代
襄邑,PL000000025608,CN0411422Z11AA,中研院歷史地名 ,34.4296,115.0751,中國-河南省-商丘市-睢縣,兗州刺史部,24,220,（24 ~ 220）,东汉
寧陵,PL000000025625,CN0411423Z09AA,中研院歷史地名 ,34.4299,115.3628,中國-河南省-商丘市-寧陵縣,豫州刺史部,24,220,（24 ~ 220）,东汉
己吾,PL000000025631,CN0411423Z15AA,中研院歷史地名 ,34.3467,115.2267,中國-河南省-商丘市-寧陵縣,兗州刺史部,24,220,（24 ~ 220）,东汉
鄢縣,PL000000025635,CN0411424Z02AA,中研院歷史地名 ,34.2229,115.3237,中國-河南省-商丘市-柘城縣,豫州刺史部,24,220,（24 ~ 220）,东汉
柘縣,PL000000025644,CN0411424Z11AA,中研院歷史地名 ,34.0983,115.3078,中國-河南省-商丘市-柘城縣,豫州刺史部,24,220,（24 ~ 220）,东汉
虞縣,PL000000025657,CN0411425Z05AA,中研院歷史地名 ,34.5082,115.9073,中國-河南省-商丘市-虞城縣,豫州刺史部,24,220,（24 ~ 220）,东汉
穀熟,PL000000025683,CN0411425Z31AA,中研院歷史地名 ,34.2612,115.7742,中國-河南省-商丘市-虞城縣,豫州刺史部,24,220,（24 ~ 220）,东汉
建平,PL000000025700,CN0411426Z17AA,中研院歷史地名 ,34.0682,115.9823,中國-河南省-商丘市-夏邑縣,豫州刺史部,24,220,（24 ~ 220）,东汉
碭縣,PL000000025704,CN0411481Z02AA,中研院歷史地名 ,34.1675,116.416,中國-河南省-商丘市-永城市,豫州刺史部,24,220,（24 ~ 220）,东汉
臨睢,PL000000025716,CN0411481Z14AA,中研院歷史地名 ,33.9877,116.3737,中國-河南省-商丘市-永城市,豫州刺史部,24,220,（24 ~ 220）,东汉
酇縣,PL000000025719,CN0411481Z17AA,中研院歷史地名 ,33.9684,116.1279,中國-河南省-商丘市-永城市,豫州刺史部,24,220,（24 ~ 220）,东汉
太丘,PL000000025736,CN0411481Z34AA,中研院歷史地名 ,34.061,116.3004,中國-河南省-商丘市-永城市,豫州刺史部,24,220,（24 ~ 220）,东汉
平春,PL000000025763,CN0411502Z22AA,中研院歷史地名 ,32.2802,113.891,中國-河南省-信陽市-溮河區,荊州刺史部,24,220,（24 ~ 220）,东汉
鄳縣,PL000000025793,CN0411521Z01AA,中研院歷史地名 ,32.2438,114.4243,中國-河南省-信陽市-羅山縣,荊州刺史部,24,220,（24 ~ 220）,东汉
西陽,PL000000025828,CN0411522Z17AA,中研院歷史地名 ,32.0087,114.8149,中國-河南省-信陽市-光山縣,荊州刺史部,24,220,（24 ~ 220）,东汉
蓼縣,PL000000025863,CN0411525Z10AA,中研院歷史地名 ,32.3245,115.7465,中國-河南省-信陽市-固始縣,揚州刺史部,24,220,（24 ~ 220）,东汉
安豐,PL000000025879,CN0411525Z26AA,中研院歷史地名 ,32.0093,115.8104,中國-河南省-信陽市-固始縣,揚州刺史部,24,220,（24 ~ 220）,东汉
雩婁,PL000000025887,CN0411525Z34AA,中研院歷史地名 ,31.8835,115.8672,中國-河南省-信陽市-固始縣,揚州刺史部,24,220,（24 ~ 220）,东汉
弋陽,PL000000025894,CN0411526Z02AA,中研院歷史地名 ,32.1573,114.9866,中國-河南省-信陽市-潢川縣,豫州刺史部,24,220,（24 ~ 220）,东汉
期思,PL000000025924,CN0411527Z08AA,中研院歷史地名 ,32.3465,115.4896,中國-河南省-信陽市-淮濱縣,豫州刺史部,24,220,（24 ~ 220）,东汉
褒信,PL000000025930,CN0411528Z02AA,中研院歷史地名 ,32.5682,114.9941,中國-河南省-信陽市-息縣,豫州刺史部,24,220,（24 ~ 220）,东汉
新息,PL000000025950,CN0411528Z22AA,中研院歷史地名 ,32.3415,114.738,中國-河南省-信陽市-息縣,豫州刺史部,24,220,（24 ~ 220）,东汉
軑國,PL000000025958,CN0411528Z30AA,中研院歷史地名 ,32.2153,114.7446,中國-河南省-信陽市-息縣,荊州刺史部,24,220,（24 ~ 220）,东汉
扶溝,PL000000025968,CN0411621Z04AA,中研院歷史地名 ,34.1964,114.5591,中國-河南省-周口市-扶溝縣,兗州刺史部,24,220,（24 ~ 220）,东汉
新汲,PL000000025981,CN0411621Z17AA,中研院歷史地名 ,33.9766,114.3412,中國-河南省-周口市-扶溝縣,豫州刺史部,24,220,（24 ~ 220）,东汉
長平,PL000000025990,CN0411622Z05AA,中研院歷史地名 ,33.8524,114.6093,中國-河南省-周口市-西華縣,豫州刺史部,24,220,（24 ~ 220）,东汉
西華,PL000000026007,CN0411622Z22AA,中研院歷史地名 ,33.686,114.5012,中國-河南省-周口市-西華縣,豫州刺史部,24,220,（24 ~ 220）,东汉
汝陽,PL000000026018,CN0411623Z05AA,中研院歷史地名 ,33.5952,114.5684,中國-河南省-周口市-商水縣,豫州刺史部,24,220,（24 ~ 220）,东汉
征羌,PL000000026024,CN0411623Z11AA,中研院歷史地名 ,33.5722,114.2986,中國-河南省-周口市-商水縣,豫州刺史部,24,220,（24 ~ 220）,东汉
項縣,PL000000026045,CN0411624Z10AA,中研院歷史地名 ,33.3966,115.0728,中國-河南省-周口市-沈丘縣,豫州刺史部,24,220,（24 ~ 220）,东汉
寧平,PL000000026054,CN0411625Z01AA,中研院歷史地名 ,33.6682,115.3264,中國-河南省-周口市-鄲城縣,豫州刺史部,24,220,（24 ~ 220）,东汉
宜祿,PL000000026060,CN0411625Z07AA,中研院歷史地名 ,33.4988,115.2799,中國-河南省-周口市-鄲城縣,豫州刺史部,24,220,（24 ~ 220）,东汉
新平,PL000000026064,CN0411626Z02AA,中研院歷史地名 ,33.8335,114.9782,中國-河南省-周口市-淮陽縣,豫州刺史部,24,220,（24 ~ 220）,东汉
陳縣,PL000000026082,CN0411626Z20AA,中研院歷史地名 ,33.7331,114.8916,中國-河南省-周口市-淮陽縣,豫州刺史部,24,220,（24 ~ 220）,东汉
扶樂,PL000000026100,CN0411627Z07AA,中研院歷史地名 ,34.0996,114.6667,中國-河南省-周口市-太康縣,豫州刺史部,24,220,（24 ~ 220）,东汉
陽夏,PL000000026112,CN0411627Z19AA,中研院歷史地名 ,34.063,114.8655,中國-河南省-周口市-太康縣,豫州刺史部,24,220,（24 ~ 220）,东汉
武平,PL000000026121,CN0411628Z02AA,中研院歷史地名 ,33.9444,115.2826,中國-河南省-周口市-鹿邑縣,豫州刺史部,24,220,（24 ~ 220）,东汉
苦縣,PL000000026136,CN0411628Z17AA,中研院歷史地名 ,33.8599,115.4905,中國-河南省-周口市-鹿邑縣,豫州刺史部,24,220,（24 ~ 220）,东汉
南頓,PL000000026155,CN0411681Z06AA,中研院歷史地名 ,33.4442,114.8318,中國-河南省-周口市-項城市,豫州刺史部,24,220,（24 ~ 220）,东汉
定潁,PL000000026170,CN0411721Z05AA,中研院歷史地名 ,33.4026,114.0725,中國-河南省-駐馬店市-西平縣,豫州刺史部,24,220,（24 ~ 220）,东汉
上蔡,PL000000026188,CN0411722Z08AA,中研院歷史地名 ,33.2554,114.235,中國-河南省-駐馬店市-上蔡縣,豫州刺史部,24,220,（24 ~ 220）,东汉
平輿,PL000000026201,CN0411723Z03AA,中研院歷史地名 ,33.1639,114.5971,中國-河南省-駐馬店市-平輿縣,豫州刺史部,24,220,（24 ~ 220）,东汉
安城,PL000000026223,CN0411724Z03AA,中研院歷史地名 ,32.7694,114.54,中國-河南省-駐馬店市-正陽縣,豫州刺史部,24,220,（24 ~ 220）,东汉
慎陽,PL000000026230,CN0411724Z10AA,中研院歷史地名 ,32.7154,114.4116,中國-河南省-駐馬店市-正陽縣,豫州刺史部,24,220,（24 ~ 220）,东汉
安陽,PL000000026247,CN0411724Z27AA,中研院歷史地名 ,32.3352,114.3868,中國-河南省-駐馬店市-正陽縣,豫州刺史部,24,220,（24 ~ 220）,东汉
陽安,PL000000026256,CN0411725Z05AA,中研院歷史地名 ,32.9142,114.0665,中國-河南省-駐馬店市-確山縣,豫州刺史部,24,220,（24 ~ 220）,东汉
朗陵,PL000000026276,CN0411725Z25AA,中研院歷史地名 ,32.6762,113.992,中國-河南省-駐馬店市-確山縣,豫州刺史部,24,220,（24 ~ 220）,东汉
舞陰,PL000000026290,CN0411726Z07AA,中研院歷史地名 ,32.9867,113.2858,中國-河南省-駐馬店市-泌陽縣,荊州刺史部,24,220,（24 ~ 220）,东汉
比陽,PL000000026308,CN0411726Z25AA,中研院歷史地名 ,32.7224,113.3281,中國-河南省-駐馬店市-泌陽縣,荊州刺史部,24,220,（24 ~ 220）,东汉
北宜春,PL000000026343,CN0411727Z27AA,中研院歷史地名 ,32.8017,114.2497,中國-河南省-駐馬店市-汝南縣,豫州刺史部,24,220,（24 ~ 220）,东汉
濯陽,PL000000026354,CN0411728Z04AA,中研院歷史地名 ,33.1655,114.1026,中國-河南省-駐馬店市-遂平縣,豫州刺史部,24,220,（24 ~ 220）,东汉
吳房,PL000000026367,CN0411728Z17AA,中研院歷史地名 ,33.147,113.9981,中國-河南省-駐馬店市-遂平縣,豫州刺史部,24,220,（24 ~ 220）,东汉
新蔡,PL000000026386,CN0411729Z12AA,中研院歷史地名 ,32.7503,114.9829,中國-河南省-駐馬店市-新蔡縣,豫州刺史部,24,220,（24 ~ 220）,东汉
沙羨,PL000000026459,CN0420106Z07AA,中研院歷史地名 ,30.3375,114.1609,中國-湖北省-武漢市-武昌區,荊州刺史部,24,220,（24 ~ 220）,东汉
西陵,PL000000026545,CN0420117Z06AA,中研院歷史地名 ,30.8454,114.7722,中國-湖北省-武漢市-新洲區,荊州刺史部,24,220,（24 ~ 220）,东汉
下雉,PL000000026595,CN0420222Z20AA,中研院歷史地名 ,29.8167,115.3515,中國-湖北省-黃石市-陽新縣,荊州刺史部,24,220,（24 ~ 220）,东汉
錫縣,PL000000026645,CN0420321Z21AA,中研院歷史地名 ,32.7892,110.1587,中國-湖北省-十堰市-鄖縣,益州刺史部,24,220,（24 ~ 220）,东汉
上庸,PL000000026704,CN0420323Z27AA,中研院歷史地名 ,32.1998,110.1224,中國-湖北省-十堰市-竹山縣,益州刺史部,24,220,（24 ~ 220）,东汉
房陵,PL000000026759,CN0420325Z26AA,中研院歷史地名 ,32.0583,110.736,中國-湖北省-十堰市-房縣,益州刺史部,24,220,（24 ~ 220）,东汉
武當,PL000000026792,CN0420381Z09AA,中研院歷史地名 ,32.6846,111.1517,中國-湖北省-十堰市-丹江口市,荊州刺史部,24,220,（24 ~ 220）,东汉
夷陵,PL000000026837,CN0420503Z01AA,中研院歷史地名 ,30.6702,111.3481,中國-湖北省-宜昌市-伍家崗區,荊州刺史部,24,220,（24 ~ 220）,东汉
臨沮,PL000000026889,CN0420525Z03AA,中研院歷史地名 ,31.1833,111.5399,中國-湖北省-宜昌市-遠安縣,荊州刺史部,24,220,（24 ~ 220）,东汉
秭歸,PL000000026934,CN0420527Z19AA,中研院歷史地名 ,30.9989,110.7029,中國-湖北省-宜昌市-秭歸縣,荊州刺史部,24,220,（24 ~ 220）,东汉
佷山,PL000000026965,CN0420528Z12AA,中研院歷史地名 ,30.4486,111.0224,中國-湖北省-宜昌市-長陽土家族自治縣,荊州刺史部,24,220,（24 ~ 220）,东汉
夷道,PL000000027006,CN0420581Z18AA,中研院歷史地名 ,30.3697,111.4694,中國-湖北省-宜昌市-宜都市,荊州刺史部,24,220,（24 ~ 220）,东汉
枝江,PL000000027057,CN0420583Z03AA,中研院歷史地名 ,30.5332,111.9056,中國-湖北省-宜昌市-枝江市,荊州刺史部,24,220,（24 ~ 220）,东汉
襄陽,PL000000027123,CN0420602Z10AA,中研院歷史地名 ,32.0089,112.147,中國-湖北省-襄樊市-襄城區,荊州刺史部,24,220,（24 ~ 220）,东汉
鄧縣,PL000000027149,CN0420606Z18AA,中研院歷史地名 ,32.0982,112.1241,中國-湖北省-襄樊市-樊城區,荊州刺史部,24,220,（24 ~ 220）,东汉
中盧,PL000000027198,CN0420607Z31AA,中研院歷史地名 ,31.9308,112.0698,中國-湖北省-襄樊市-襄陽區,荊州刺史部,24,220,（24 ~ 220）,东汉
筑陽,PL000000027254,CN0420625Z04AA,中研院歷史地名 ,32.2968,111.6368,中國-湖北省-襄樊市-穀城縣,荊州刺史部,24,220,（24 ~ 220）,东汉
山都,PL000000027264,CN0420625Z14AA,中研院歷史地名 ,32.1068,111.7794,中國-湖北省-襄樊市-穀城縣,荊州刺史部,24,220,（24 ~ 220）,东汉
酇縣,PL000000027292,CN0420682Z08AA,中研院歷史地名 ,32.4896,111.5982,中國-湖北省-襄樊市-老河口市,荊州刺史部,24,220,（24 ~ 220）,东汉
陰縣,PL000000027306,CN0420682Z22AA,中研院歷史地名 ,32.4618,111.6439,中國-湖北省-襄樊市-老河口市,荊州刺史部,24,220,（24 ~ 220）,东汉
襄鄉,PL000000027321,CN0420683Z06AA,中研院歷史地名 ,32.2184,112.8866,中國-湖北省-襄樊市-棗陽市,荊州刺史部,24,220,（24 ~ 220）,东汉
蔡陽,PL000000027333,CN0420683Z18AA,中研院歷史地名 ,32.1001,112.5218,中國-湖北省-襄樊市-棗陽市,荊州刺史部,24,220,（24 ~ 220）,东汉
章陵,PL000000027342,CN0420683Z27AA,中研院歷史地名 ,32.0025,112.7602,中國-湖北省-襄樊市-棗陽市,荊州刺史部,24,220,（24 ~ 220）,东汉
邔國,PL000000027362,CN0420684Z10AA,中研院歷史地名 ,31.749,112.2757,中國-湖北省-襄樊市-宜城市,荊州刺史部,24,220,（24 ~ 220）,东汉
宜城,PL000000027381,CN0420684Z29AA,中研院歷史地名 ,31.6664,112.2861,中國-湖北省-襄樊市-宜城市,荊州刺史部,24,220,（24 ~ 220）,东汉
鄂縣,PL000000027414,CN0420704Z14AA,中研院歷史地名 ,30.4017,114.8887,中國-湖北省-鄂州市-鄂城區,荊州刺史部,24,220,（24 ~ 220）,东汉
編縣,PL000000027437,CN0420802Z12AA,中研院歷史地名 ,31.4324,112.0224,中國-湖北省-荊門市-東寶區,荊州刺史部,24,220,（24 ~ 220）,东汉
當陽,PL000000027453,CN0420802Z28AA,中研院歷史地名 ,30.8943,112.1335,中國-湖北省-荊門市-東寶區,荊州刺史部,24,220,（24 ~ 220）,东汉
南新市,PL000000027472,CN0420821Z08AA,中研院歷史地名 ,31.1293,113.3342,中國-湖北省-荊門市-京山縣,荊州刺史部,24,220,（24 ~ 220）,东汉
雲杜,PL000000027491,CN0420821Z27AA,中研院歷史地名 ,31.024,113.1256,中國-湖北省-荊門市-京山縣,荊州刺史部,24,220,（24 ~ 220）,东汉
軑國,PL000000027517,CN0420881Z02AA,中研院歷史地名 ,31.5072,112.4722,中國-湖北省-荊門市-鐘祥市,荊州刺史部,24,220,（24 ~ 220）,东汉
安陸,PL000000027629,CN0420923Z14AA,中研院歷史地名 ,31.0249,113.7552,中國-湖北省-孝感市-雲夢縣,荊州刺史部,24,220,（24 ~ 220）,东汉
孱陵,PL000000027801,CN0421022Z19AA,中研院歷史地名 ,30.0091,112.0903,中國-湖北省-荊州市-公安縣,荊州刺史部,24,220,（24 ~ 220）,东汉
江陵,PL000000027873,CN0421024Z21AA,中研院歷史地名 ,30.3496,112.1995,中國-湖北省-荊州市-江陵縣,荊州刺史部,24,220,（24 ~ 220）,东汉
州陵,PL000000027908,CN0421083Z07AA,中研院歷史地名 ,30.0449,113.8974,中國-湖北省-荊州市-洪湖市,荊州刺史部,24,220,（24 ~ 220）,东汉
邾縣,PL000000027965,CN0421102Z13AA,中研院歷史地名 ,30.4961,114.8637,中國-湖北省-黃岡市-黃州區,荊州刺史部,24,220,（24 ~ 220）,东汉
蘄春,PL000000028092,CN0421126Z17AA,中研院歷史地名 ,30.123,115.3621,中國-湖北省-黃岡市-蘄春縣,荊州刺史部,24,220,（24 ~ 220）,东汉
尋陽,PL000000028195,CN0421182Z08AA,中研院歷史地名 ,29.9669,115.7052,中國-湖北省-黃岡市-武穴市,揚州刺史部,24,220,（24 ~ 220）,东汉
下雋,PL000000028230,CN0421222Z04AA,中研院歷史地名 ,29.2912,113.78,中國-湖北省-咸寧市-通城縣,荊州刺史部,24,220,（24 ~ 220）,东汉
隨縣,PL000000028318,CN0421302Z19AA,中研院歷史地名 ,31.7143,113.3787,中國-湖北省-隨州市-曾都區,荊州刺史部,24,220,（24 ~ 220）,东汉
竟陵,PL000000028556,CN0429005Z07AA,中研院歷史地名 ,30.4636,112.8047,中國-湖北省-省直轄縣級行政區劃(**)-潛江市,荊州刺史部,24,220,（24 ~ 220）,东汉
華容,PL000000028566,CN0429005Z17AA,中研院歷史地名 ,30.2948,112.6117,中國-湖北省-省直轄縣級行政區劃(**)-潛江市,荊州刺史部,24,220,（24 ~ 220）,东汉
臨湘,PL000000028673,CN0430105Z32AA,中研院歷史地名 ,28.1973,112.9867,中國-湖南省-長沙市-開福區,荊州刺史部,24,220,（24 ~ 220）,东汉
容陵,PL000000028783,CN0430223Z08AA,中研院歷史地名 ,26.8868,113.2477,中國-湖南省-株洲市-攸縣,荊州刺史部,24,220,（24 ~ 220）,东汉
茶陵,PL000000028794,CN0430224Z03AA,中研院歷史地名 ,27.0376,113.7711,中國-湖南省-株洲市-茶陵縣,荊州刺史部,24,220,（24 ~ 220）,东汉
醴陵,PL000000028833,CN0430281Z15AA,中研院歷史地名 ,27.6675,113.5026,中國-湖南省-株洲市-醴陵市,荊州刺史部,24,220,（24 ~ 220）,东汉
湘南,PL000000028849,CN0430321Z04AA,中研院歷史地名 ,27.7972,112.7183,中國-湖南省-湘潭市-湘潭縣,荊州刺史部,24,220,（24 ~ 220）,东汉
湘鄉,PL000000028879,CN0430381Z14AA,中研院歷史地名 ,27.7363,112.5272,中國-湖南省-湘潭市-湘鄉市,荊州刺史部,24,220,（24 ~ 220）,东汉
酃縣,PL000000028893,CN0430405Z07AA,中研院歷史地名 ,26.894,112.6549,中國-湖南省-衡陽市-珠暉區,荊州刺史部,24,220,（24 ~ 220）,东汉
重安,PL000000028972,CN0430421Z11AA,中研院歷史地名 ,27.0136,112.3729,中國-湖南省-衡陽市-衡陽縣,荊州刺史部,24,220,（24 ~ 220）,东汉
陰山,PL000000029012,CN0430424Z09AA,中研院歷史地名 ,26.9677,113.2103,中國-湖南省-衡陽市-衡東縣,荊州刺史部,24,220,（24 ~ 220）,东汉
耒陽,PL000000029049,CN0430481Z18AA,中研院歷史地名 ,26.4141,112.8553,中國-湖南省-衡陽市-耒陽市,荊州刺史部,24,220,（24 ~ 220）,东汉
昭陵,PL000000029108,CN0430511Z21AA,中研院歷史地名 ,27.2484,111.4834,中國-湖南省-邵陽市-北塔區,荊州刺史部,24,220,（24 ~ 220）,东汉
昭陽,PL000000029118,CN0430521Z07AA,中研院歷史地名 ,27.2654,111.7905,中國-湖南省-邵陽市-邵東縣,荊州刺史部,24,220,（24 ~ 220）,东汉
烝陽,PL000000029125,CN0430521Z14AA,中研院歷史地名 ,27.1485,111.944,中國-湖南省-邵陽市-邵東縣,荊州刺史部,24,220,（24 ~ 220）,东汉
夫夷,PL000000029141,CN0430523Z07AA,中研院歷史地名 ,26.9834,111.2502,中國-湖南省-邵陽市-邵陽縣,荊州刺史部,24,220,（24 ~ 220）,东汉
都梁,PL000000029246,CN0430581Z06AA,中研院歷史地名 ,26.7675,110.6506,中國-湖南省-邵陽市-武岡市,荊州刺史部,24,220,（24 ~ 220）,东汉
羅縣,PL000000029369,CN0430681Z07AA,中研院歷史地名 ,28.8769,113.0551,中國-湖南省-岳陽市-汨羅市,荊州刺史部,24,220,（24 ~ 220）,东汉
臨沅,PL000000029425,CN0430702Z25AA,中研院歷史地名 ,29.034,111.6999,中國-湖南省-常德市-武陵區,荊州刺史部,24,220,（24 ~ 220）,东汉
漢壽,PL000000029441,CN0430703Z06AA,中研院歷史地名 ,29.1109,111.9081,中國-湖南省-常德市-鼎城區,荊州刺史部,24,220,（24 ~ 220）,东汉
沅南,PL000000029447,CN0430703Z12AA,中研院歷史地名 ,28.9175,111.5379,中國-湖南省-常德市-鼎城區,荊州刺史部,24,220,（24 ~ 220）,东汉
零陽,PL000000029584,CN0430821Z10AA,中研院歷史地名 ,29.4343,111.1755,中國-湖南省-張家界市-慈利縣,荊州刺史部,24,220,（24 ~ 220）,东汉
充縣,PL000000029608,CN0430822Z15AA,中研院歷史地名 ,29.392,110.1709,中國-湖南省-張家界市-桑植縣,荊州刺史部,24,220,（24 ~ 220）,东汉
益陽,PL000000029633,CN0430903Z04AA,中研院歷史地名 ,28.6163,112.4286,中國-湖南省-益陽市-赫山區,荊州刺史部,24,220,（24 ~ 220）,东汉
郴縣,PL000000029685,CN0431002Z23AA,中研院歷史地名 ,25.8017,113.0335,中國-湖南省-郴州市-北湖區,荊州刺史部,24,220,（24 ~ 220）,东汉
便縣,PL000000029735,CN0431023Z10AA,中研院歷史地名 ,26.1329,113.1233,中國-湖南省-郴州市-永興縣,荊州刺史部,24,220,（24 ~ 220）,东汉
臨武,PL000000029749,CN0431025Z06AA,中研院歷史地名 ,25.3075,112.6252,中國-湖南省-郴州市-臨武縣,荊州刺史部,24,220,（24 ~ 220）,东汉
漢寧,PL000000029810,CN0431081Z12AA,中研院歷史地名 ,25.8843,113.3987,中國-湖南省-郴州市-資興市,荊州刺史部,24,220,（24 ~ 220）,东汉
泉陵,PL000000029844,CN0431102Z24AA,中研院歷史地名 ,26.2094,111.6209,中國-湖南省-永州市-零陵區,荊州刺史部,24,220,（24 ~ 220）,东汉
營浦,PL000000029904,CN0431124Z10AA,中研院歷史地名 ,25.5489,111.6676,中國-湖南省-永州市-道縣,荊州刺史部,24,220,（24 ~ 220）,东汉
謝沐,PL000000029929,CN0431125Z11AA,中研院歷史地名 ,25.2021,111.2283,中國-湖南省-永州市-江永縣,交州刺史部,24,220,（24 ~ 220）,东汉
泠道,PL000000029948,CN0431126Z09AA,中研院歷史地名 ,25.5999,112.1445,中國-湖南省-永州市-寧遠縣,荊州刺史部,24,220,（24 ~ 220）,东汉
營道,PL000000029957,CN0431126Z18AA,中研院歷史地名 ,25.4758,111.9956,中國-湖南省-永州市-寧遠縣,荊州刺史部,24,220,（24 ~ 220）,东汉
南平,PL000000029972,CN0431127Z08AA,中研院歷史地名 ,25.405,112.225,中國-湖南省-永州市-藍山縣,荊州刺史部,24,220,（24 ~ 220）,东汉
馮乘,PL000000030013,CN0431129Z20AA,中研院歷史地名 ,24.8737,111.5337,中國-湖南省-永州市-江華瑤族自治縣,交州刺史部,24,220,（24 ~ 220）,东汉
沅陵,PL000000030074,CN0431222Z28AA,中研院歷史地名 ,28.434,110.403,中國-湖南省-懷化市-沅陵縣,荊州刺史部,24,220,（24 ~ 220）,东汉
辰陽,PL000000030095,CN0431223Z12AA,中研院歷史地名 ,27.9737,110.1274,中國-湖南省-懷化市-辰溪縣,荊州刺史部,24,220,（24 ~ 220）,东汉
連道,PL000000030296,CN0431382Z03AA,中研院歷史地名 ,27.597,111.9114,中國-湖南省-婁底市-漣源市,荊州刺史部,24,220,（24 ~ 220）,东汉
遷陵,PL000000030341,CN0433125Z02AA,中研院歷史地名 ,28.7336,109.7104,中國-湖南省-湘西土家族苗族自治州-保靖縣,荊州刺史部,24,220,（24 ~ 220）,东汉
酉陽,PL000000030380,CN0433127Z19AA,中研院歷史地名 ,28.7727,109.9203,中國-湖南省-湘西土家族苗族自治州-永順縣,荊州刺史部,24,220,（24 ~ 220）,东汉
番禺,PL000000030472,CN0440104Z30AA,中研院歷史地名 ,23.1335,113.2643,中國-廣東省-廣州市-越秀區,交州刺史部,24,220,（24 ~ 220）,东汉
增城,PL000000030521,CN0440183Z09AA,中研院歷史地名 ,23.396,113.9752,中國-廣東省-廣州市-增城市,交州刺史部,24,220,（24 ~ 220）,东汉
曲江,PL000000030575,CN0440204Z16AA,中研院歷史地名 ,24.7755,113.6356,中國-廣東省-韶關市-湞江區,荊州刺史部,24,220,（24 ~ 220）,东汉
徐聞,PL000000030943,CN0440825Z17AA,中研院歷史地名 ,20.2746,110.1594,中國-廣東省-湛江市-徐聞縣,交州刺史部,24,220,（24 ~ 220）,东汉
高要,PL000000031107,CN0441202Z13AA,中研院歷史地名 ,23.0571,112.4599,中國-廣東省-肇慶市-端州區,交州刺史部,24,220,（24 ~ 220）,东汉
端谿,PL000000031208,CN0441226Z19AA,中研院歷史地名 ,23.1457,111.7792,中國-廣東省-肇慶市-德慶縣,交州刺史部,24,220,（24 ~ 220）,东汉
四會,PL000000031247,CN0441284Z11AA,中研院歷史地名 ,23.3476,112.7027,中國-廣東省-肇慶市-四會市,交州刺史部,24,220,（24 ~ 220）,东汉
博羅,PL000000031297,CN0441322Z17AA,中研院歷史地名 ,23.1711,114.2818,中國-廣東省-惠州市-博羅縣,交州刺史部,24,220,（24 ~ 220）,东汉
龍川,PL000000031493,CN0441622Z14AA,中研院歷史地名 ,24.0962,115.1956,中國-廣東省-河源市-龍川縣,交州刺史部,24,220,（24 ~ 220）,东汉
高涼,PL000000031555,CN0441723Z04AA,中研院歷史地名 ,22.1086,111.9732,中國-廣東省-陽江市-陽東縣,交州刺史部,24,220,（24 ~ 220）,东汉
中宿,PL000000031648,CN0441827Z02AA,中研院歷史地名 ,23.787,112.8594,中國-廣東省-清遠市-清新縣,交州刺史部,24,220,（24 ~ 220）,东汉
含洭,PL000000031676,CN0441881Z12AA,中研院歷史地名 ,24.2613,113.1299,中國-廣東省-清遠市-英德市,荊州刺史部,24,220,（24 ~ 220）,东汉
湞陽,PL000000031691,CN0441881Z27AA,中研院歷史地名 ,24.1584,113.4575,中國-廣東省-清遠市-英德市,荊州刺史部,24,220,（24 ~ 220）,东汉
桂陽,PL000000031733,CN0441882Z25AA,中研院歷史地名 ,24.7787,112.3864,中國-廣東省-清遠市-連州市,荊州刺史部,24,220,（24 ~ 220）,东汉
臨允,PL000000031889,CN0445321Z26AA,中研院歷史地名 ,22.4747,112.1969,中國-廣東省-雲浮市-新興縣,交州刺史部,24,220,（24 ~ 220）,东汉
領方,PL000000032051,CN0450126Z20AA,中研院歷史地名 ,23.1803,108.7745,中國-廣西壯族自治區-南寧市-賓陽縣,交州刺史部,24,220,（24 ~ 220）,东汉
潭中,PL000000032135,CN0450203Z17AA,中研院歷史地名 ,24.3087,109.4557,中國-廣西壯族自治區-柳州市-魚峰區,交州刺史部,24,220,（24 ~ 220）,东汉
始安,PL000000032254,CN0450302Z21AA,中研院歷史地名 ,25.2792,110.2945,中國-廣西壯族自治區-桂林市-秀峰區,荊州刺史部,24,220,（24 ~ 220）,东汉
洮陽,PL000000032324,CN0450324Z14AA,中研院歷史地名 ,26.1015,110.9904,中國-廣西壯族自治區-桂林市-全州縣,荊州刺史部,24,220,（24 ~ 220）,东汉
零陵,PL000000032352,CN0450325Z01AA,中研院歷史地名 ,25.7651,110.7681,中國-廣西壯族自治區-桂林市-興安縣,荊州刺史部,24,220,（24 ~ 220）,东汉
荔浦,PL000000032467,CN0450331Z19AA,中研院歷史地名 ,24.4808,110.2781,中國-廣西壯族自治區-桂林市-荔蒲縣,交州刺史部,24,220,（24 ~ 220）,东汉
廣信,PL000000032518,CN0450403Z21AA,中研院歷史地名 ,23.4859,111.3167,中國-廣西壯族自治區-梧州市-萬秀區,交州刺史部,24,220,（24 ~ 220）,东汉
猛陵,PL000000032532,CN0450421Z09AA,中研院歷史地名 ,23.4661,111.0324,中國-廣西壯族自治區-梧州市-蒼梧縣,交州刺史部,24,220,（24 ~ 220）,东汉
合浦,PL000000032761,CN0450722Z23AA,中研院歷史地名 ,21.9329,109.4563,中國-廣西壯族自治區-欽州市-浦北縣,交州刺史部,24,220,（24 ~ 220）,东汉
布山,PL000000032875,CN0450881Z30AA,中研院歷史地名 ,23.35,109.9907,中國-廣西壯族自治區-貴港市-桂平市,交州刺史部,24,220,（24 ~ 220）,东汉
