passageId,name,id,oldid,type,JingDu,WeuDu,HangZhengGou,Shu,start,end,dynasty,level
passage7412,上黨,PL000000004131,CN0140402Z12AA,中研院歷史地名 ,113.1128,36.1829,中國-山西省-長治市-城區,上黨郡,581,618,隋,縣
passage7413,襄垣,PL000000004185,CN0140423Z17AA,中研院歷史地名 ,113.0501,36.534,中國-山西省-長治市-襄垣縣,上黨郡,581,618,隋,縣
passage7414,屯留,PL000000004198,CN0140424Z07AA,中研院歷史地名 ,112.7911,36.3225,中國-山西省-長治市-屯留縣,上黨郡,581,618,隋,縣
passage7415,黎城,PL000000004227,CN0140426Z03AA,中研院歷史地名 ,113.3531,36.5187,中國-山西省-長治市-黎城縣,上黨郡,581,618,隋,縣
passage7416,長子,PL000000004252,CN0140428Z07AA,中研院歷史地名 ,112.8831,36.1193,中國-山西省-長治市-長子縣,上黨郡,581,618,隋,縣
passage7417,鄉縣,PL000000004279,CN0140429Z18AA,中研院歷史地名 ,112.9348,36.8286,中國-山西省-長治市-武鄉縣,上黨郡,581,618,隋,縣
passage7418,銅鞮,PL000000004301,CN0140430Z15AA,中研院歷史地名 ,112.6214,36.6073,中國-山西省-長治市-沁縣,上黨郡,581,618,隋,縣
passage7419,綿上,PL000000004319,CN0140431Z03AA,中研院歷史地名 ,112.251,36.7743,中國-山西省-長治市-沁源縣,西河郡,581,618,隋,縣
passage7420,沁源,PL000000004337,CN0140431Z21AA,中研院歷史地名 ,112.3389,36.4965,中國-山西省-長治市-沁源縣,上黨郡,581,618,隋,縣
passage7421,潞城,PL000000004357,CN0140481Z16AA,中研院歷史地名 ,113.2305,36.3344,中國-山西省-長治市-潞城市,上黨郡,581,618,隋,縣
passage7422,沁水,PL000000004395,CN0140521Z15AA,中研院歷史地名 ,112.1794,35.6898,中國-山西省-晉城市-沁水縣,長平郡,581,618,隋,縣
passage7423,端氏,PL000000004399,CN0140521Z19AA,中研院歷史地名 ,112.5518,35.6698,中國-山西省-晉城市-沁水縣,長平郡,581,618,隋,縣
passage7424,濩澤,PL000000004423,CN0140522Z17AA,中研院歷史地名 ,112.4272,35.49,中國-山西省-晉城市-陽城縣,長平郡,581,618,隋,縣
passage7425,陵川,PL000000004439,CN0140524Z08AA,中研院歷史地名 ,113.2863,35.7774,中國-山西省-晉城市-陵川縣,長平郡,581,618,隋,縣
passage7426,丹川,PL000000004448,CN0140525Z01AA,中研院歷史地名 ,112.9685,35.6021,中國-山西省-晉城市-澤州縣,長平郡,581,618,隋,縣
passage7427,高平,PL000000004492,CN0140581Z18AA,中研院歷史地名 ,112.9289,35.7914,中國-山西省-晉城市-高平市,長平郡,581,618,隋,縣
passage7428,善陽,PL000000004510,CN0140602Z09AA,中研院歷史地名 ,112.4312,39.3076,中國-山西省-朔州市-朔城區,馬邑郡,581,618,隋,縣
passage7429,神武,PL000000004564,CN0140621Z07AA,中研院歷史地名 ,112.9744,39.5012,中國-山西省-朔州市-山陰縣,馬邑郡,581,618,隋,縣
passage7430,榆次,PL000000004656,CN0140702Z11AA,中研院歷史地名 ,112.7542,37.6779,中國-山西省-晉中市-榆次區,太原郡,581,618,隋,縣
passage7431,遼山,PL000000004684,CN0140722Z01AA,中研院歷史地名 ,113.387,37.1087,中國-山西省-晉中市-左權縣,太原郡,581,618,隋,縣
passage7432,平城,PL000000004706,CN0140723Z03AA,中研院歷史地名 ,113.1066,37.3721,中國-山西省-晉中市-和順縣,太原郡,581,618,隋,縣
passage7433,和順,PL000000004713,CN0140723Z10AA,中研院歷史地名 ,113.5764,37.3308,中國-山西省-晉中市-和順縣,太原郡,581,618,隋,縣
passage7434,樂平,PL000000004734,CN0140724Z15AA,中研院歷史地名 ,113.4865,37.5029,中國-山西省-晉中市-昔陽縣,太原郡,581,618,隋,縣
passage7435,壽陽,PL000000004754,CN0140725Z12AA,中研院歷史地名 ,113.1782,37.8862,中國-山西省-晉中市-壽陽縣,太原郡,581,618,隋,縣
passage7436,太谷,PL000000004774,CN0140726Z13AA,中研院歷史地名 ,112.5622,37.425,中國-山西省-晉中市-太谷縣,太原郡,581,618,隋,縣
passage7437,祁縣,PL000000004788,CN0140727Z10AA,中研院歷史地名 ,112.3247,37.3533,中國-山西省-晉中市-祁縣,太原郡,581,618,隋,縣
passage7438,平遙,PL000000004811,CN0140728Z08AA,中研院歷史地名 ,112.187,37.2067,中國-山西省-晉中市-平遙縣,西河郡,581,618,隋,縣
passage7439,永安,PL000000004833,CN0140729Z06AA,中研院歷史地名 ,111.9505,36.8545,中國-山西省-晉中市-靈石縣,西河郡,581,618,隋,縣
passage7440,靈石,PL000000004840,CN0140729Z13AA,中研院歷史地名 ,111.7856,36.8416,中國-山西省-晉中市-靈石縣,西河郡,581,618,隋,縣
passage7441,介休,PL000000004874,CN0140781Z15AA,中研院歷史地名 ,111.9215,37.026,中國-山西省-晉中市-介休市,西河郡,581,618,隋,縣
passage7442,安邑,PL000000004907,CN0140802Z17AA,中研院歷史地名 ,111.0616,35.0437,中國-山西省-運城市-鹽湖區,河東郡,581,618,隋,縣
passage7443,猗氏,PL000000004926,CN0140821Z08AA,中研院歷史地名 ,110.7832,35.1474,中國-山西省-運城市-臨猗縣,河東郡,581,618,隋,縣
passage7444,桑泉,PL000000004933,CN0140821Z15AA,中研院歷史地名 ,110.559,35.1049,中國-山西省-運城市-臨猗縣,河東郡,581,618,隋,縣
passage7445,汾陰,PL000000004982,CN0140822Z28AA,中研院歷史地名 ,110.4943,35.3153,中國-山西省-運城市-萬榮縣,河東郡,581,618,隋,縣
passage7446,聞喜,PL000000004990,CN0140823Z05AA,中研院歷史地名 ,111.3054,35.437,中國-山西省-運城市-聞喜縣,絳郡,581,618,隋,縣
passage7447,稷山,PL000000005013,CN0140824Z08AA,中研院歷史地名 ,110.988,35.6017,中國-山西省-運城市-稷山縣,絳郡,581,618,隋,縣
passage7448,正平,PL000000005038,CN0140825Z17AA,中研院歷史地名 ,111.2253,35.6159,中國-山西省-運城市-新絳縣,絳郡,581,618,隋,縣
passage7449,絳縣,PL000000005058,CN0140826Z14AA,中研院歷史地名 ,111.6068,35.4483,中國-山西省-運城市-絳縣,絳郡,581,618,隋,縣
passage7450,垣縣,PL000000005076,CN0140827Z15AA,中研院歷史地名 ,111.8741,35.1006,中國-山西省-運城市-垣曲縣,絳郡,581,618,隋,縣
passage7451,夏縣,PL000000005104,CN0140828Z23AA,中研院歷史地名 ,111.2292,35.1369,中國-山西省-運城市-夏縣,河東郡,581,618,隋,縣
passage7452,河北,PL000000005131,CN0140829Z25AA,中研院歷史地名 ,111.1191,34.81,中國-山西省-運城市-平陸縣,河東郡,581,618,隋,縣
passage7453,芮城,PL000000005150,CN0140830Z10AA,中研院歷史地名 ,110.6974,34.6968,中國-山西省-運城市-芮城縣,河東郡,581,618,隋,縣
passage7454,虞鄉,PL000000005194,CN0140881Z10AA,中研院歷史地名 ,110.4528,34.8661,中國-山西省-運城市-永濟市,河東郡,581,618,隋,縣
passage7455,河東,PL000000005201,CN0140881Z17AA,中研院歷史地名 ,110.3339,34.8468,中國-山西省-運城市-永濟市,河東郡,581,618,隋,縣
passage7456,龍門,PL000000005237,CN0140882Z12AA,中研院歷史地名 ,110.707,35.5869,中國-山西省-運城市-河津市,河東郡,581,618,隋,縣
passage7457,秀容,PL000000005266,CN0140902Z08AA,中研院歷史地名 ,112.7408,38.398,中國-山西省-忻州市-忻府區,樓煩郡,581,618,隋,縣
passage7458,五臺,PL000000005440,CN0140922Z17AA,中研院歷史地名 ,113.2689,38.7186,中國-山西省-忻州市-五台縣,雁門郡,581,618,隋,縣
passage7459,雁門,PL000000005472,CN0140923Z22AA,中研院歷史地名 ,112.9587,39.0599,中國-山西省-忻州市-代縣,雁門郡,581,618,隋,縣
passage7460,繁畤,PL000000005514,CN0140924Z07AA,中研院歷史地名 ,113.5712,39.2795,中國-山西省-忻州市-繁峙縣,雁門郡,581,618,隋,縣
passage7461,靜樂,PL000000005562,CN0140926Z12AA,中研院歷史地名 ,111.9497,38.3572,中國-山西省-忻州市-靜樂縣,樓煩郡,581,618,隋,縣
passage7462,開陽,PL000000005573,CN0140927Z08AA,中研院歷史地名 ,112.2044,39.0929,中國-山西省-忻州市-神池縣,馬邑郡,581,618,隋,縣
passage7463,崞縣,PL000000005653,CN0140981Z04AA,中研院歷史地名 ,112.7472,38.8811,中國-山西省-忻州市-原平市,雁門郡,581,618,隋,縣
passage7464,臨汾,PL000000005712,CN0141002Z25AA,中研院歷史地名 ,111.5247,36.0775,中國-山西省-臨汾市-堯都區,臨汾郡,581,618,隋,縣
passage7465,襄陵,PL000000005723,CN0141002Z36AA,中研院歷史地名 ,111.6233,36.0164,中國-山西省-臨汾市-堯都區,臨汾郡,581,618,隋,縣
passage7466,曲沃,PL000000005735,CN0141021Z05AA,中研院歷史地名 ,111.4732,35.6419,中國-山西省-臨汾市-曲沃縣,絳郡,581,618,隋,縣
passage7467,翼城,PL000000005751,CN0141022Z09AA,中研院歷史地名 ,111.7057,35.7229,中國-山西省-臨汾市-翼城縣,絳郡,581,618,隋,縣
passage7468,太平,PL000000005768,CN0141023Z14AA,中研院歷史地名 ,111.373,35.8846,中國-山西省-臨汾市-襄汾縣,絳郡,581,618,隋,縣
passage7469,楊縣,PL000000005798,CN0141024Z21AA,中研院歷史地名 ,111.745,36.2064,中國-山西省-臨汾市-洪洞縣,臨汾郡,581,618,隋,縣
passage7470,岳陽,PL000000005806,CN0141025Z01AA,中研院歷史地名 ,111.9168,36.2932,中國-山西省-臨汾市-古縣,臨汾郡,581,618,隋,縣
passage7471,冀氏,PL000000005830,CN0141026Z18AA,中研院歷史地名 ,112.2991,36.0087,中國-山西省-臨汾市-安澤縣,臨汾郡,581,618,隋,縣
passage7472,伍城,PL000000005849,CN0141028Z04AA,中研院歷史地名 ,110.7621,36.2495,中國-山西省-臨汾市-吉縣,文城郡,581,618,隋,縣
passage7473,文城,PL000000005851,CN0141028Z06AA,中研院歷史地名 ,110.5187,36.2358,中國-山西省-臨汾市-吉縣,文城郡,581,618,隋,縣
passage7474,吉昌,PL000000005870,CN0141028Z25AA,中研院歷史地名 ,110.6844,36.0952,中國-山西省-臨汾市-吉縣,文城郡,581,618,隋,縣
passage7475,昌寧,PL000000005879,CN0141029Z03AA,中研院歷史地名 ,110.7999,35.9902,中國-山西省-臨汾市-鄉寧縣,文城郡,581,618,隋,縣
passage7476,隰川,PL000000005920,CN0141031Z10AA,中研院歷史地名 ,110.94,36.6872,中國-山西省-臨汾市-隰縣,龍泉郡,581,618,隋,縣
passage7477,樓山,PL000000005944,CN0141032Z14AA,中研院歷史地名 ,110.6476,36.7082,中國-山西省-臨汾市-永和縣,龍泉郡,581,618,隋,縣
passage7478,永和,PL000000005945,CN0141032Z15AA,中研院歷史地名 ,110.5495,36.6512,中國-山西省-臨汾市-永和縣,龍泉郡,581,618,隋,縣
passage7479,蒲縣,PL000000005960,CN0141033Z08AA,中研院歷史地名 ,111.1061,36.4153,中國-山西省-臨汾市-蒲縣,龍泉郡,581,618,隋,縣
passage7480,汾西,PL000000005970,CN0141034Z05AA,中研院歷史地名 ,111.5721,36.65,中國-山西省-臨汾市-汾西縣,臨汾郡,581,618,隋,縣
passage7481,霍邑,PL000000005990,CN0141082Z08AA,中研院歷史地名 ,111.7374,36.5633,中國-山西省-臨汾市-霍州市,臨汾郡,581,618,隋,縣
passage7482,離石,PL000000006013,CN0141102Z14AA,中研院歷史地名 ,111.1446,37.5097,中國-山西省-呂梁市-離石區,離石郡,581,618,隋,縣
passage7483,文水,PL000000006040,CN0141121Z11AA,中研院歷史地名 ,112.0336,37.4365,中國-山西省-呂梁市-文水縣,太原郡,581,618,隋,縣
passage7484,臨泉,PL000000006069,CN0141123Z07AA,中研院歷史地名 ,110.9312,38.5107,中國-山西省-呂梁市-興縣,樓煩郡,581,618,隋,縣
passage7485,太和,PL000000006084,CN0141124Z10AA,中研院歷史地名 ,110.7613,37.9089,中國-山西省-呂梁市-臨縣,離石郡,581,618,隋,縣
passage7486,定胡,PL000000006094,CN0141125Z04AA,中研院歷史地名 ,110.8278,37.578,中國-山西省-呂梁市-柳林縣,離石郡,581,618,隋,縣
passage7487,修化,PL000000006106,CN0141125Z16AA,中研院歷史地名 ,111.0536,37.3988,中國-山西省-呂梁市-柳林縣,離石郡,581,618,隋,縣
passage7488,石樓,PL000000006119,CN0141126Z10AA,中研院歷史地名 ,110.836,36.9953,中國-山西省-呂梁市-石樓縣,龍泉郡,581,618,隋,縣
passage7489,嵐城,PL000000006133,CN0141127Z09AA,中研院歷史地名 ,111.6662,38.3917,中國-山西省-呂梁市-嵐縣,樓煩郡,581,618,隋,縣
passage7490,平夷,PL000000006157,CN0141129Z07AA,中研院歷史地名 ,111.1975,37.3391,中國-山西省-呂梁市-中陽縣,離石郡,581,618,隋,縣
passage7491,隰城,PL000000006224,CN0141182Z16AA,中研院歷史地名 ,111.7884,37.2629,中國-山西省-呂梁市-汾陽市,西河郡,581,618,隋,縣
passage7492,大利,PL000000006302,CN0150123Z07AA,中研院歷史地名 ,111.7842,40.4609,中國-內蒙古自治區-呼和浩特市-和林格爾縣,定襄郡,581,618,隋,縣
passage7493,榆林,PL000000006588,CN0150622Z02AA,中研院歷史地名 ,111.0694,40.2254,中國-內蒙古自治區-鄂爾多斯市-准格爾旗,榆林郡,581,618,隋,縣
passage7494,長澤,PL000000006630,CN0150623Z08AA,中研院歷史地名 ,108.3294,37.6992,中國-內蒙古自治區-鄂爾多斯市-鄂托克前旗,朔方郡,581,618,隋,縣
passage7495,岩綠,PL000000006683,CN0150626Z08AA,中研院歷史地名 ,108.9243,38.0306,中國-內蒙古自治區-鄂爾多斯市-烏審旗,朔方郡,581,618,隋,縣
passage7496,永豐,PL000000006781,CN0150802Z01AA,中研院歷史地名 ,107.5329,40.9475,中國-內蒙古自治區-巴彥淖爾市-臨河區,五原郡,581,618,隋,縣
passage7497,九原,PL000000006810,CN0150823Z09AA,中研院歷史地名 ,108.2443,40.8738,中國-內蒙古自治區-巴彥淖爾市-烏拉特前旗,五原郡,581,618,隋,縣
passage7498,卑奢城,PL000000007191,CN0210213Z14AA,中研院歷史地名 ,121.8124,39.0783,中國-遼寧省-大連市-金州區,Err:512,581,618,高麗,縣
passage7499,新城,PL000000007285,CN0210411Z05AA,中研院歷史地名 ,123.8661,41.9288,中國-遼寧省-撫順市-順城區,Err:512,581,618,高麗,縣
passage7500,烏骨城,PL000000007397,CN0210682Z22AA,中研院歷史地名 ,124.0961,40.4166,中國-遼寧省-丹東市-鳳城市,Err:512,581,618,高麗,縣
passage7501,遼西郡,PL000000007483,CN0210727Z48AA,中研院歷史地名 ,121.4556,41.3554,中國-遼寧省-錦州市-義縣,燕郡,581,618,隋,縣
passage7502,遼東城,PL000000007649,CN0211011Z01AA,中研院歷史地名 ,123.131,41.2638,中國-遼寧省-遼陽市-太子河區,Err:512,581,618,高麗,縣
passage7503,柳城,PL000000007782,CN0211302Z10AA,中研院歷史地名 ,120.461,41.579,中國-遼寧省-朝陽市-雙塔區,柳城郡,581,618,隋,縣
passage7504,扶餘城,PL000000008011,CN0220303Z05AA,中研院歷史地名 ,124.3769,43.1608,中國-吉林省-四平市-鐵東區,Err:512,581,618,高麗,縣
passage7505,國內城,PL000000008050,CN0220582Z08AA,中研院歷史地名 ,126.185,41.116,中國-吉林省-通化市-集安市,Err:512,581,618,高麗,縣
passage7506,昆山,PL000000008481,CN0310117Z02AA,中研院歷史地名 ,121.146,31.0469,中國-上海市-市轄區-松江區,吳郡,581,618,隋,縣
passage7507,江寧,PL000000008905,CN0320105Z24AA,中研院歷史地名 ,118.778,32.0514,中國-江蘇省-南京市-建鄴區,丹陽郡,581,618,隋,縣
passage7508,六合,PL000000009284,CN0320116Z15AA,中研院歷史地名 ,118.8469,32.3472,中國-江蘇省-南京市-六合區,江都郡,581,618,隋,縣
passage7509,溧水,PL000000009321,CN0320124Z07AA,中研院歷史地名 ,119.0208,31.6532,中國-江蘇省-南京市-溧水縣,丹陽郡,581,618,隋,縣
passage7510,無錫,PL000000009353,CN0320202Z05AA,中研院歷史地名 ,120.3066,31.5733,中國-江蘇省-無錫市-崇安區,毗陵郡,581,618,隋,縣
passage7511,江陰,PL000000009422,CN0320281Z15AA,中研院歷史地名 ,120.2751,31.9075,中國-江蘇省-無錫市-江陰市,毗陵郡,581,618,隋,縣
passage7512,義興,PL000000009471,CN0320282Z15AA,中研院歷史地名 ,119.8233,31.3623,中國-江蘇省-無錫市-宜興市,毗陵郡,581,618,隋,縣
passage7513,彭城,PL000000009524,CN0320303Z14AA,中研院歷史地名 ,117.1969,34.2686,中國-江蘇省-徐州市-雲龍區,彭城郡,581,618,隋,縣
passage7514,豐縣,PL000000009550,CN0320321Z06AA,中研院歷史地名 ,116.5934,34.7027,中國-江蘇省-徐州市-豐縣,彭城郡,581,618,隋,縣
passage7515,沛縣,PL000000009565,CN0320322Z07AA,中研院歷史地名 ,116.9362,34.737,中國-江蘇省-徐州市-沛縣,彭城郡,581,618,隋,縣
passage7516,留縣,PL000000009593,CN0320322Z35AA,中研院歷史地名 ,117.1166,34.5839,中國-江蘇省-徐州市-沛縣,彭城郡,581,618,隋,縣
passage7517,下邳,PL000000009624,CN0320324Z03AA,中研院歷史地名 ,117.924,34.1355,中國-江蘇省-徐州市-睢寧縣,下邳郡,581,618,隋,縣
passage7518,良城,PL000000009682,CN0320382Z02AA,中研院歷史地名 ,117.8396,34.4859,中國-江蘇省-徐州市-邳州市,下邳郡,581,618,隋,縣
passage7519,晉陵,PL000000009724,CN0320402Z05AA,中研院歷史地名 ,119.9613,31.7815,中國-江蘇省-常州市-天寧區,毗陵郡,581,618,隋,縣
passage7520,永世,PL000000009795,CN0320481Z13AA,中研院歷史地名 ,119.4849,31.3653,中國-江蘇省-常州市-溧陽市,宣城郡,581,618,隋,縣
passage7521,吳縣,PL000000010043,CN0320505Z05AA,中研院歷史地名 ,120.5863,31.2583,中國-江蘇省-蘇州市-虎丘區,吳郡,581,618,隋,縣
passage7522,常熟,PL000000010175,CN0320582Z07AA,中研院歷史地名 ,120.6388,31.7849,中國-江蘇省-蘇州市-張家港市,吳郡,581,618,隋,縣
passage7523,東海,PL000000010401,CN0320705Z08AA,中研院歷史地名 ,119.2336,34.5822,中國-江蘇省-連雲港市-新浦區,東海郡,581,618,隋,縣
passage7524,朐山,PL000000010415,CN0320706Z12AA,中研院歷史地名 ,119.1435,34.5471,中國-江蘇省-連雲港市-海州區,東海郡,581,618,隋,縣
passage7525,懷仁,PL000000010443,CN0320721Z17AA,中研院歷史地名 ,119.0973,34.8753,中國-江蘇省-連雲港市-贛榆縣,東海郡,581,618,隋,縣
passage7526,山陽,PL000000010500,CN0320803Z11AA,中研院歷史地名 ,119.1751,33.5157,中國-江蘇省-淮安市-淮安區,江都郡,581,618,隋,縣
passage7527,漣水,PL000000010591,CN0320826Z19AA,中研院歷史地名 ,119.2704,33.7652,中國-江蘇省-淮安市-漣水縣,東海郡,581,618,隋,縣
passage7528,徐城,PL000000010616,CN0320830Z02AA,中研院歷史地名 ,118.3032,33.1427,中國-江蘇省-淮安市-盱眙縣,下邳郡,581,618,隋,縣
passage7529,盱眙,PL000000010627,CN0320830Z13AA,中研院歷史地名 ,118.5467,33.015,中國-江蘇省-淮安市-盱眙縣,江都郡,581,618,隋,縣
passage7530,安宜,PL000000010661,CN0320831Z03AA,中研院歷史地名 ,119.2794,33.1349,中國-江蘇省-淮安市-金湖縣,江都郡,581,618,隋,縣
passage7531,鹽城,PL000000010674,CN0320902Z07AA,中研院歷史地名 ,120.1429,33.3839,中國-江蘇省-鹽城市-亭湖區,江都郡,581,618,隋,縣
passage7532,江都,PL000000010795,CN0321002Z14AA,中研院歷史地名 ,119.4462,32.39,中國-江蘇省-揚州市-廣陵區,江都郡,581,618,隋,縣
passage7533,江陽,PL000000010802,CN0321002Z21AA,中研院歷史地名 ,119.4462,32.39,中國-江蘇省-揚州市-廣陵區,江都郡,581,618,隋,縣
passage7534,高郵,PL000000010914,CN0321084Z10AA,中研院歷史地名 ,119.4679,32.8711,中國-江蘇省-揚州市-高郵市,江都郡,581,618,隋,縣
passage7535,延陵,PL000000010987,CN0321102Z13AA,中研院歷史地名 ,119.4533,32.2052,中國-江蘇省-鎮江市-京口區,江都郡,581,618,隋,縣
passage7536,曲阿,PL000000011046,CN0321181Z09AA,中研院歷史地名 ,119.5789,31.9945,中國-江蘇省-鎮江市-丹陽市,江都郡,581,618,隋,縣
passage7537,句容,PL000000011096,CN0321183Z14AA,中研院歷史地名 ,119.1717,31.9453,中國-江蘇省-鎮江市-句容市,江都郡,581,618,隋,縣
passage7538,海陵,PL000000011128,CN0321202Z09AA,中研院歷史地名 ,119.9203,32.4946,中國-江蘇省-泰州市-海陵區,江都郡,581,618,隋,縣
passage7539,宿豫,PL000000011211,CN0321302Z12AA,中研院歷史地名 ,118.4263,33.8118,中國-江蘇省-宿遷市-宿城區,下邳郡,581,618,隋,縣
passage7540,沭陽,PL000000011233,CN0321322Z08AA,中研院歷史地名 ,118.7865,34.133,中國-江蘇省-宿遷市-沭陽縣,東海郡,581,618,隋,縣
passage7541,淮陽,PL000000011267,CN0321323Z23AA,中研院歷史地名 ,118.767,33.5388,中國-江蘇省-宿遷市-泗陽縣,下邳郡,581,618,隋,縣
passage7542,錢唐,PL000000011522,CN0330103Z22AA,中研院歷史地名 ,120.1775,30.2928,中國-浙江省-杭州市-下城區,余杭郡,581,618,隋,縣
passage7543,鹽官,PL000000011718,CN0330109Z04AA,中研院歷史地名 ,120.5271,30.3345,中國-浙江省-杭州市-蕭山區,余杭郡,581,618,隋,縣
passage7544,餘杭,PL000000011892,CN0330110Z26AA,中研院歷史地名 ,119.9469,30.2543,中國-浙江省-杭州市-餘杭區,余杭郡,581,618,隋,縣
passage7545,桐廬,PL000000011924,CN0330122Z21AA,中研院歷史地名 ,119.6148,29.7848,中國-浙江省-杭州市-桐廬縣,遂安郡,581,618,隋,縣
passage7546,雉山,PL000000011960,CN0330127Z23AA,中研院歷史地名 ,118.935,29.5898,中國-浙江省-杭州市-淳安縣,遂安郡,581,618,隋,縣
passage7547,遂安,PL000000011967,CN0330127Z30AA,中研院歷史地名 ,118.687,29.4993,中國-浙江省-杭州市-淳安縣,遂安郡,581,618,隋,縣
passage7548,富陽,PL000000012053,CN0330183Z02AA,中研院歷史地名 ,119.9544,30.0766,中國-浙江省-杭州市-富陽市,余杭郡,581,618,隋,縣
passage7549,於灊,PL000000012135,CN0330185Z26AA,中研院歷史地名 ,119.4165,30.187,中國-浙江省-杭州市-臨安市,余杭郡,581,618,隋,縣
passage7550,句章,PL000000012345,CN0330212Z11AA,中研院歷史地名 ,121.5672,29.7134,中國-浙江省-寧波市-鄞州區,會稽郡,581,618,隋,縣
passage7551,永嘉,PL000000012530,CN0330302Z21AA,中研院歷史地名 ,120.6546,28.0117,中國-浙江省-溫州市-鹿城區,永嘉郡,581,618,隋,縣
passage7552,烏程,PL000000013013,CN0330502Z20AA,中研院歷史地名 ,120.1082,30.8636,中國-浙江省-湖州市-吳興區,吳郡,581,618,隋,縣
passage7553,武康,PL000000013085,CN0330521Z21AA,中研院歷史地名 ,119.9538,30.5203,中國-浙江省-湖州市-德清縣,余杭郡,581,618,隋,縣
passage7554,長城,PL000000013107,CN0330522Z12AA,中研院歷史地名 ,119.9103,31.0126,中國-浙江省-湖州市-長興縣,吳郡,581,618,隋,縣
passage7555,會稽,PL000000013266,CN0330602Z28AA,中研院歷史地名 ,120.5871,30.0031,中國-浙江省-紹興市-越城區,會稽郡,581,618,隋,縣
passage7556,諸暨,PL000000013377,CN0330681Z12AA,中研院歷史地名 ,120.2365,29.7118,中國-浙江省-紹興市-諸暨市,會稽郡,581,618,隋,縣
passage7557,剡縣,PL000000013476,CN0330683Z14AA,中研院歷史地名 ,120.8241,29.5861,中國-浙江省-紹興市-嵊州市,會稽郡,581,618,隋,縣
passage7558,金華,PL000000013520,CN0330702Z15AA,中研院歷史地名 ,119.6586,29.1034,中國-浙江省-金華市-婺城區,東陽郡,581,618,隋,縣
passage7559,烏傷,PL000000013595,CN0330782Z09AA,中研院歷史地名 ,120.0804,29.2987,中國-浙江省-金華市-義烏市,東陽郡,581,618,隋,縣
passage7560,永康,PL000000013628,CN0330784Z09AA,中研院歷史地名 ,120.034,28.8959,中國-浙江省-金華市-永康市,東陽郡,581,618,隋,縣
passage7561,信安,PL000000013666,CN0330802Z17AA,中研院歷史地名 ,118.8749,28.8869,中國-浙江省-衢州市-柯城區,東陽郡,581,618,隋,縣
passage7562,龍丘,PL000000013720,CN0330825Z10AA,中研院歷史地名 ,119.2132,29.0334,中國-浙江省-衢州市-龍游縣,東陽郡,581,618,隋,縣
passage7563,定陽,PL000000013731,CN0330881Z01AA,中研院歷史地名 ,118.6039,28.8149,中國-浙江省-衢州市-江山市,東陽郡,581,618,隋,縣
passage7564,臨海,PL000000014903,CN0331082Z14AA,中研院歷史地名 ,121.1293,28.8417,中國-浙江省-台州市-臨海市,永嘉郡,581,618,隋,縣
passage7565,括蒼,PL000000014938,CN0331102Z14AA,中研院歷史地名 ,119.9306,28.4482,中國-浙江省-麗水市-蓮都區,永嘉郡,581,618,隋,縣
passage7566,松陽,PL000000014994,CN0331124Z03AA,中研院歷史地名 ,119.4426,28.5299,中國-浙江省-麗水市-松陽縣,永嘉郡,581,618,隋,縣
passage7567,合肥,PL000000015065,CN0340103Z15AA,中研院歷史地名 ,117.2854,31.8633,中國-安徽省-合肥市-廬陽區,廬江郡,581,618,隋,縣
passage7568,慎縣,PL000000015092,CN0340122Z09AA,中研院歷史地名 ,117.5535,31.9959,中國-安徽省-合肥市-肥東縣,廬江郡,581,618,隋,縣
passage7569,塗山,PL000000015221,CN0340321Z28AA,中研院歷史地名 ,117.2232,32.8516,中國-安徽省-蚌埠市-懷遠縣,鐘離郡,581,618,隋,縣
passage7570,下蔡,PL000000015277,CN0340421Z14AA,中研院歷史地名 ,116.7669,32.6939,中國-安徽省-淮南市-鳳台縣,汝陰郡,581,618,隋,縣
passage7571,當塗,PL000000015325,CN0340521Z15AA,中研院歷史地名 ,118.4924,31.5545,中國-安徽省-馬鞍山市-當塗縣,丹陽郡,581,618,隋,縣
passage7572,臨渙,PL000000015374,CN0340621Z28AA,中研院歷史地名 ,116.7779,33.5892,中國-安徽省-淮北市-濉溪縣,譙郡,581,618,隋,縣
passage7573,懷寧,PL000000015481,CN0340824Z15AA,中研院歷史地名 ,116.576,30.6293,中國-安徽省-安慶市-潛山縣,同安郡,581,618,隋,縣
passage7574,太湖,PL000000015518,CN0340825Z15AA,中研院歷史地名 ,116.2739,30.419,中國-安徽省-安慶市-太湖縣,同安郡,581,618,隋,縣
passage7575,宿松,PL000000015539,CN0340826Z15AA,中研院歷史地名 ,116.123,30.1501,中國-安徽省-安慶市-宿松縣,同安郡,581,618,隋,縣
passage7576,望江,PL000000015557,CN0340827Z11AA,中研院歷史地名 ,116.6831,30.1224,中國-安徽省-安慶市-望江縣,同安郡,581,618,隋,縣
passage7577,同安,PL000000015582,CN0340881Z13AA,中研院歷史地名 ,116.9475,31.0512,中國-安徽省-安慶市-桐城市,同安郡,581,618,隋,縣
passage7578,休寧,PL000000015627,CN0341003Z19AA,中研院歷史地名 ,118.2402,29.8111,中國-安徽省-黃山市-黃山區,新安郡,581,618,隋,縣
passage7579,歙縣,PL000000015655,CN0341021Z15AA,中研院歷史地名 ,118.4427,29.8645,中國-安徽省-黃山市-歙縣,新安郡,581,618,隋,縣
passage7580,黟縣,PL000000015694,CN0341023Z13AA,中研院歷史地名 ,117.939,29.9319,中國-安徽省-黃山市-黟縣,新安郡,581,618,隋,縣
