fuzzy_nm,input_nm_trad,input_x_coord,input_year_beg,input_year_end,input_id,input_y_coord,input_dynasty,match,fuzzy_out_x_coord_match,fuzzy_out_y_coord_match,out_beg_match,out_end_match,out_year_overlap,out_content_match_strength
茶陵,茶陵,113.7711,24.0,220.0,PL000000028794,27.0376,东汉,not_found,False,False,False,False,,0
醴陵,醴陵,113.5026,24.0,220.0,PL000000028833,27.6675,东汉,not_found,False,False,False,False,,0
湘南,湘南,112.7183,24.0,220.0,PL000000028849,27.7972,东汉,not_found,False,False,False,False,,0
湘鄉,湘鄉,112.5272,24.0,220.0,PL000000028879,27.7363,东汉,not_found,False,False,False,False,,0
酃縣,酃縣,112.6549,24.0,220.0,PL000000028893,26.894000000000002,东汉,not_found,False,False,False,False,,0
重安,重安,112.3729,24.0,220.0,PL000000028972,27.0136,东汉,not_found,False,False,False,False,,0
陰山,陰山,113.2103,24.0,220.0,PL000000029012,26.9677,东汉,not_found,False,False,False,False,,0
耒陽,耒陽,112.8553,24.0,220.0,PL000000029049,26.4141,东汉,not_found,False,False,False,False,,0
昭陵,昭陵,111.4834,24.0,220.0,PL000000029108,27.2484,东汉,not_found,False,False,False,False,,0
昭陽,昭陽,111.7905,24.0,220.0,PL000000029118,27.2654,东汉,not_found,False,False,False,False,,0
烝陽,烝陽,111.944,24.0,220.0,PL000000029125,27.1485,东汉,not_found,False,False,False,False,,0
夫夷,夫夷,111.2502,24.0,220.0,PL000000029141,26.9834,东汉,not_found,False,False,False,False,,0
都梁,都梁,110.6506,24.0,220.0,PL000000029246,26.7675,东汉,not_found,False,False,False,False,,0
羅縣,羅縣,113.0551,24.0,220.0,PL000000029369,28.8769,东汉,not_found,False,False,False,False,,0
臨沅,臨沅,111.6999,24.0,220.0,PL000000029425,29.034000000000002,东汉,not_found,False,False,False,False,,0
漢壽,漢壽,111.9081,24.0,220.0,PL000000029441,29.1109,东汉,not_found,False,False,False,False,,0
沅南,沅南,111.5379,24.0,220.0,PL000000029447,28.9175,东汉,not_found,False,False,False,False,,0
零陽,零陽,111.1755,24.0,220.0,PL000000029584,29.4343,东汉,not_found,False,False,False,False,,0
充縣,充縣,110.1709,24.0,220.0,PL000000029608,29.392,东汉,not_found,False,False,False,False,,0
益陽,益陽,112.4286,24.0,220.0,PL000000029633,28.6163,东汉,not_found,False,False,False,False,,0
郴縣,郴縣,113.0335,24.0,220.0,PL000000029685,25.8017,东汉,not_found,False,False,False,False,,0
便縣,便縣,113.1233,24.0,220.0,PL000000029735,26.1329,东汉,not_found,False,False,False,False,,0
臨武,臨武,112.6252,24.0,220.0,PL000000029749,25.3075,东汉,not_found,False,False,False,False,,0
漢寧,漢寧,113.3987,24.0,220.0,PL000000029810,25.8843,东汉,not_found,False,False,False,False,,0
泉陵,泉陵,111.6209,24.0,220.0,PL000000029844,26.2094,东汉,not_found,False,False,False,False,,0
營浦,營浦,111.6676,24.0,220.0,PL000000029904,25.5489,东汉,not_found,False,False,False,False,,0
謝沐,謝沐,111.2283,24.0,220.0,PL000000029929,25.2021,东汉,not_found,False,False,False,False,,0
泠道,泠道,112.1445,24.0,220.0,PL000000029948,25.5999,东汉,not_found,False,False,False,False,,0
營道,營道,111.9956,24.0,220.0,PL000000029957,25.4758,东汉,not_found,False,False,False,False,,0
馮乘,馮乘,111.5337,24.0,220.0,PL000000030013,24.8737,东汉,not_found,False,False,False,False,,0
沅陵,沅陵,110.40299999999999,24.0,220.0,PL000000030074,28.434,东汉,not_found,False,False,False,False,,0
辰陽,辰陽,110.1274,24.0,220.0,PL000000030095,27.9737,东汉,not_found,False,False,False,False,,0
連道,連道,111.9114,24.0,220.0,PL000000030296,27.596999999999998,东汉,not_found,False,False,False,False,,0
遷陵,遷陵,109.7104,24.0,220.0,PL000000030341,28.7336,东汉,not_found,False,False,False,False,,0
酉陽,酉陽,109.9203,24.0,220.0,PL000000030380,28.7727,东汉,not_found,False,False,False,False,,0
番禺,番禺,113.2643,24.0,220.0,PL000000030472,23.1335,东汉,not_found,False,False,False,False,,0
增城,增城,113.9752,24.0,220.0,PL000000030521,23.396,东汉,not_found,False,False,False,False,,0
曲江,曲江,113.6356,24.0,220.0,PL000000030575,24.7755,东汉,not_found,False,False,False,False,,0
徐聞,徐聞,110.1594,24.0,220.0,PL000000030943,20.2746,东汉,not_found,False,False,False,False,,0
高要,高要,112.4599,24.0,220.0,PL000000031107,23.0571,东汉,not_found,False,False,False,False,,0
端谿,端谿,111.7792,24.0,220.0,PL000000031208,23.1457,东汉,not_found,False,False,False,False,,0
四會,四會,112.7027,24.0,220.0,PL000000031247,23.3476,东汉,not_found,False,False,False,False,,0
博羅,博羅,114.2818,24.0,220.0,PL000000031297,23.1711,东汉,not_found,False,False,False,False,,0
龍川,龍川,115.1956,24.0,220.0,PL000000031493,24.0962,东汉,not_found,False,False,False,False,,0
高涼,高涼,111.9732,24.0,220.0,PL000000031555,22.1086,东汉,not_found,False,False,False,False,,0
中宿,中宿,112.8594,24.0,220.0,PL000000031648,23.787,东汉,not_found,False,False,False,False,,0
含洭,含洭,113.1299,24.0,220.0,PL000000031676,24.2613,东汉,not_found,False,False,False,False,,0
湞陽,湞陽,113.4575,24.0,220.0,PL000000031691,24.1584,东汉,not_found,False,False,False,False,,0
桂陽,桂陽,112.3864,24.0,220.0,PL000000031733,24.7787,东汉,not_found,False,False,False,False,,0
臨允,臨允,112.1969,24.0,220.0,PL000000031889,22.4747,东汉,not_found,False,False,False,False,,0
領方,領方,108.7745,24.0,220.0,PL000000032051,23.1803,东汉,not_found,False,False,False,False,,0
潭中,潭中,109.4557,24.0,220.0,PL000000032135,24.3087,东汉,not_found,False,False,False,False,,0
始安,始安,110.2945,24.0,220.0,PL000000032254,25.2792,东汉,not_found,False,False,False,False,,0
洮陽,洮陽,110.9904,24.0,220.0,PL000000032324,26.1015,东汉,not_found,False,False,False,False,,0
零陵,零陵,110.7681,24.0,220.0,PL000000032352,25.7651,东汉,not_found,False,False,False,False,,0
荔浦,荔浦,110.2781,24.0,220.0,PL000000032467,24.4808,东汉,not_found,False,False,False,False,,0
廣信,廣信,111.3167,24.0,220.0,PL000000032518,23.4859,东汉,not_found,False,False,False,False,,0
猛陵,猛陵,111.0324,24.0,220.0,PL000000032532,23.4661,东汉,not_found,False,False,False,False,,0
合浦,合浦,109.4563,24.0,220.0,PL000000032761,21.9329,东汉,not_found,False,False,False,False,,0
布山,布山,109.9907,24.0,220.0,PL000000032875,23.35,东汉,not_found,False,False,False,False,,0
阿林,阿林,110.2321,24.0,220.0,PL000000032888,23.2767,东汉,not_found,False,False,False,False,,0
臨賀,臨賀,111.6476,24.0,220.0,PL000000033186,24.3251,东汉,not_found,False,False,False,False,,0
封陽,封陽,111.7242,24.0,220.0,PL000000033193,23.9471,东汉,not_found,False,False,False,False,,0
富川,富川,111.3038,24.0,220.0,PL000000033250,24.5256,东汉,not_found,False,False,False,False,,0
定周,定周,108.664,24.0,220.0,PL000000033472,24.4899,东汉,not_found,False,False,False,False,,0
中溜,中溜,109.6622,24.0,220.0,PL000000033605,23.4791,东汉,not_found,False,False,False,False,,0
臨塵,臨塵,107.363,24.0,220.0,PL000000033623,22.4193,东汉,not_found,False,False,False,False,,0
枳縣,枳縣,107.441,24.0,220.0,PL000000034052,29.7139,东汉,not_found,False,False,False,False,,0
江州,江州,106.5539,24.0,220.0,PL000000034086,29.6071,东汉,not_found,False,False,False,False,,0
墊江,墊江,106.26799999999999,24.0,220.0,PL000000034192,30.0035,东汉,not_found,False,False,False,False,,0
臨江,臨江,108.0401,24.0,220.0,PL000000034416,30.298000000000002,东汉,not_found,False,False,False,False,,0
朐忍,朐忍,108.7477,24.0,220.0,PL000000034490,30.9453,东汉,not_found,False,False,False,False,,0
魚復,魚復,109.5732,24.0,220.0,PL000000034514,31.0582,东汉,not_found,False,False,False,False,,0
巫縣,巫縣,109.8811,24.0,220.0,PL000000034561,31.118000000000002,东汉,not_found,False,False,False,False,,0
涪陵,涪陵,108.1794,24.0,220.0,PL000000034641,29.2915,东汉,not_found,False,False,False,False,,0
成都,成都,104.0864,24.0,220.0,PL000000034795,30.6501,东汉,not_found,False,False,False,False,,0
新都,新都,104.169,24.0,220.0,PL000000034858,30.8311,东汉,not_found,False,False,False,False,,0
江原,江原,103.8182,24.0,220.0,PL000000034890,30.5881,东汉,not_found,False,False,False,False,,0
廣都,廣都,104.0959,24.0,220.0,PL000000034904,30.52,东汉,not_found,False,False,False,False,,0
郫縣,郫縣,103.8972,24.0,220.0,PL000000034937,30.8068,东汉,not_found,False,False,False,False,,0
繁縣,繁縣,103.9362,24.0,220.0,PL000000035027,31.0281,东汉,not_found,False,False,False,False,,0
臨邛,臨邛,103.4652,24.0,220.0,PL000000035065,30.4164,东汉,not_found,False,False,False,False,,0
漢嘉,漢嘉,103.1224,24.0,220.0,PL000000035085,30.2296,东汉,not_found,False,False,False,False,,0
江陽,江陽,105.4453,24.0,220.0,PL000000035205,28.8839,东汉,not_found,False,False,False,False,,0
符節,符節,105.8351,24.0,220.0,PL000000035244,28.8115,东汉,not_found,False,False,False,False,,0
郪縣,郪縣,104.955,24.0,220.0,PL000000035295,30.747,东汉,not_found,False,False,False,False,,0
綿竹,綿竹,104.4127,24.0,220.0,PL000000035322,31.2535,东汉,not_found,False,False,False,False,,0
雒縣,雒縣,104.2795,24.0,220.0,PL000000035350,31.0231,东汉,not_found,False,False,False,False,,0
什邡,什邡,104.1825,24.0,220.0,PL000000035386,31.134,东汉,not_found,False,False,False,False,,0
涪縣,涪縣,104.806,24.0,220.0,PL000000035447,31.4774,东汉,not_found,False,False,False,False,,0
梓潼,梓潼,105.1662,24.0,220.0,PL000000035557,31.6382,东汉,not_found,False,False,False,False,,0
甸氐,甸氐道,104.2197,24.0,220.0,PL000000035581,32.8979,东汉,not_found,False,False,False,False,,0
葭萌,葭萌,105.7499,24.0,220.0,PL000000035680,32.1359,东汉,not_found,False,False,False,False,,0
白水,白水,105.5397,24.0,220.0,PL000000035718,32.6734,东汉,not_found,False,False,False,False,,0
德陽,德陽,105.62799999999999,24.0,220.0,PL000000035831,30.4435,东汉,not_found,False,False,False,False,,0
廣漢,廣漢,105.4084,24.0,220.0,PL000000035890,30.7445,东汉,not_found,False,False,False,False,,0
漢安,漢安,105.012,24.0,220.0,PL000000035906,29.570999999999998,东汉,not_found,False,False,False,False,,0
南安,南安,103.7599,24.0,220.0,PL000000035999,29.5704,东汉,not_found,False,False,False,False,,0
安漢,安漢,106.0981,24.0,220.0,PL000000036397,30.8399,东汉,not_found,False,False,False,False,,0
閬中,閬中,105.9756,24.0,220.0,PL000000036545,31.5828,东汉,not_found,False,False,False,False,,0
充國,充國,105.9329,24.0,220.0,PL000000036554,31.4319,东汉,not_found,False,False,False,False,,0
武陽,武陽,103.9289,24.0,220.0,PL000000036629,30.1927,东汉,not_found,False,False,False,False,,0
僰道,僰道,104.5629,24.0,220.0,PL000000036692,28.7404,东汉,not_found,False,False,False,False,,0
宣漢,宣漢,107.5087,24.0,220.0,PL000000036919,31.2265,东汉,not_found,False,False,False,False,,0
宕渠,宕渠,107.1912,24.0,220.0,PL000000036982,31.0038,东汉,not_found,False,False,False,False,,0
嚴道,嚴道,102.8456,24.0,220.0,PL000000037059,29.7951,东汉,not_found,False,False,False,False,,0
徒縣,徒縣,102.8507,24.0,220.0,PL000000037121,30.0905,东汉,not_found,False,False,False,False,,0
資中,資中,104.6586,24.0,220.0,PL000000037240,30.1223,东汉,not_found,False,False,False,False,,0
牛鞞,牛鞞,104.5588,24.0,220.0,PL000000037300,30.39,东汉,not_found,False,False,False,False,,0
綿虒,綿虒道,103.4486,24.0,220.0,PL000000037339,31.2489,东汉,not_found,False,False,False,False,,0
廣柔,廣柔,103.4072,24.0,220.0,PL000000037357,31.5183,东汉,not_found,False,False,False,False,,0
蠶陵,蠶陵,103.6775,24.0,220.0,PL000000037394,31.9941,东汉,not_found,False,False,False,False,,0
汶江,汶江道,103.8759,24.0,220.0,PL000000037426,31.7141,东汉,not_found,False,False,False,False,,0
湔氐,湔氐道,103.5847,24.0,220.0,PL000000037482,32.7127,东汉,not_found,False,False,False,False,,0
蘇示,蘇示,102.1896,24.0,220.0,PL000000037700,28.0567,东汉,not_found,False,False,False,False,,0
邛都,邛都,102.318,24.0,220.0,PL000000037717,27.8858,东汉,not_found,False,False,False,False,,0
定莋,定莋,101.5197,24.0,220.0,PL000000037757,27.4214,东汉,not_found,False,False,False,False,,0
會無,會無,102.2098,24.0,220.0,PL000000037790,26.6624,东汉,not_found,False,False,False,False,,0
臺登,臺登,102.2099,24.0,220.0,PL000000037844,28.3201,东汉,not_found,False,False,False,False,,0
闡縣,闡縣,102.5852,24.0,220.0,PL000000037868,28.6872,东汉,not_found,False,False,False,False,,0
鄨縣,鄨縣,106.8551,24.0,220.0,PL000000038064,27.6946,东汉,not_found,False,False,False,False,,0
滇池,滇池,102.7478,24.0,220.0,PL000000039165,24.7129,东汉,not_found,False,False,False,False,,0
連然,連然,102.48200000000001,24.0,220.0,PL000000039273,24.918000000000003,东汉,not_found,False,False,False,False,,0
味縣,味縣,103.8048,24.0,220.0,PL000000039296,25.4953,东汉,not_found,False,False,False,False,,0
不韋,不韋,99.2638,24.0,220.0,PL000000039511,25.2089,东汉,not_found,False,False,False,False,,0
朱提,朱提,103.7234,24.0,220.0,PL000000039611,27.3429,东汉,not_found,False,False,False,False,,0
雙柏,雙柏,101.6216,24.0,220.0,PL000000039977,24.4903,东汉,not_found,False,False,False,False,,0
梇棟,梇棟,101.2219,24.0,220.0,PL000000040018,25.5792,东汉,not_found,False,False,False,False,,0
青蛉,青蛉,101.3332,24.0,220.0,PL000000040050,25.7253,东汉,not_found,False,False,False,False,,0
三縫,三縫,101.92399999999999,24.0,220.0,PL000000040062,26.0462,东汉,not_found,False,False,False,False,,0
賁古,賁古,103.4315,24.0,220.0,PL000000040157,23.3257,东汉,not_found,False,False,False,False,,0
楪榆,楪榆,100.1257,24.0,220.0,PL000000040449,25.8625,东汉,not_found,False,False,False,False,,0
雲南,雲南,100.7015,24.0,220.0,PL000000040497,25.4222,东汉,not_found,False,False,False,False,,0
博南,博南,99.4541,24.0,220.0,PL000000041319,25.389,东汉,not_found,False,False,False,False,,0
長安,長安縣,108.8534,24.0,220.0,PL000000042390,34.306,东汉,not_found,False,False,False,False,,0
杜陵,杜陵,109.0382,24.0,220.0,PL000000042432,34.2068,东汉,not_found,False,False,False,False,,0
萬年,萬年,109.2962,24.0,220.0,PL000000042450,34.6534,东汉,not_found,False,False,False,False,,0
新豐,新豐,109.2369,24.0,220.0,PL000000042476,34.407,东汉,not_found,False,False,False,False,,0
藍田,藍田,109.175,24.0,220.0,PL000000042532,34.15,东汉,not_found,False,False,False,False,,0
鄠縣,鄠縣,108.6128,24.0,220.0,PL000000042678,34.1114,东汉,not_found,False,False,False,False,,0
高陵,高陵,109.0895,24.0,220.0,PL000000042702,34.5329,东汉,not_found,False,False,False,False,,0
祋栩,祋栩,108.9805,24.0,220.0,PL000000042742,34.9129,东汉,not_found,False,False,False,False,,0
漆垣,漆垣,109.0015,24.0,220.0,PL000000042765,35.278,东汉,not_found,False,False,False,False,,0
故道,故道,107.0936,24.0,220.0,PL000000042769,34.2047,东汉,not_found,False,False,False,False,,0
陳倉,陳倉,107.2274,24.0,220.0,PL000000042787,34.373000000000005,东汉,not_found,False,False,False,False,,0
雍縣,雍縣,107.3789,24.0,220.0,PL000000042855,34.5038,东汉,not_found,False,False,False,False,,0
郿縣,郿縣,107.8473,24.0,220.0,PL000000042897,34.2788,东汉,not_found,False,False,False,False,,0
武功,武功,108.0342,24.0,220.0,PL000000042906,34.2541,东汉,not_found,False,False,False,False,,0
汧縣,汧縣,106.8714,24.0,220.0,PL000000042955,34.8566,东汉,not_found,False,False,False,False,,0
渝麋,渝麋,107.1698,24.0,220.0,PL000000042976,34.6443,东汉,not_found,False,False,False,False,,0
杜陽,杜陽,107.7,24.0,220.0,PL000000042990,34.7228,东汉,not_found,False,False,False,False,,0
平陵,平陵,108.6301,24.0,220.0,PL000000043041,34.3618,东汉,not_found,False,False,False,False,,0
安陵,安陵,108.7923,24.0,220.0,PL000000043054,34.4582,东汉,not_found,False,False,False,False,,0
長陵,長陵,108.8768,24.0,220.0,PL000000043059,34.4568,东汉,not_found,False,False,False,False,,0
池陽,池陽,108.8114,24.0,220.0,PL000000043088,34.539,东汉,not_found,False,False,False,False,,0
陽陵,陽陵,108.941,24.0,220.0,PL000000043098,34.4731,东汉,not_found,False,False,False,False,,0
漆縣,漆縣,108.1032,24.0,220.0,PL000000043163,35.0436,东汉,not_found,False,False,False,False,,0
陰槃,陰槃,107.7246,24.0,220.0,PL000000043185,35.2969,东汉,not_found,False,False,False,False,,0
栒邑,栒邑,108.4508,24.0,220.0,PL000000043203,35.26,东汉,not_found,False,False,False,False,,0
雲陽,雲陽,108.4778,24.0,220.0,PL000000043227,34.9062,东汉,not_found,False,False,False,False,,0
美陽,美陽,108.0614,24.0,220.0,PL000000043241,34.3378,东汉,not_found,False,False,False,False,,0
茂陵,茂陵,108.57,24.0,220.0,PL000000043256,34.3545,东汉,not_found,False,False,False,False,,0
槐里,槐里,108.5046,24.0,220.0,PL000000043265,34.2848,东汉,not_found,False,False,False,False,,0
鄭縣,鄭縣,109.7689,24.0,220.0,PL000000043323,34.5192,东汉,not_found,False,False,False,False,,0
臨晉,臨晉,110.1259,24.0,220.0,PL000000043372,34.7832,东汉,not_found,False,False,False,False,,0
郃陽,郃陽,110.3257,24.0,220.0,PL000000043408,35.1899,东汉,not_found,False,False,False,False,,0
重泉,重泉,109.7021,24.0,220.0,PL000000043459,34.8116,东汉,not_found,False,False,False,False,,0
蓮勺,蓮勺,109.5843,24.0,220.0,PL000000043463,34.7931,东汉,not_found,False,False,False,False,,0
衙縣,衙縣,109.6846,24.0,220.0,PL000000043467,35.3684,东汉,not_found,False,False,False,False,,0
粟邑,粟邑,109.5039,24.0,220.0,PL000000043474,35.2876,东汉,not_found,False,False,False,False,,0
頻陽,頻陽,109.3242,24.0,220.0,PL000000043496,34.9259,东汉,not_found,False,False,False,False,,0
夏陽,夏陽,110.411,24.0,220.0,PL000000043529,35.4039,东汉,not_found,False,False,False,False,,0
華陰,華陰,110.1206,24.0,220.0,PL000000043555,34.5657,东汉,not_found,False,False,False,False,,0
高奴,高奴,109.4948,24.0,220.0,PL000000043579,36.6233,东汉,not_found,False,False,False,False,,0
定陽,定陽,109.8479,24.0,220.0,PL000000043585,36.3386,东汉,not_found,False,False,False,False,,0
雕陰,雕陰,109.3536,24.0,220.0,PL000000043723,36.1256,东汉,not_found,False,False,False,False,,0
南鄭,南鄭,107.0439,24.0,220.0,PL000000043868,33.0761,东汉,not_found,False,False,False,False,,0
成固,成固,107.3504,24.0,220.0,PL000000043899,33.1606,东汉,not_found,False,False,False,False,,0
褒中,褒中,106.9376,24.0,220.0,PL000000043973,33.1995,东汉,not_found,False,False,False,False,,0
沔陽,沔陽,106.7102,24.0,220.0,PL000000043988,33.1556,东汉,not_found,False,False,False,False,,0
沮縣,沮縣,106.4683,24.0,220.0,PL000000044044,33.3084,东汉,not_found,False,False,False,False,,0
龜茲,龜茲,109.7701,24.0,220.0,PL000000044079,38.4206,东汉,not_found,False,False,False,False,,0
膚施,膚施,109.8809,24.0,220.0,PL000000044083,38.0074,东汉,not_found,False,False,False,False,,0
白土,白土,110.1303,24.0,220.0,PL000000044141,38.8138,东汉,not_found,False,False,False,False,,0
圜陽,圜陽,110.5113,24.0,220.0,PL000000044156,38.2869,东汉,not_found,False,False,False,False,,0
圜陰,圜陰,110.4082,24.0,220.0,PL000000044309,38.3863,东汉,not_found,False,False,False,False,,0
西城,西城,108.9903,24.0,220.0,PL000000044381,32.7051,东汉,not_found,False,False,False,False,,0
西城,西城,79.8536,24.0,220.0,PL000000047981,36.9572,东汉,not_found,False,False,False,False,,0
上雒,上雒,109.9414,24.0,220.0,PL000000044503,33.8694,东汉,not_found,False,False,False,False,,0
商縣,商縣,110.3376,24.0,220.0,PL000000044537,33.6937,东汉,not_found,False,False,False,False,,0
金城,金城,103.6165,24.0,220.0,PL000000044610,36.0996,东汉,not_found,False,False,False,False,,0
令居,令居,103.1067,24.0,220.0,PL000000044631,36.7771,东汉,not_found,False,False,False,False,,0
浩亹,浩亹,102.9203,24.0,220.0,PL000000044652,36.5228,东汉,not_found,False,False,False,False,,0
允街,允街,103.3546,24.0,220.0,PL000000044662,36.45,东汉,not_found,False,False,False,False,,0
枝陽,枝陽,103.4553,24.0,220.0,PL000000044667,36.2777,东汉,not_found,False,False,False,False,,0
榆中,榆中,104.0535,24.0,220.0,PL000000044690,36.0321,东汉,not_found,False,False,False,False,,0
勇士,勇士,104.1639,24.0,220.0,PL000000044693,36.0135,东汉,not_found,False,False,False,False,,0
日勒,日勒,101.5332,24.0,220.0,PL000000044722,38.4204,东汉,not_found,False,False,False,False,,0
番和,番和,101.9782,24.0,220.0,PL000000044750,38.247,东汉,not_found,False,False,False,False,,0
驪靬,驪靬,101.8901,24.0,220.0,PL000000044758,38.1953,东汉,not_found,False,False,False,False,,0
休屠,休屠,102.66799999999999,24.0,220.0,PL000000044771,38.1596,东汉,not_found,False,False,False,False,,0
上邽,上邽,105.7258,24.0,220.0,PL000000044864,34.5853,东汉,not_found,False,False,False,False,,0
冀縣,冀縣,105.464,24.0,220.0,PL000000044891,34.6989,东汉,not_found,False,False,False,False,,0
望垣,望垣,105.6271,24.0,220.0,PL000000044893,34.6802,东汉,not_found,False,False,False,False,,0
略陽,略陽,105.9816,24.0,220.0,PL000000044958,35.0273,东汉,not_found,False,False,False,False,,0
顯親,顯親,105.6004,24.0,220.0,PL000000044973,34.9665,东汉,not_found,False,False,False,False,,0
隴縣,隴縣,106.2378,24.0,220.0,PL000000045026,34.9949,东汉,not_found,False,False,False,False,,0
姑臧,姑臧,102.6438,24.0,220.0,PL000000045049,37.9272,东汉,not_found,False,False,False,False,,0
鸞鳥,鸞鳥,102.6411,24.0,220.0,PL000000045075,37.7078,东汉,not_found,False,False,False,False,,0
張掖,張掖,102.6655,24.0,220.0,PL000000045081,37.5284,东汉,not_found,False,False,False,False,,0
蒼松,蒼松,102.7873,24.0,220.0,PL000000045083,37.6613,东汉,not_found,False,False,False,False,,0
武威,武威,103.5322,24.0,220.0,PL000000045117,38.8245,东汉,not_found,False,False,False,False,,0
宣威,宣威,102.9956,24.0,220.0,PL000000045128,38.5024,东汉,not_found,False,False,False,False,,0
樸,樸,103.2432,24.0,220.0,PL000000045166,37.5732,东汉,not_found,False,False,False,False,,0
屋蘭,屋蘭,100.6928,24.0,220.0,PL000000045202,38.8805,东汉,not_found,False,False,False,False,,0
觻得,觻得,100.3781,24.0,220.0,PL000000045211,39.0885,东汉,not_found,False,False,False,False,,0
氐池,氐池,100.8196,24.0,220.0,PL000000045259,38.4324,东汉,not_found,False,False,False,False,,0
昭武,昭武,100.2586,24.0,220.0,PL000000045271,39.3373,东汉,not_found,False,False,False,False,,0
表氏,表氏,99.6096,24.0,220.0,PL000000045307,39.3949,东汉,not_found,False,False,False,False,,0
刪丹,刪丹,101.09700000000001,24.0,220.0,PL000000045334,38.7815,东汉,not_found,False,False,False,False,,0
鶉觚,鶉觚,107.6325,24.0,220.0,PL000000045435,35.2307,东汉,not_found,False,False,False,False,,0
阿陽,阿陽,105.6721,24.0,220.0,PL000000045534,35.4794,东汉,not_found,False,False,False,False,,0
成紀,成紀,105.5671,24.0,220.0,PL000000045545,35.2913,东汉,not_found,False,False,False,False,,0
祿福,祿福,98.5203,24.0,220.0,PL000000045567,39.7456,东汉,not_found,False,False,False,False,,0
樂涫,樂涫,98.9455,24.0,220.0,PL000000045573,39.5356,东汉,not_found,False,False,False,False,,0
會水,會水,99.37899999999999,24.0,220.0,PL000000045618,39.8785,东汉,not_found,False,False,False,False,,0
廣至,廣至,95.631,24.0,220.0,PL000000045649,40.3907,东汉,not_found,False,False,False,False,,0
冥安,冥安,96.2151,24.0,220.0,PL000000045670,40.2143,东汉,not_found,False,False,False,False,,0
沙頭,沙頭,96.9912,24.0,220.0,PL000000045729,40.4143,东汉,not_found,False,False,False,False,,0
玉門,玉門,97.5129,24.0,220.0,PL000000045741,40.0153,东汉,not_found,False,False,False,False,,0
敦煌,敦煌,94.5963,24.0,220.0,PL000000045786,40.1461,东汉,not_found,False,False,False,False,,0
泥陽,泥陽,108.2007,24.0,220.0,PL000000046023,35.4666,东汉,not_found,False,False,False,False,,0
彭陽,彭陽,107.509,24.0,220.0,PL000000046050,35.6507,东汉,not_found,False,False,False,False,,0
臨涇,臨涇,107.3508,24.0,220.0,PL000000046065,35.537,东汉,not_found,False,False,False,False,,0
平襄,平襄,105.1551,24.0,220.0,PL000000046092,35.253,东汉,not_found,False,False,False,False,,0
襄武,襄武,104.68299999999999,24.0,220.0,PL000000046131,34.9704,东汉,not_found,False,False,False,False,,0
豲道,豲道,104.7877,24.0,220.0,PL000000046147,34.8902,东汉,not_found,False,False,False,False,,0
首陽,首陽,104.319,24.0,220.0,PL000000046156,35.1544,东汉,not_found,False,False,False,False,,0
狄道,狄道,103.8668,24.0,220.0,PL000000046202,35.3792,东汉,not_found,False,False,False,False,,0
安故,安故,103.8812,24.0,220.0,PL000000046217,35.2095,东汉,not_found,False,False,False,False,,0
鄣縣,鄣縣,104.4235,24.0,220.0,PL000000046225,34.8432,东汉,not_found,False,False,False,False,,0
臨洮,臨洮,104.039,24.0,220.0,PL000000046258,34.4364,东汉,not_found,False,False,False,False,,0
下辨,下辨,105.6473,24.0,220.0,PL000000046319,33.8043,东汉,not_found,False,False,False,False,,0
武都,武都道,105.1791,24.0,220.0,PL000000046436,33.8479,东汉,not_found,False,False,False,False,,0
上祿,上祿,105.4434,24.0,220.0,PL000000046446,33.7582,东汉,not_found,False,False,False,False,,0
西縣,西縣,105.3859,24.0,220.0,PL000000046454,34.4036,东汉,not_found,False,False,False,False,,0
河池,河池,106.0755,24.0,220.0,PL000000046503,33.8205,东汉,not_found,False,False,False,False,,0
枹罕,枹罕,103.0517,24.0,220.0,PL000000046568,35.5202,东汉,not_found,False,False,False,False,,0
允吾,允吾,103.0744,24.0,220.0,PL000000046583,36.1717,东汉,not_found,False,False,False,False,,0
大夏,大夏,103.4944,24.0,220.0,PL000000046599,35.5048,东汉,not_found,False,False,False,False,,0
河關,河關,102.9367,24.0,220.0,PL000000046628,35.7784,东汉,not_found,False,False,False,False,,0
白石,白石,102.8881,24.0,220.0,PL000000046708,35.3741,东汉,not_found,False,False,False,False,,0
臨羌,臨羌,101.3315,24.0,220.0,PL000000046763,36.661,东汉,not_found,False,False,False,False,,0
安夷,安夷,102.1227,24.0,220.0,PL000000046781,36.4785,东汉,not_found,False,False,False,False,,0
破羌,破羌,102.6578,24.0,220.0,PL000000046816,36.451,东汉,not_found,False,False,False,False,,0
廉縣,廉縣,106.2497,24.0,220.0,PL000000047103,38.5118,东汉,not_found,False,False,False,False,,0
富平,富平,106.105,24.0,220.0,PL000000047193,37.929,东汉,not_found,False,False,False,False,,0
烏氏,烏氏,106.3867,24.0,220.0,PL000000047313,35.7014,东汉,not_found,False,False,False,False,,0
朝那,朝那,106.4701,24.0,220.0,PL000000047367,35.8733,东汉,not_found,False,False,False,False,,0
宜禾,宜禾都尉城,92.9689,24.0,220.0,PL000000047524,43.1137,东汉,not_found,False,False,False,False,,0
烏壘,烏壘,84.9612,24.0,220.0,PL000000047651,42.0031,东汉,not_found,False,False,False,False,,0
驩泥,驩泥,88.1784,24.0,220.0,PL000000047697,39.022,东汉,not_found,False,False,False,False,,0
且末,且末,85.4663,24.0,220.0,PL000000047725,38.086,东汉,not_found,False,False,False,False,,0
