fuzzy_nm,input_id,input_nm_trad,input_type,input_year_beg,input_year_end,input_dynasty,input_other_id,input_prnt,input_x_coord,input_y_coord,match,fuzzy_out_x_coord_match,fuzzy_out_y_coord_match,out_beg_match,out_end_match,out_year_overlap,out_content_match_strength
平安,PL000000010659,平安,中國-江蘇省-淮安市-金湖縣,24.0,220.0,东汉,CN0320831Z01AA,徐州刺史部,119.2916,33.1376,found,False,False,False,False,partial_incl_end_of_target,0
平安,PL000000010659,平安,中國-江蘇省-淮安市-金湖縣,24.0,220.0,东汉,CN0320831Z01AA,徐州刺史部,119.2916,33.1376,found,False,False,False,False,,0
平安,PL000000010659,平安,中國-江蘇省-淮安市-金湖縣,24.0,220.0,东汉,CN0320831Z01AA,徐州刺史部,119.2916,33.1376,found,False,False,False,False,,0
平安,PL000000010659,平安,中國-江蘇省-淮安市-金湖縣,24.0,220.0,东汉,CN0320831Z01AA,徐州刺史部,119.2916,33.1376,found,False,False,False,False,,0
平安,PL000000010659,平安,中國-江蘇省-淮安市-金湖縣,24.0,220.0,东汉,CN0320831Z01AA,徐州刺史部,119.2916,33.1376,found,False,False,False,False,,0
平安,PL000000010659,平安,中國-江蘇省-淮安市-金湖縣,24.0,220.0,东汉,CN0320831Z01AA,徐州刺史部,119.2916,33.1376,found,False,False,False,False,,0
平安,PL000000010659,平安,中國-江蘇省-淮安市-金湖縣,24.0,220.0,东汉,CN0320831Z01AA,徐州刺史部,119.2916,33.1376,found,False,False,False,False,,0
平安,PL000000010659,平安,中國-江蘇省-淮安市-金湖縣,24.0,220.0,东汉,CN0320831Z01AA,徐州刺史部,119.2916,33.1376,found,False,False,False,False,,0
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,False,True,False,False,,1
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,True,False,False,False,,1
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,True,False,False,False,,1
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,True,False,False,False,,1
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,True,False,False,False,,1
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,partial_incl_start_of_target,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,False,False,False,False,partial_incl_start_of_target,0
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,incoming_nested_in_target,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,True,True,False,False,incoming_nested_in_target,2
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,True,True,False,False,,2
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,True,True,False,False,,2
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,True,True,False,False,incoming_nested_in_target,2
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,False,False,False,False,incoming_nested_in_target,0
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,adjacent,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,False,False,False,False,adjacent,0
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,True,False,False,False,,1
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,True,False,False,False,,1
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,True,False,False,False,,1
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,PL000000021565,南平陽,中國-山東省-濟寧市-鄒城市,24.0,220.0,东汉,CN0370883Z14AA,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,PL000000029972,南平,中國-湖南省-永州市-藍山縣,24.0,220.0,东汉,CN0431127Z08AA,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
昌國,PL000000020603,昌國,中國-山東省-淄博市-張店區,24.0,220.0,东汉,CN0370303Z03AA,青州刺史部,118.0713,36.7754,found,False,False,False,False,,0
昌國,PL000000020603,昌國,中國-山東省-淄博市-張店區,24.0,220.0,东汉,CN0370303Z03AA,青州刺史部,118.0713,36.7754,found,False,False,False,False,,0
昌國,PL000000020603,昌國,中國-山東省-淄博市-張店區,24.0,220.0,东汉,CN0370303Z03AA,青州刺史部,118.0713,36.7754,found,False,False,False,False,,0
昌國,PL000000020603,昌國,中國-山東省-淄博市-張店區,24.0,220.0,东汉,CN0370303Z03AA,青州刺史部,118.0713,36.7754,found,False,False,False,False,,0
昌國,PL000000020603,昌國,中國-山東省-淄博市-張店區,24.0,220.0,东汉,CN0370303Z03AA,青州刺史部,118.0713,36.7754,found,False,False,False,False,,0
昌國,PL000000020603,昌國,中國-山東省-淄博市-張店區,24.0,220.0,东汉,CN0370303Z03AA,青州刺史部,118.0713,36.7754,found,True,True,False,False,incoming_nested_in_target,2
昌國,PL000000020603,昌國,中國-山東省-淄博市-張店區,24.0,220.0,东汉,CN0370303Z03AA,青州刺史部,118.0713,36.7754,found,False,True,False,False,,1
襄安,PL000000016184,襄安,中國-安徽省-巢湖市-無為縣,24.0,220.0,东汉,CN0341422Z21AA,揚州刺史部,117.7888,31.1985,found,True,True,False,False,,2
襄安,PL000000016184,襄安,中國-安徽省-巢湖市-無為縣,24.0,220.0,东汉,CN0341422Z21AA,揚州刺史部,117.7888,31.1985,found,True,False,False,False,,1
襄安,PL000000016184,襄安,中國-安徽省-巢湖市-無為縣,24.0,220.0,东汉,CN0341422Z21AA,揚州刺史部,117.7888,31.1985,found,True,True,False,False,,2
襄安,PL000000016184,襄安,中國-安徽省-巢湖市-無為縣,24.0,220.0,东汉,CN0341422Z21AA,揚州刺史部,117.7888,31.1985,found,True,True,False,False,partial_incl_end_of_target,2
襄安,PL000000016184,襄安,中國-安徽省-巢湖市-無為縣,24.0,220.0,东汉,CN0341422Z21AA,揚州刺史部,117.7888,31.1985,found,True,True,False,False,,2
襄安,PL000000016184,襄安,中國-安徽省-巢湖市-無為縣,24.0,220.0,东汉,CN0341422Z21AA,揚州刺史部,117.7888,31.1985,found,True,True,False,False,,2
陵陽,PL000000015612,陵陽,中國-安徽省-黃山市-黃山區,24.0,220.0,东汉,CN0341003Z04AA,揚州刺史部,117.99600000000001,30.3361,found,True,True,False,False,,2
陵陽,PL000000015612,陵陽,中國-安徽省-黃山市-黃山區,24.0,220.0,东汉,CN0341003Z04AA,揚州刺史部,117.99600000000001,30.3361,found,True,True,False,False,incoming_nested_in_target,2
陵陽,PL000000015612,陵陽,中國-安徽省-黃山市-黃山區,24.0,220.0,东汉,CN0341003Z04AA,揚州刺史部,117.99600000000001,30.3361,found,True,True,False,False,,2
陵陽,PL000000015612,陵陽,中國-安徽省-黃山市-黃山區,24.0,220.0,东汉,CN0341003Z04AA,揚州刺史部,117.99600000000001,30.3361,found,False,False,False,False,,0
城父,PL000000016516,城父,中國-安徽省-亳州市-譙城區,24.0,220.0,东汉,CN0341602Z29AA,豫州刺史部,115.9805,33.6556,found,True,True,False,False,,2
城父,PL000000016516,城父,中國-安徽省-亳州市-譙城區,24.0,220.0,东汉,CN0341602Z29AA,豫州刺史部,115.9805,33.6556,found,True,True,False,False,,2
城父,PL000000016516,城父,中國-安徽省-亳州市-譙城區,24.0,220.0,东汉,CN0341602Z29AA,豫州刺史部,115.9805,33.6556,found,True,True,False,False,incoming_nested_in_target,2
城父,PL000000016516,城父,中國-安徽省-亳州市-譙城區,24.0,220.0,东汉,CN0341602Z29AA,豫州刺史部,115.9805,33.6556,found,True,True,False,False,,2
城父,PL000000016516,城父,中國-安徽省-亳州市-譙城區,24.0,220.0,东汉,CN0341602Z29AA,豫州刺史部,115.9805,33.6556,found,True,True,False,False,,2
城父,PL000000016516,城父,中國-安徽省-亳州市-譙城區,24.0,220.0,东汉,CN0341602Z29AA,豫州刺史部,115.9805,33.6556,found,True,True,False,False,,2
城父,PL000000016516,城父,中國-安徽省-亳州市-譙城區,24.0,220.0,东汉,CN0341602Z29AA,豫州刺史部,115.9805,33.6556,found,True,True,False,False,,2
龍亢,PL000000015194,龍亢,中國-安徽省-蚌埠市-懷遠縣,24.0,220.0,东汉,CN0340321Z01AA,豫州刺史部,116.9057,33.1513,found,True,True,False,False,,2
龍亢,PL000000015194,龍亢,中國-安徽省-蚌埠市-懷遠縣,24.0,220.0,东汉,CN0340321Z01AA,豫州刺史部,116.9057,33.1513,found,True,True,False,False,incoming_nested_in_target,2
龍亢,PL000000015194,龍亢,中國-安徽省-蚌埠市-懷遠縣,24.0,220.0,东汉,CN0340321Z01AA,豫州刺史部,116.9057,33.1513,found,True,True,False,False,,2
龍亢,PL000000015194,龍亢,中國-安徽省-蚌埠市-懷遠縣,24.0,220.0,东汉,CN0340321Z01AA,豫州刺史部,116.9057,33.1513,found,True,True,False,False,,2
龍亢,PL000000015194,龍亢,中國-安徽省-蚌埠市-懷遠縣,24.0,220.0,东汉,CN0340321Z01AA,豫州刺史部,116.9057,33.1513,found,True,True,False,False,,2
符離,PL000000015996,符離,中國-安徽省-宿州市-埇橋區,24.0,220.0,东汉,CN0341302Z13AA,豫州刺史部,117.1255,33.6961,found,True,True,False,False,,2
符離,PL000000015996,符離,中國-安徽省-宿州市-埇橋區,24.0,220.0,东汉,CN0341302Z13AA,豫州刺史部,117.1255,33.6961,found,True,True,False,False,,2
符離,PL000000015996,符離,中國-安徽省-宿州市-埇橋區,24.0,220.0,东汉,CN0341302Z13AA,豫州刺史部,117.1255,33.6961,found,True,True,False,False,,2
符離,PL000000015996,符離,中國-安徽省-宿州市-埇橋區,24.0,220.0,东汉,CN0341302Z13AA,豫州刺史部,117.1255,33.6961,found,True,True,False,False,,2
符離,PL000000015996,符離,中國-安徽省-宿州市-埇橋區,24.0,220.0,东汉,CN0341302Z13AA,豫州刺史部,117.1255,33.6961,found,True,True,False,False,,2
符離,PL000000015996,符離,中國-安徽省-宿州市-埇橋區,24.0,220.0,东汉,CN0341302Z13AA,豫州刺史部,117.1255,33.6961,found,True,True,False,False,incoming_nested_in_target,2
符離,PL000000015996,符離,中國-安徽省-宿州市-埇橋區,24.0,220.0,东汉,CN0341302Z13AA,豫州刺史部,117.1255,33.6961,found,True,True,False,False,,2
符離,PL000000015996,符離,中國-安徽省-宿州市-埇橋區,24.0,220.0,东汉,CN0341302Z13AA,豫州刺史部,117.1255,33.6961,found,True,True,False,False,,2
符離,PL000000015996,符離,中國-安徽省-宿州市-埇橋區,24.0,220.0,东汉,CN0341302Z13AA,豫州刺史部,117.1255,33.6961,found,True,True,False,False,,2
符離,PL000000015996,符離,中國-安徽省-宿州市-埇橋區,24.0,220.0,东汉,CN0341302Z13AA,豫州刺史部,117.1255,33.6961,found,True,True,False,False,,2
蘄縣,PL000000015991,蘄縣,中國-安徽省-宿州市-埇橋區,24.0,220.0,东汉,CN0341302Z08AA,豫州刺史部,117.0432,33.4553,found,True,True,False,False,,2
蘄縣,PL000000015991,蘄縣,中國-安徽省-宿州市-埇橋區,24.0,220.0,东汉,CN0341302Z08AA,豫州刺史部,117.0432,33.4553,found,False,False,False,False,,0
蘄縣,PL000000015991,蘄縣,中國-安徽省-宿州市-埇橋區,24.0,220.0,东汉,CN0341302Z08AA,豫州刺史部,117.0432,33.4553,found,True,True,False,False,,2
蘄縣,PL000000015991,蘄縣,中國-安徽省-宿州市-埇橋區,24.0,220.0,东汉,CN0341302Z08AA,豫州刺史部,117.0432,33.4553,found,True,True,False,False,incoming_nested_in_target,2
蘄縣,PL000000015991,蘄縣,中國-安徽省-宿州市-埇橋區,24.0,220.0,东汉,CN0341302Z08AA,豫州刺史部,117.0432,33.4553,found,True,True,False,False,,2
蘄縣,PL000000015991,蘄縣,中國-安徽省-宿州市-埇橋區,24.0,220.0,东汉,CN0341302Z08AA,豫州刺史部,117.0432,33.4553,found,True,True,False,False,,2
蘄縣,PL000000015991,蘄縣,中國-安徽省-宿州市-埇橋區,24.0,220.0,东汉,CN0341302Z08AA,豫州刺史部,117.0432,33.4553,found,True,True,False,False,,2
下蔡,PL000000015270,下蔡,中國-安徽省-淮南市-鳳台縣,24.0,220.0,东汉,CN0340421Z07AA,揚州刺史部,116.7394,32.7145,found,True,True,False,False,,2
下蔡,PL000000015270,下蔡,中國-安徽省-淮南市-鳳台縣,24.0,220.0,东汉,CN0340421Z07AA,揚州刺史部,116.7394,32.7145,found,True,True,False,False,incoming_nested_in_target,2
下蔡,PL000000015270,下蔡,中國-安徽省-淮南市-鳳台縣,24.0,220.0,东汉,CN0340421Z07AA,揚州刺史部,116.7394,32.7145,found,True,True,False,False,,2
下蔡,PL000000015270,下蔡,中國-安徽省-淮南市-鳳台縣,24.0,220.0,东汉,CN0340421Z07AA,揚州刺史部,116.7394,32.7145,found,True,True,False,False,,2
丹徒,PL000000010991,丹徒,中國-江蘇省-鎮江市-京口區,24.0,220.0,东汉,CN0321102Z17AA,揚州刺史部,119.5446,32.1684,found,True,True,False,False,,2
丹徒,PL000000010991,丹徒,中國-江蘇省-鎮江市-京口區,24.0,220.0,东汉,CN0321102Z17AA,揚州刺史部,119.5446,32.1684,found,True,True,False,False,incoming_nested_in_target,2
丹徒,PL000000010991,丹徒,中國-江蘇省-鎮江市-京口區,24.0,220.0,东汉,CN0321102Z17AA,揚州刺史部,119.5446,32.1684,found,True,True,False,False,,2
丹徒,PL000000010991,丹徒,中國-江蘇省-鎮江市-京口區,24.0,220.0,东汉,CN0321102Z17AA,揚州刺史部,119.5446,32.1684,found,True,True,False,False,,2
丹徒,PL000000010991,丹徒,中國-江蘇省-鎮江市-京口區,24.0,220.0,东汉,CN0321102Z17AA,揚州刺史部,119.5446,32.1684,found,False,True,False,False,,1
丹徒,PL000000010991,丹徒,中國-江蘇省-鎮江市-京口區,24.0,220.0,东汉,CN0321102Z17AA,揚州刺史部,119.5446,32.1684,found,False,True,False,False,,1
丹徒,PL000000010991,丹徒,中國-江蘇省-鎮江市-京口區,24.0,220.0,东汉,CN0321102Z17AA,揚州刺史部,119.5446,32.1684,found,True,True,False,False,,2
丹徒,PL000000010991,丹徒,中國-江蘇省-鎮江市-京口區,24.0,220.0,东汉,CN0321102Z17AA,揚州刺史部,119.5446,32.1684,found,False,False,False,False,,0
湖熟,PL000000009229,湖熟,中國-江蘇省-南京市-江寧區,24.0,220.0,东汉,CN0320115Z06AA,揚州刺史部,118.9734,31.889,found,True,True,False,False,,2
湖熟,PL000000009229,湖熟,中國-江蘇省-南京市-江寧區,24.0,220.0,东汉,CN0320115Z06AA,揚州刺史部,118.9734,31.889,found,True,True,False,False,target_nested_in_incoming,2
湖熟,PL000000009229,湖熟,中國-江蘇省-南京市-江寧區,24.0,220.0,东汉,CN0320115Z06AA,揚州刺史部,118.9734,31.889,found,True,True,False,False,partial_incl_start_of_target,2
湖熟,PL000000009229,湖熟,中國-江蘇省-南京市-江寧區,24.0,220.0,东汉,CN0320115Z06AA,揚州刺史部,118.9734,31.889,found,True,True,False,False,,2
湖熟,PL000000009229,湖熟,中國-江蘇省-南京市-江寧區,24.0,220.0,东汉,CN0320115Z06AA,揚州刺史部,118.9734,31.889,found,True,True,False,False,,2
湖熟,PL000000009229,湖熟,中國-江蘇省-南京市-江寧區,24.0,220.0,东汉,CN0320115Z06AA,揚州刺史部,118.9734,31.889,found,True,True,False,False,,2
湖熟,PL000000009229,湖熟,中國-江蘇省-南京市-江寧區,24.0,220.0,东汉,CN0320115Z06AA,揚州刺史部,118.9734,31.889,found,True,True,False,False,,2
秣陵,PL000000009243,秣陵,中國-江蘇省-南京市-江寧區,24.0,220.0,东汉,CN0320115Z20AA,揚州刺史部,118.8392,31.8346,found,True,True,False,False,,2
秣陵,PL000000009243,秣陵,中國-江蘇省-南京市-江寧區,24.0,220.0,东汉,CN0320115Z20AA,揚州刺史部,118.8392,31.8346,found,True,True,False,False,,2
秣陵,PL000000009243,秣陵,中國-江蘇省-南京市-江寧區,24.0,220.0,东汉,CN0320115Z20AA,揚州刺史部,118.8392,31.8346,found,True,True,False,False,,2
秣陵,PL000000009243,秣陵,中國-江蘇省-南京市-江寧區,24.0,220.0,东汉,CN0320115Z20AA,揚州刺史部,118.8392,31.8346,found,True,True,False,False,,2
秣陵,PL000000009243,秣陵,中國-江蘇省-南京市-江寧區,24.0,220.0,东汉,CN0320115Z20AA,揚州刺史部,118.8392,31.8346,found,True,True,False,False,target_nested_in_incoming,2
秣陵,PL000000009243,秣陵,中國-江蘇省-南京市-江寧區,24.0,220.0,东汉,CN0320115Z20AA,揚州刺史部,118.8392,31.8346,found,True,True,False,False,,2
