fuzzy_nm,tgaz_nm_trad,tgaz_beg,tgaz_prnt_py,tgaz_sys_id,tgaz_prnt_sysid,tgaz_type_ch,tgaz_y_coord,tgaz_pres_loc,tgaz_prnt_simp,tgaz_end,tgaz_prnt_id,tgaz_nm_py,tgaz_type_py,tgaz_nm_simp,tgaz_obj_type,tgaz_data_source,tgaz_x_coord,input_x_coord,input_id,input_y_coord,input_dynasty,input_nm_trad,input_year_beg,input_year_end,match,fuzzy_out_x_coord_match,fuzzy_out_y_coord_match,out_beg_match,out_end_match,out_year_overlap,out_content_match_strength
崞縣,崞縣,606.0,Yanmen Jun,hvd_95115,hvd_110218,县,38.88332,今山西原平市崞阳镇,雁门郡,1218.0,29142,Guo Xian,Xian,崞县,POINT,CHGIS,112.75152,113.6159,PL000000004022,39.711,东汉,崞縣,24.0,220.0,found,False,False,False,False,,0
崞縣,崞縣,1369.0,Taiyuan Fu,hvd_95117,hvd_94016,县,38.88332,今山西原平市崞阳镇,太原府,1911.0,25223,Guo Xian,Xian,崞县,POINT,CHGIS,112.75152,113.6159,PL000000004022,39.711,东汉,崞縣,24.0,220.0,found,False,False,False,False,,0
崞縣,崞縣,1911.0,Dai Zhou,hvd_121808,hvd_120263,县,38.88332,山西原平县崞阳镇,代州,1911.0,33150,Guo Xian,Xian,崞县,POINT,CHGIS,112.75152,113.6159,PL000000004022,39.711,东汉,崞縣,24.0,220.0,found,False,False,False,False,,0
崞縣,崞縣窯,1911.0,Helinge'er Ting,hvd_148010,hvd_120258,村镇,40.059709999999995,内蒙古和林格尔县崞县夭,和林格尔厅,1911.0,33145,Guoxianyao,Cun Zhen,崞县窑,POINT,CHGIS,112.02327,113.6159,PL000000004022,39.711,东汉,崞縣,24.0,220.0,found,False,False,False,False,,0
崞縣,崞縣營,1911.0,Tuoketuo Ting,hvd_148073,hvd_120260,村镇,40.41677,内蒙古托克托县崞县营,托克托厅,1911.0,33147,Guoxianying,Cun Zhen,崞县营,POINT,CHGIS,111.17728999999999,113.6159,PL000000004022,39.711,东汉,崞縣,24.0,220.0,found,False,False,False,False,,0
崞縣,崞縣,1911.0,Dai Zhou,hvd_197035,hvd_195289,县,38.88332,,代州,1911.0,75574,Guo Xian,Xian,崞县,POLYGON,CHGIS,0.0,113.6159,PL000000004022,39.711,东汉,崞縣,24.0,220.0,found,False,False,False,False,,0
盂縣,盂縣,1820.0,Pingding Zhou,hvd_1102,hvd_9687,县,38.090959999999995,山西盂县,平定州,1820.0,2165,Yu Xian,Xian,盂县,POINT,CHGIS,113.41297,112.743,PL000000003852,38.1739,东汉,盂縣,24.0,220.0,found,False,False,False,False,,0
盂縣,盂縣,-247.0,Taiyuan Jun,hvd_95627,hvd_115853,县,38.17819,今山西阳曲县大盂镇,太原郡,395.0,32715,Yu Xian,Xian,盂县,POINT,CHGIS,112.71207,112.743,PL000000003852,38.1739,东汉,盂縣,24.0,220.0,found,False,False,False,False,incoming_nested_in_target,0
盂縣,盂縣,596.0,Bing Zhou,hvd_95628,hvd_112908,县,38.17819,今山西阳曲县大盂镇,并州,605.0,31332,Yu Xian,Xian,盂县,POINT,CHGIS,112.71207,112.743,PL000000003852,38.1739,东汉,盂縣,24.0,220.0,found,False,False,False,False,,0
盂縣,盂縣,1911.0,Pingding Zhou,hvd_121825,hvd_120266,县,38.090959999999995,山西盂县县治,平定州,1911.0,33153,Yu Xian,Xian,盂县,POINT,CHGIS,113.41297,112.743,PL000000003852,38.1739,东汉,盂縣,24.0,220.0,found,False,False,False,False,,0
盂縣,盂縣溝,1911.0,Ningyuan Ting,hvd_148090,hvd_120289,村镇,40.73243,内蒙古凉城县孟县窑,宁远厅,1911.0,33176,Yuxiangou,Cun Zhen,盂县沟,POINT,CHGIS,112.11606,112.743,PL000000003852,38.1739,东汉,盂縣,24.0,220.0,found,False,False,False,False,,0
盂縣,盂縣,1911.0,Pingding Zhou,hvd_197029,hvd_195287,县,38.090959999999995,,平定州,1911.0,75572,Yu Xian,Xian,盂县,POLYGON,CHGIS,0.0,112.743,PL000000003852,38.1739,东汉,盂縣,24.0,220.0,found,False,False,False,False,,0
陽曲,陽曲縣,1820.0,Taiyuan Fu,hvd_1113,hvd_9686,县,37.87375,山西太原市,太原府,1820.0,2164,Yangqu,Xian,阳曲县,POINT,CHGIS,112.56483,112.9759,PL000000005307,38.4702,东汉,陽曲,24.0,220.0,found,False,False,False,False,,0
陽曲,陽曲縣,215.0,Taiyuan Jun,hvd_95629,hvd_115853,县,37.9896,今山西太原市尖草坪区阳曲镇,太原郡,528.0,32715,Yangqu Xian,Xian,阳曲县,POINT,CHGIS,112.56867,112.9759,PL000000005307,38.4702,东汉,陽曲,24.0,220.0,found,False,False,False,False,partial_incl_start_of_target,0
陽曲,陽曲縣,529.0,Yongan Jun,hvd_95630,hvd_116113,县,38.061009999999996,今山西阳曲县洛阴村,永安郡,585.0,32899,Yangqu Xian,Xian,阳曲县,POINT,CHGIS,112.73511,112.9759,PL000000005307,38.4702,东汉,陽曲,24.0,220.0,found,False,False,False,False,,0
陽曲,陽曲縣,624.0,Bing Zhou,hvd_95636,hvd_94210,县,38.08202,今山西阳曲县故县村,并州,981.0,25416,Yangqu Xian,Xian,阳曲县,POINT,CHGIS,112.73602,112.9759,PL000000005307,38.4702,东汉,陽曲,24.0,220.0,found,False,False,False,False,,0
陽曲,陽曲縣,982.0,Bing Zhou,hvd_95637,hvd_94241,县,37.88306,今山西太原市尖草坪区十里铺街,并州,1125.0,25447,Yangqu Xian,Xian,阳曲县,POINT,CHGIS,112.56995,112.9759,PL000000005307,38.4702,东汉,陽曲,24.0,220.0,found,False,False,False,False,,0
陽曲,陽曲縣,1126.0,Taiyuan Fu,hvd_95638,hvd_94242,县,37.87375,今山西太原市,太原府,1911.0,25448,Yangqu Xian,Xian,阳曲县,POINT,CHGIS,112.56483,112.9759,PL000000005307,38.4702,东汉,陽曲,24.0,220.0,found,False,False,False,False,,0
陽曲,陽曲縣,-204.0,Taiyuan Jun,hvd_95675,hvd_112280,县,38.490809999999996,今山西定襄县晋昌镇,太原郡,214.0,30776,Yangqu Xian,Xian,阳曲县,POINT,CHGIS,112.94685,112.9759,PL000000005307,38.4702,东汉,陽曲,24.0,220.0,found,False,False,False,False,partial_incl_end_of_target,0
陽曲,陽曲縣,1911.0,Taiyuan Fu,hvd_121830,hvd_120234,县,37.87375,山西太原市市治,太原府,1911.0,33121,Yangqu Xian,Xian,阳曲县,POINT,CHGIS,112.56483,112.9759,PL000000005307,38.4702,东汉,陽曲,24.0,220.0,found,False,False,False,False,,0
陽曲,陽曲鎮,1911.0,Yangqu Xian,hvd_144851,hvd_121830,村镇,37.9896,山西太原市阳曲镇,阳曲县,1911.0,33996,Yangquzhen,Cun Zhen,阳曲镇,POINT,CHGIS,112.56867,112.9759,PL000000005307,38.4702,东汉,陽曲,24.0,220.0,found,False,False,False,False,,0
陽曲,陽曲鎮,1911.0,Hongdong Xian,hvd_145164,hvd_121857,村镇,36.19899,山西洪洞县杨曲,洪洞县,1911.0,34023,Yangquzhen,Cun Zhen,阳曲镇,POINT,CHGIS,111.59397,112.9759,PL000000005307,38.4702,东汉,陽曲,24.0,220.0,found,False,False,False,False,,0
陽曲,陽曲縣,1911.0,Taiyuan Fu,hvd_196957,hvd_195276,县,37.87375,,太原府,1911.0,75561,Yangqu Xian,Xian,阳曲县,POLYGON,CHGIS,0.0,112.9759,PL000000005307,38.4702,东汉,陽曲,24.0,220.0,found,False,False,False,False,,0
祁縣,祁縣縣,1820.0,Taiyuan Fu,hvd_1118,hvd_9686,县,37.35382,山西祁县,太原府,1820.0,2164,Qi Xian,Xian,祁县县,POINT,CHGIS,112.3153,112.3501,PL000000004795,37.3335,东汉,祁縣,24.0,220.0,found,False,False,False,False,,0
祁縣,祁縣,14.0,Shuodiao Jun,hvd_87136,hvd_87106,县,40.72244,今河北赤城县赤城镇南雕鹗堡,朔调郡,22.0,22310,Qi Xian,Xian,祁县,POINT,CHGIS,115.81889,112.3501,PL000000004795,37.3335,东汉,祁縣,24.0,220.0,found,False,False,False,False,,0
祁縣,祁縣,-247.0,Taiyuan Jun,hvd_95582,hvd_115853,县,37.31348,今山西祁县上古县村,太原郡,-132.0,32715,Qi Xian,Xian,祁县,POINT,CHGIS,112.38851000000001,112.3501,PL000000004795,37.3335,东汉,祁縣,24.0,220.0,found,False,False,False,False,,0
祁縣,祁縣,-132.0,Taiyuan Jun,hvd_95584,hvd_112287,县,37.34452,今山西祁县祁城村,太原郡,13.0,30783,Qi Xian,Xian,祁县,POINT,CHGIS,112.35711,112.3501,PL000000004795,37.3335,东汉,祁縣,24.0,220.0,found,False,False,False,False,,0
祁縣,祁縣,23.0,Taiyuan Jun,hvd_95585,hvd_112287,县,37.34452,今山西祁县祁城村,太原郡,492.0,30783,Qi Xian,Xian,祁县,POINT,CHGIS,112.35711,112.3501,PL000000004795,37.3335,东汉,祁縣,24.0,220.0,found,False,False,False,False,incoming_nested_in_target,0
祁縣,祁縣,493.0,Taiyuan Jun,hvd_95586,hvd_32600,县,37.35382,今山西祁县县城,太原郡,555.0,11719,Qi Xian,Xian,祁县,POINT,CHGIS,112.3153,112.3501,PL000000004795,37.3335,东汉,祁縣,24.0,220.0,found,False,False,False,False,,0
祁縣,祁縣,590.0,Bing Zhou,hvd_95587,hvd_112908,县,37.35382,今山西祁县县城,并州,1911.0,31332,Qi Xian,Xian,祁县,POINT,CHGIS,112.3153,112.3501,PL000000004795,37.3335,东汉,祁縣,24.0,220.0,found,False,False,False,False,,0
祁縣,祁縣,1911.0,Taiyuan Fu,hvd_121841,hvd_120234,县,37.35382,山西祁县县治,太原府,1911.0,33121,Qi Xian,Xian,祁县,POINT,CHGIS,112.3153,112.3501,PL000000004795,37.3335,东汉,祁縣,24.0,220.0,found,False,False,False,False,,0
祁縣,祁縣,1911.0,Taiyuan Fu,hvd_196961,hvd_195276,县,37.35382,,太原府,1911.0,75561,Qi Xian,Xian,祁县,POLYGON,CHGIS,0.0,112.3501,PL000000004795,37.3335,东汉,祁縣,24.0,220.0,found,False,False,False,False,,0
榆次,榆次縣,1820.0,Taiyuan Fu,hvd_1119,hvd_9686,县,37.678470000000004,山西榆次市,太原府,1820.0,2164,Yuci,Xian,榆次县,POINT,CHGIS,112.74468,112.7542,PL000000004660,37.6779,东汉,榆次,24.0,220.0,found,False,True,False,False,,1
榆次,榆次縣,-247.0,Taiyuan Jun,hvd_95644,hvd_112287,县,37.678470000000004,今山西晋中市榆次区旧城,太原郡,13.0,30783,Yuci Xian,Xian,榆次县,POINT,CHGIS,112.74468,112.7542,PL000000004660,37.6779,东汉,榆次,24.0,220.0,found,False,True,False,False,,1
榆次,榆次縣,23.0,Taiyuan Jun,hvd_95646,hvd_112287,县,37.678470000000004,今山西榆次区老城,太原郡,447.0,30783,Yuci Xian,Xian,榆次县,POINT,CHGIS,112.74468,112.7542,PL000000004660,37.6779,东汉,榆次,24.0,220.0,found,False,True,False,False,incoming_nested_in_target,1
榆次,榆次縣,590.0,Bing Zhou,hvd_95649,hvd_112908,县,37.678470000000004,今山西榆次区旧城,并州,1911.0,31332,Yuci Xian,Xian,榆次县,POINT,CHGIS,112.74468,112.7542,PL000000004660,37.6779,东汉,榆次,24.0,220.0,found,False,True,False,False,,1
榆次,榆次縣,500.0,Taiyuan Jun,hvd_95650,hvd_32600,县,37.678470000000004,今山西太原榆次区旧城,太原郡,555.0,11719,Yuci Xian,Xian,榆次县,POINT,CHGIS,112.74468,112.7542,PL000000004660,37.6779,东汉,榆次,24.0,220.0,found,False,True,False,False,,1
榆次,榆次縣,1911.0,Taiyuan Fu,hvd_121824,hvd_120234,县,37.678470000000004,山西榆次县县治,太原府,1911.0,33121,Yuci Xian,Xian,榆次县,POINT,CHGIS,112.74468,112.7542,PL000000004660,37.6779,东汉,榆次,24.0,220.0,found,False,True,False,False,,1
榆次,榆次縣,1911.0,Taiyuan Fu,hvd_196959,hvd_195276,县,37.678470000000004,,太原府,1911.0,75561,Yuci Xian,Xian,榆次县,POLYGON,CHGIS,0.0,112.7542,PL000000004660,37.6779,东汉,榆次,24.0,220.0,found,False,True,False,False,,1
臨汾,臨汾縣,1820.0,Pingyang Fu,hvd_1125,hvd_9690,县,36.07804,山西临汾市,平阳府,1820.0,2168,Linfen,Xian,临汾县,POINT,CHGIS,111.51543000000001,111.3313,PL000000005023,35.6973,东汉,臨汾,24.0,220.0,found,False,False,False,False,,0
臨汾,臨汾郡,607.0,Sui,hvd_94138,hvd_113617,郡,36.07804,今山西临汾市,隋,616.0,32013,Linfen Jun,Jun,临汾郡,POINT,CHGIS,111.51543000000001,111.3313,PL000000005023,35.6973,东汉,臨汾,24.0,220.0,found,False,False,False,False,,0
臨汾,臨汾縣,550.0,Zhengping Jun,hvd_95243,hvd_116188,县,35.616409999999995,今山西新绛县城关,正平郡,597.0,32956,Linfen Xian,Xian,临汾县,POINT,CHGIS,111.21615,111.3313,PL000000005023,35.6973,东汉,臨汾,24.0,220.0,found,False,False,False,False,,0
臨汾,臨汾縣,550.0,Fenxi Jun,hvd_95382,hvd_115211,县,36.47155,今山西汾西县南25公里申村,汾西郡,582.0,32246,Linfen Xian,Xian,临汾县,POINT,CHGIS,111.58963,111.3313,PL000000005023,35.6973,东汉,臨汾,24.0,220.0,found,False,False,False,False,,0
臨汾,臨汾縣,583.0,Linfen Jun,hvd_95421,hvd_115555,县,36.07804,今山西临汾市,临汾郡,1911.0,32489,Linfen Xian,Xian,临汾县,POINT,CHGIS,111.51543000000001,111.3313,PL000000005023,35.6973,东汉,臨汾,24.0,220.0,found,False,False,False,False,,0
臨汾,臨汾縣,-204.0,Hedong Jun,hvd_95427,hvd_112133,县,35.68586,今山西襄汾县西南晋城村,河东郡,444.0,30668,Linfen Xian,Xian,临汾县,POINT,CHGIS,111.30286000000001,111.3313,PL000000005023,35.6973,东汉,臨汾,24.0,220.0,found,False,False,False,False,incoming_nested_in_target,0
臨汾,臨汾縣,487.0,Jiang Jun,hvd_95433,hvd_115447,县,35.68586,今山西襄汾县西南晋城村,绛郡,551.0,32407,Linfen Xian,Xian,临汾县,POINT,CHGIS,111.30286000000001,111.3313,PL000000005023,35.6973,东汉,臨汾,24.0,220.0,found,False,False,False,False,,0
臨汾,臨汾郡,581.0,\N,hvd_115555,\N,郡,36.07804,,\N,617.0,\N,Linfen Jun,Jun,临汾郡,POINT,CHGIS,111.51543000000001,111.3313,PL000000005023,35.6973,东汉,臨汾,24.0,220.0,found,False,False,False,False,,0
臨汾,臨汾縣,1911.0,Pingyang Fu,hvd_121856,hvd_120237,县,36.07804,山西临汾市市治,平阳府,1911.0,33124,Linfen Xian,Xian,临汾县,POINT,CHGIS,111.51543000000001,111.3313,PL000000005023,35.6973,东汉,臨汾,24.0,220.0,found,False,False,False,False,,0
臨汾,臨汾縣,1911.0,Pingyang Fu,hvd_196975,hvd_195277,县,36.07804,,平阳府,1911.0,75562,Linfen Xian,Xian,临汾县,POLYGON,CHGIS,0.0,111.3313,PL000000005023,35.6973,东汉,臨汾,24.0,220.0,found,False,False,False,False,,0
襄陵,襄陵縣,1820.0,Pingyang Fu,hvd_1126,hvd_9690,县,36.023990000000005,山西襄汾县西北襄陵,平阳府,1820.0,2168,Xiangling,Xian,襄陵县,POINT,CHGIS,111.39648999999999,111.6374,PL000000005718,35.9998,东汉,襄陵,24.0,220.0,found,False,False,False,False,,0
襄陵,襄陵縣,-206.0,Hedong Jun,hvd_95441,hvd_112133,县,36.00104,今山西襄汾县北古城庄,河东郡,13.0,30668,Xiangling Xian,Xian,襄陵县,POINT,CHGIS,111.57758000000001,111.6374,PL000000005718,35.9998,东汉,襄陵,24.0,220.0,found,False,True,False,False,,1
襄陵,襄陵縣,23.0,Hedong Jun,hvd_95443,hvd_115323,县,36.00104,今山西襄汾县北古城庄,河东郡,555.0,32322,Xiangling Xian,Xian,襄陵县,POINT,CHGIS,111.57758000000001,111.6374,PL000000005718,35.9998,东汉,襄陵,24.0,220.0,found,False,True,False,False,incoming_nested_in_target,1
襄陵,襄陵縣,606.0,Linfen Jun,hvd_95444,hvd_115555,县,36.00104,今山西襄汾县北古城庄,临汾郡,818.0,32489,Xiangling Xian,Xian,襄陵县,POINT,CHGIS,111.57758000000001,111.6374,PL000000005718,35.9998,东汉,襄陵,24.0,220.0,found,False,True,False,False,,1
襄陵,襄陵縣,819.0,Jiang Zhou,hvd_95445,hvd_94111,县,36.01318,今山西襄汾县西北古襄陵村,绛州,1022.0,25317,Xiangling Xian,Xian,襄陵县,POINT,CHGIS,111.37543000000001,111.6374,PL000000005718,35.9998,东汉,襄陵,24.0,220.0,found,False,False,False,False,,0
襄陵,襄陵縣,1023.0,Pingyang Fu,hvd_95446,hvd_115675,县,36.023990000000005,今山西襄汾县西北襄陵镇,平阳府,1911.0,32593,Xiangling Xian,Xian,襄陵县,POINT,CHGIS,111.39648999999999,111.6374,PL000000005718,35.9998,东汉,襄陵,24.0,220.0,found,False,False,False,False,,0
襄陵,襄陵縣,1911.0,Pingyang Fu,hvd_121860,hvd_120237,县,36.023990000000005,山西襄汾县县治,平阳府,1911.0,33124,Xiangling Xian,Xian,襄陵县,POINT,CHGIS,111.39648999999999,111.6374,PL000000005718,35.9998,东汉,襄陵,24.0,220.0,found,False,False,False,False,,0
襄陵,襄陵縣,1911.0,Pingyang Fu,hvd_196974,hvd_195277,县,36.023990000000005,,平阳府,1911.0,75562,Xiangling Xian,Xian,襄陵县,POLYGON,CHGIS,0.0,111.6374,PL000000005718,35.9998,东汉,襄陵,24.0,220.0,found,False,False,False,False,,0
屯留,屯留縣,1820.0,Lu'an Fu,hvd_1133,hvd_9693,县,36.32195,山西屯留县,潞安府,1820.0,2171,Tunliu,Xian,屯留县,POINT,CHGIS,112.88245,112.9016,PL000000004207,36.2524,东汉,屯留,24.0,220.0,found,False,False,False,False,,0
屯留,屯留縣,-247.0,Shangdang Jun,hvd_95341,hvd_112261,县,36.25799,今山西屯留县古城村,上党郡,527.0,30758,Tunliu Xian,Xian,屯留县,POINT,CHGIS,112.89841000000001,112.9016,PL000000004207,36.2524,东汉,屯留,24.0,220.0,found,True,False,False,False,incoming_nested_in_target,1
屯留,屯留縣,528.0,Shangdang Jun,hvd_95342,hvd_115780,县,36.30212,今山西屯留县西故县村,上党郡,550.0,32664,Tunliu Xian,Xian,屯留县,POINT,CHGIS,112.63886000000001,112.9016,PL000000004207,36.2524,东汉,屯留,24.0,220.0,found,False,False,False,False,,0
屯留,屯留縣,596.0,Lu Zhou,hvd_95343,hvd_112934,县,36.30212,今山西屯留县西故县村,潞州,621.0,31357,Tunliu Xian,Xian,屯留县,POINT,CHGIS,112.63886000000001,112.9016,PL000000004207,36.2524,东汉,屯留,24.0,220.0,found,False,False,False,False,,0
屯留,屯留縣,622.0,Lu Zhou,hvd_95344,hvd_111036,县,36.32195,今山西屯留县城,潞州,1265.0,29742,Tunliu Xian,Xian,屯留县,POINT,CHGIS,112.88245,112.9016,PL000000004207,36.2524,东汉,屯留,24.0,220.0,found,False,False,False,False,,0
屯留,屯留縣,1278.0,Lu Zhou,hvd_95345,hvd_94067,县,36.32195,今山西屯留县城,潞州,1911.0,25273,Tunliu Xian,Xian,屯留县,POINT,CHGIS,112.88245,112.9016,PL000000004207,36.2524,东汉,屯留,24.0,220.0,found,False,False,False,False,,0
屯留,屯留縣,1911.0,Lu'an Fu,hvd_121851,hvd_120257,县,36.32195,山西屯留县县治,潞安府,1911.0,33144,Tunliu Xian,Xian,屯留县,POINT,CHGIS,112.88245,112.9016,PL000000004207,36.2524,东汉,屯留,24.0,220.0,found,False,False,False,False,,0
屯留,屯留縣,1911.0,Lu'an Fu,hvd_196986,hvd_195279,县,36.32195,,潞安府,1911.0,75564,Tunliu Xian,Xian,屯留县,POLYGON,CHGIS,0.0,112.9016,PL000000004207,36.2524,东汉,屯留,24.0,220.0,found,False,False,False,False,,0
長子,長子縣,1820.0,Lu'an Fu,hvd_1134,hvd_9693,县,36.12,山西长子县,潞安府,1820.0,2171,Changzi,Xian,长子县,POINT,CHGIS,112.874,112.8407,PL000000004254,36.1107,东汉,長子,24.0,220.0,found,False,False,False,False,,0
長子,長子縣,598.0,Shangdang Jun,hvd_95322,hvd_94099,县,36.11993,今山西长子县城,上党郡,1911.0,25305,Changzi Xian,Xian,长子县,POINT,CHGIS,112.87378999999999,112.8407,PL000000004254,36.1107,东汉,長子,24.0,220.0,found,False,False,False,False,,0
長子,長子縣,-247.0,Shangdang Jun,hvd_95323,hvd_112261,县,36.11639,今山西长子县城西南,上党郡,397.0,30758,Changzi Xian,Xian,长子县,POINT,CHGIS,112.86315,112.8407,PL000000004254,36.1107,东汉,長子,24.0,220.0,found,False,False,False,False,incoming_nested_in_target,0
長子,長子縣,398.0,Shangdang Jun,hvd_95324,hvd_33536,县,36.11639,今山西长子县城,上党郡,550.0,12264,Changzi Xian,Xian,长子县,POINT,CHGIS,112.86315,112.8407,PL000000004254,36.1107,东汉,長子,24.0,220.0,found,False,False,False,False,,0
長子,長子縣,1911.0,Lu'an Fu,hvd_121850,hvd_120257,县,36.11993,山西长子县县治,潞安府,1911.0,33144,Changzi Xian,Xian,长子县,POINT,CHGIS,112.87378999999999,112.8407,PL000000004254,36.1107,东汉,長子,24.0,220.0,found,False,False,False,False,,0
長子,長子縣,1911.0,Lu'an Fu,hvd_196985,hvd_195279,县,36.11993,,潞安府,1911.0,75564,Changzi Xian,Xian,长子县,POLYGON,CHGIS,0.0,112.8407,PL000000004254,36.1107,东汉,長子,24.0,220.0,found,False,False,False,False,,0
襄垣,襄垣縣,1820.0,Lu'an Fu,hvd_1139,hvd_9693,县,36.53459,山西襄垣县,潞安府,1820.0,2171,Xiangyuan,Xian,襄垣县,POINT,CHGIS,113.04076,113.008,PL000000004174,36.6492,东汉,襄垣,24.0,220.0,found,False,False,False,False,,0
襄垣,襄垣縣,374.0,Shangdang Jun,hvd_41369,hvd_33536,侨县,31.33495,安徽芜湖市治,上党郡,588.0,12264,Xiangyun Xian,Qiao Xian,襄垣县,POINT,CHGIS,118.36261999999999,113.008,PL000000004174,36.6492,东汉,襄垣,24.0,220.0,found,False,False,False,False,,0
襄垣,襄垣縣,-247.0,Shangdang Jun,hvd_95347,hvd_112261,县,36.53822,今山西襄垣县城北关,上党郡,13.0,30758,Xiangyuan Xian,Xian,襄垣县,POINT,CHGIS,113.04813,113.008,PL000000004174,36.6492,东汉,襄垣,24.0,220.0,found,False,False,False,False,,0
襄垣,襄垣縣,23.0,Shangdang Jun,hvd_95349,hvd_112261,县,36.53822,今山西襄垣县城北关,上党郡,432.0,30758,Xiangyuan Xian,Xian,襄垣县,POINT,CHGIS,113.04813,113.008,PL000000004174,36.6492,东汉,襄垣,24.0,220.0,found,False,False,False,False,incoming_nested_in_target,0
襄垣,襄垣縣,433.0,Xiangyuan Jun,hvd_95350,hvd_115991,县,36.52961,今山西襄垣县西故县村,襄垣郡,550.0,32806,Xiangyuan Xian,Xian,襄垣县,POINT,CHGIS,112.88961,113.008,PL000000004174,36.6492,东汉,襄垣,24.0,220.0,found,False,False,False,False,,0
襄垣,襄垣縣,528.0,Xiangyun Xian,hvd_95351,hvd_41369,县,36.53822,今山西襄垣县北关,襄垣县,617.0,14496,Xiangyuan Xian,Xian,襄垣县,POINT,CHGIS,113.04813,113.008,PL000000004174,36.6492,东汉,襄垣,24.0,220.0,found,False,False,False,False,,0
襄垣,襄垣縣,618.0,Han Zhou,hvd_95352,hvd_110702,县,36.53459,今山西襄垣县城,韩州,1911.0,29456,Xiangyuan Xian,Xian,襄垣县,POINT,CHGIS,113.04076,113.008,PL000000004174,36.6492,东汉,襄垣,24.0,220.0,found,False,False,False,False,,0
襄垣,襄垣郡,528.0,\N,hvd_115991,\N,郡,36.53459,,\N,597.0,\N,Xiangyuan Jun,Jun,襄垣郡,POINT,CHGIS,113.04076,113.008,PL000000004174,36.6492,东汉,襄垣,24.0,220.0,found,False,False,False,False,,0
襄垣,襄垣縣,1911.0,Lu'an Fu,hvd_121842,hvd_120257,县,36.53459,山西襄垣县县治,潞安府,1911.0,33144,Xiangyuan Xian,Xian,襄垣县,POINT,CHGIS,113.04076,113.008,PL000000004174,36.6492,东汉,襄垣,24.0,220.0,found,False,False,False,False,,0
襄垣,襄垣,1911.0,Pingyao Xian,hvd_145837,hvd_121836,村镇,37.27675,山西平遥县襄垣村,平遥县,1911.0,34002,Xiangyuan,Cun Zhen,襄垣,POINT,CHGIS,112.28813999999998,113.008,PL000000004174,36.6492,东汉,襄垣,24.0,220.0,found,False,False,False,False,,0
襄垣,襄垣縣,1911.0,Lu'an Fu,hvd_196987,hvd_195279,县,36.53459,,潞安府,1911.0,75564,Xiangyuan Xian,Xian,襄垣县,POLYGON,CHGIS,0.0,113.008,PL000000004174,36.6492,东汉,襄垣,24.0,220.0,found,False,False,False,False,,0
臨晉,臨晉縣,1820.0,Puzhou Fu,hvd_1143,hvd_9696,县,35.097809999999996,山西临猗县西南临晋,蒲州府,1820.0,2174,Linjin,Xian,临晋县,POINT,CHGIS,110.55163999999999,110.1259,PL000000043372,34.7832,东汉,臨晉,24.0,220.0,found,False,False,False,False,,0
臨晉,臨晉縣,23.0,Zuopingyi,hvd_70295,hvd_116218,县,34.7793,今陕西大荔县朝邑镇西南二里,左冯翊,199.0,32980,Linjin Xian,Xian,临晋县,POINT,CHGIS,110.11311,110.1259,PL000000043372,34.7832,东汉,臨晉,24.0,220.0,found,False,True,False,False,partial_incl_end_of_target,1
臨晉,臨晉縣,200.0,Zuopingyi,hvd_70296,hvd_116218,县,34.79725,今陕西大荔县城,左冯翊,289.0,32980,Linjin Xian,Xian,临晋县,POINT,CHGIS,109.93905,110.1259,PL000000043372,34.7832,东汉,臨晉,24.0,220.0,found,False,False,False,False,partial_incl_start_of_target,0
臨晉,臨晉縣,-221.0,Neishi,hvd_70423,hvd_112110,县,34.7793,今陕西大荔县朝邑镇西南二里,内史,13.0,30653,Linjin Xian,Xian,临晋县,POINT,CHGIS,110.11311,110.1259,PL000000043372,34.7832,东汉,臨晉,24.0,220.0,found,False,True,False,False,,1
臨晉,臨晉縣,754.0,Hezhong Jun,hvd_95469,hvd_115341,县,35.097809999999996,今山西临猗县临晋镇,河中郡,1911.0,32336,Linjin Xian,Xian,临晋县,POINT,CHGIS,110.55163999999999,110.1259,PL000000043372,34.7832,东汉,臨晉,24.0,220.0,found,False,False,False,False,,0
臨晉,臨晉縣,1911.0,Puzhou Fu,hvd_121872,hvd_120238,县,35.097809999999996,山西临猗县临晋镇,蒲州府,1911.0,33125,Linjin Xian,Xian,临晋县,POINT,CHGIS,110.55163999999999,110.1259,PL000000043372,34.7832,东汉,臨晉,24.0,220.0,found,False,False,False,False,,0
臨晉,臨晉縣,1911.0,Puzhou Fu,hvd_196979,hvd_195278,县,35.097809999999996,,蒲州府,1911.0,75563,Linjin Xian,Xian,临晋县,POLYGON,CHGIS,1.0,110.1259,PL000000043372,34.7832,东汉,臨晉,24.0,220.0,found,False,False,False,False,,0
猗氏,猗氏縣,1820.0,Puzhou Fu,hvd_1146,hvd_9696,县,35.14795,山西临猗县治城关镇,蒲州府,1820.0,2174,Yishi,Xian,猗氏县,POINT,CHGIS,110.77403999999999,110.7654,PL000000004948,35.0571,东汉,猗氏,24.0,220.0,found,True,False,False,False,,1
猗氏,猗氏縣,-206.0,Shangdang Jun,hvd_95463,hvd_112261,县,36.11582,今山西安泽县,上党郡,280.0,30758,Yishi Xian,Xian,猗氏县,POINT,CHGIS,112.22556999999999,110.7654,PL000000004948,35.0571,东汉,猗氏,24.0,220.0,found,False,False,False,False,incoming_nested_in_target,0
