input_id,input_nm_py,input_year_beg,input_year_end,input_x_coord,input_y_coord,match,fuzzy_out_x_coord_match,fuzzy_out_y_coord_match,out_beg_match,out_end_match,out_year_overlap,out_content_match_strength
PL000000024317,修武,24.0,220.0,113.6695,35.2674,not_found,False,False,False,False,,0
PL000000024324,酸棗,24.0,220.0,114.118,35.1187,not_found,False,False,False,False,,0
PL000000024335,原武,24.0,220.0,113.9722,35.0512,not_found,False,False,False,False,,0
PL000000024338,卷縣,24.0,220.0,113.7516,35.0475,not_found,False,False,False,False,,0
PL000000024354,陽武,24.0,220.0,114.0705,34.994,not_found,False,False,False,False,,0
PL000000024400,平丘,24.0,220.0,114.6041,35.0465,not_found,False,False,False,False,,0
PL000000024417,封丘,24.0,220.0,114.3304,34.9909,not_found,False,False,False,False,,0
PL000000024439,長垣,24.0,220.0,114.7482,35.2285,not_found,False,False,False,False,,0
PL000000024483,汲縣,24.0,220.0,113.9849,35.37,not_found,False,False,False,False,,0
PL000000024505,共縣,24.0,220.0,113.8034,35.458,not_found,False,False,False,False,,0
PL000000024517,山陽,24.0,220.0,113.2927,35.2343,not_found,False,False,False,False,,0
PL000000024551,武德,24.0,220.0,113.4932,35.0862,not_found,False,False,False,False,,0
PL000000024558,懷縣,24.0,220.0,113.3349,35.0553,not_found,False,False,False,False,,0
PL000000024573,州縣,24.0,220.0,113.1693,35.0296,not_found,False,False,False,False,,0
PL000000024584,平皋,24.0,220.0,113.1906,34.9613,not_found,False,False,False,False,,0
PL000000024597,溫縣,24.0,220.0,112.9535,34.9078,not_found,False,False,False,False,,0
PL000000024612,沁水,24.0,220.0,112.6976,35.1239,not_found,False,False,False,False,,0
PL000000024631,波縣,24.0,220.0,112.7264,35.0536,not_found,False,False,False,False,,0
PL000000024634,軹縣,24.0,220.0,112.5984,35.0384,not_found,False,False,False,False,,0
PL000000024676,野王,24.0,220.0,112.9462,35.0886,not_found,False,False,False,False,,0
PL000000024733,陰安,24.0,220.0,115.1022,36.021,not_found,False,False,False,False,,0
PL000000024749,頓丘,24.0,220.0,115.0188,35.8791,not_found,False,False,False,False,,0
PL000000024752,衛國,24.0,220.0,115.1488,35.876,not_found,False,False,False,False,,0
PL000000024800,濮陽,24.0,220.0,114.9814,35.6131,not_found,False,False,False,False,,0
PL000000024816,離狐,24.0,220.0,115.1463,35.4537,not_found,False,False,False,False,,0
PL000000024839,潁陰,24.0,220.0,113.8288,34.0306,not_found,False,False,False,False,,0
PL000000024860,鄢陵,24.0,220.0,114.1603,34.1746,not_found,False,False,False,False,,0
PL000000024878,潁陽,24.0,220.0,113.6178,33.9742,not_found,False,False,False,False,,0
PL000000024897,襄城,24.0,220.0,113.4814,33.8529,not_found,False,False,False,False,,0
PL000000024925,陽翟,24.0,220.0,113.4762,34.1617,not_found,False,False,False,False,,0
PL000000024930,長社,24.0,220.0,113.86200000000001,34.2393,not_found,False,False,False,False,,0
PL000000024958,召陵,24.0,220.0,114.1636,33.6011,not_found,False,False,False,False,,0
PL000000024967,郾縣,24.0,220.0,113.9842,33.5713,not_found,False,False,False,False,,0
PL000000024985,定陵,24.0,220.0,113.6892,33.6135,not_found,False,False,False,False,,0
PL000000025005,臨潁,24.0,220.0,113.9078,33.8477,not_found,False,False,False,False,,0
PL000000025014,㶏强,24.0,220.0,114.1093,33.7808,not_found,False,False,False,False,,0
PL000000025032,陝縣,24.0,220.0,111.14299999999999,34.7871,not_found,False,False,False,False,,0
PL000000025056,黽池,24.0,220.0,111.6695,34.7624,not_found,False,False,False,False,,0
PL000000025091,盧氏,24.0,220.0,111.0499,34.052,not_found,False,False,False,False,,0
PL000000025100,新安,24.0,220.0,111.8295,34.755,not_found,False,False,False,False,,0
PL000000025131,弘農,24.0,220.0,110.9064,34.6474,not_found,False,False,False,False,,0
PL000000025161,湖縣,24.0,220.0,110.6424,34.5647,not_found,False,False,False,False,,0
PL000000025218,宛縣,24.0,220.0,112.5444,33.001,not_found,False,False,False,False,,0
PL000000025234,棘陽,24.0,220.0,112.5794,32.806,not_found,False,False,False,False,,0
PL000000025248,育陽,24.0,220.0,112.4703,32.7122,not_found,False,False,False,False,,0
PL000000025254,西鄂,24.0,220.0,112.6276,33.1663,not_found,False,False,False,False,,0
PL000000025268,雉縣,24.0,220.0,112.6264,33.3369,not_found,False,False,False,False,,0
PL000000025289,堵陽,24.0,220.0,113.0552,33.2567,not_found,False,False,False,False,,0
PL000000025294,博望,24.0,220.0,112.73100000000001,33.1771,not_found,False,False,False,False,,0
PL000000025318,析縣,24.0,220.0,111.4835,33.3001,not_found,False,False,False,False,,0
PL000000025331,酈國,24.0,220.0,111.8402,33.1107,not_found,False,False,False,False,,0
PL000000025351,丹水,24.0,220.0,111.2422,33.0838,not_found,False,False,False,False,,0
PL000000025370,南鄉,24.0,220.0,111.41,32.9353,not_found,False,False,False,False,,0
PL000000025375,順陽,24.0,220.0,111.5678,32.9235,not_found,False,False,False,False,,0
PL000000025416,湖陽,24.0,220.0,112.7486,32.4152,not_found,False,False,False,False,,0
PL000000025431,新野,24.0,220.0,112.3673,32.5241,not_found,False,False,False,False,,0
PL000000025438,平氏,24.0,220.0,113.0934,32.5311,not_found,False,False,False,False,,0
PL000000025452,復陽,24.0,220.0,113.3252,32.3977,not_found,False,False,False,False,,0
PL000000025478,涅陽,24.0,220.0,112.2828,32.8096,not_found,False,False,False,False,,0
PL000000025483,冠軍,24.0,220.0,111.9384,32.7898,not_found,False,False,False,False,,0
PL000000025489,安眾,24.0,220.0,112.26,32.7326,not_found,False,False,False,False,,0
PL000000025504,穰縣,24.0,220.0,112.0899,32.6841,not_found,False,False,False,False,,0
PL000000025513,朝陽,24.0,220.0,112.2943,32.4358,not_found,False,False,False,False,,0
PL000000025521,蒙縣,24.0,220.0,115.6717,34.4777,not_found,False,False,False,False,,0
PL000000025547,睢陽,24.0,220.0,115.6295,34.3648,not_found,False,False,False,False,,0
PL000000025576,外黃,24.0,220.0,114.9747,34.7377,not_found,False,False,False,False,,0
PL000000025589,考城,24.0,220.0,115.3851,34.6713,not_found,False,False,False,False,,0
PL000000025608,襄邑,24.0,220.0,115.0751,34.4296,not_found,False,False,False,False,,0
PL000000025625,寧陵,24.0,220.0,115.3628,34.4299,not_found,False,False,False,False,,0
PL000000025631,己吾,24.0,220.0,115.2267,34.3467,not_found,False,False,False,False,,0
PL000000025635,鄢縣,24.0,220.0,115.3237,34.2229,not_found,False,False,False,False,,0
PL000000025644,柘縣,24.0,220.0,115.3078,34.0983,not_found,False,False,False,False,,0
PL000000025657,虞縣,24.0,220.0,115.9073,34.5082,not_found,False,False,False,False,,0
PL000000025683,穀熟,24.0,220.0,115.7742,34.2612,not_found,False,False,False,False,,0
PL000000025700,建平,24.0,220.0,115.9823,34.0682,not_found,False,False,False,False,,0
PL000000025704,碭縣,24.0,220.0,116.416,34.1675,not_found,False,False,False,False,,0
PL000000025716,臨睢,24.0,220.0,116.3737,33.9877,not_found,False,False,False,False,,0
PL000000025719,酇縣,24.0,220.0,116.1279,33.9684,not_found,False,False,False,False,,0
PL000000027292,酇縣,24.0,220.0,111.5982,32.4896,not_found,False,False,False,False,,0
PL000000025736,太丘,24.0,220.0,116.3004,34.061,not_found,False,False,False,False,,0
PL000000025763,平春,24.0,220.0,113.891,32.2802,not_found,False,False,False,False,,0
PL000000025793,鄳縣,24.0,220.0,114.4243,32.2438,not_found,False,False,False,False,,0
PL000000025828,西陽,24.0,220.0,114.8149,32.0087,not_found,False,False,False,False,,0
PL000000025863,蓼縣,24.0,220.0,115.7465,32.3245,not_found,False,False,False,False,,0
PL000000025879,安豐,24.0,220.0,115.8104,32.0093,not_found,False,False,False,False,,0
PL000000025887,雩婁,24.0,220.0,115.8672,31.8835,not_found,False,False,False,False,,0
PL000000025894,弋陽,24.0,220.0,114.9866,32.1573,not_found,False,False,False,False,,0
PL000000025924,期思,24.0,220.0,115.4896,32.3465,not_found,False,False,False,False,,0
PL000000025930,褒信,24.0,220.0,114.9941,32.5682,not_found,False,False,False,False,,0
PL000000025950,新息,24.0,220.0,114.738,32.3415,not_found,False,False,False,False,,0
PL000000025958,軑國,24.0,220.0,114.7446,32.2153,not_found,False,False,False,False,,0
PL000000027517,軑國,24.0,220.0,112.4722,31.5072,not_found,False,False,False,False,,0
PL000000025968,扶溝,24.0,220.0,114.5591,34.1964,not_found,False,False,False,False,,0
PL000000025981,新汲,24.0,220.0,114.3412,33.9766,not_found,False,False,False,False,,0
PL000000025990,長平,24.0,220.0,114.6093,33.8524,not_found,False,False,False,False,,0
PL000000026007,西華,24.0,220.0,114.5012,33.686,not_found,False,False,False,False,,0
PL000000026018,汝陽,24.0,220.0,114.5684,33.5952,not_found,False,False,False,False,,0
PL000000026024,征羌,24.0,220.0,114.2986,33.5722,not_found,False,False,False,False,,0
PL000000026045,項縣,24.0,220.0,115.0728,33.3966,not_found,False,False,False,False,,0
PL000000026054,寧平,24.0,220.0,115.3264,33.6682,not_found,False,False,False,False,,0
PL000000026060,宜祿,24.0,220.0,115.2799,33.4988,not_found,False,False,False,False,,0
PL000000026064,新平,24.0,220.0,114.9782,33.8335,not_found,False,False,False,False,,0
PL000000026082,陳縣,24.0,220.0,114.8916,33.7331,not_found,False,False,False,False,,0
PL000000026100,扶樂,24.0,220.0,114.6667,34.0996,not_found,False,False,False,False,,0
PL000000026112,陽夏,24.0,220.0,114.8655,34.063,not_found,False,False,False,False,,0
PL000000026121,武平,24.0,220.0,115.2826,33.9444,not_found,False,False,False,False,,0
PL000000026136,苦縣,24.0,220.0,115.4905,33.8599,not_found,False,False,False,False,,0
PL000000026155,南頓,24.0,220.0,114.8318,33.4442,not_found,False,False,False,False,,0
PL000000026170,定潁,24.0,220.0,114.0725,33.4026,not_found,False,False,False,False,,0
PL000000026188,上蔡,24.0,220.0,114.235,33.2554,not_found,False,False,False,False,,0
PL000000026201,平輿,24.0,220.0,114.5971,33.1639,not_found,False,False,False,False,,0
PL000000026230,慎陽,24.0,220.0,114.4116,32.7154,not_found,False,False,False,False,,0
PL000000026247,安陽,24.0,220.0,114.3868,32.3352,not_found,False,False,False,False,,0
PL000000026256,陽安,24.0,220.0,114.0665,32.9142,not_found,False,False,False,False,,0
PL000000026276,朗陵,24.0,220.0,113.992,32.6762,not_found,False,False,False,False,,0
PL000000026290,舞陰,24.0,220.0,113.2858,32.9867,not_found,False,False,False,False,,0
PL000000026308,比陽,24.0,220.0,113.3281,32.7224,not_found,False,False,False,False,,0
PL000000026343,北宜春,24.0,220.0,114.2497,32.8017,not_found,False,False,False,False,,0
PL000000026354,濯陽,24.0,220.0,114.1026,33.1655,not_found,False,False,False,False,,0
PL000000026367,吳房,24.0,220.0,113.9981,33.147,not_found,False,False,False,False,,0
PL000000026386,新蔡,24.0,220.0,114.9829,32.7503,not_found,False,False,False,False,,0
PL000000026459,沙羨,24.0,220.0,114.1609,30.3375,not_found,False,False,False,False,,0
PL000000026545,西陵,24.0,220.0,114.7722,30.8454,not_found,False,False,False,False,,0
PL000000026595,下雉,24.0,220.0,115.3515,29.8167,not_found,False,False,False,False,,0
PL000000026645,錫縣,24.0,220.0,110.1587,32.7892,not_found,False,False,False,False,,0
PL000000026704,上庸,24.0,220.0,110.1224,32.1998,not_found,False,False,False,False,,0
PL000000026759,房陵,24.0,220.0,110.736,32.0583,not_found,False,False,False,False,,0
PL000000026792,武當,24.0,220.0,111.1517,32.6846,not_found,False,False,False,False,,0
PL000000026837,夷陵,24.0,220.0,111.3481,30.6702,not_found,False,False,False,False,,0
PL000000026889,臨沮,24.0,220.0,111.5399,31.1833,not_found,False,False,False,False,,0
PL000000026934,秭歸,24.0,220.0,110.7029,30.9989,not_found,False,False,False,False,,0
PL000000026965,佷山,24.0,220.0,111.0224,30.4486,not_found,False,False,False,False,,0
PL000000027006,夷道,24.0,220.0,111.4694,30.3697,not_found,False,False,False,False,,0
PL000000027057,枝江,24.0,220.0,111.9056,30.5332,not_found,False,False,False,False,,0
PL000000027123,襄陽,24.0,220.0,112.147,32.0089,not_found,False,False,False,False,,0
PL000000027149,鄧縣,24.0,220.0,112.1241,32.0982,not_found,False,False,False,False,,0
PL000000027198,中盧,24.0,220.0,112.0698,31.9308,not_found,False,False,False,False,,0
PL000000027254,筑陽,24.0,220.0,111.6368,32.2968,not_found,False,False,False,False,,0
PL000000027264,山都,24.0,220.0,111.7794,32.1068,not_found,False,False,False,False,,0
PL000000027306,陰縣,24.0,220.0,111.6439,32.4618,not_found,False,False,False,False,,0
PL000000027321,襄鄉,24.0,220.0,112.8866,32.2184,not_found,False,False,False,False,,0
PL000000027333,蔡陽,24.0,220.0,112.5218,32.1001,not_found,False,False,False,False,,0
PL000000027342,章陵,24.0,220.0,112.7602,32.0025,not_found,False,False,False,False,,0
PL000000027362,邔國,24.0,220.0,112.2757,31.749000000000002,not_found,False,False,False,False,,0
PL000000027381,宜城,24.0,220.0,112.2861,31.6664,not_found,False,False,False,False,,0
PL000000027414,鄂縣,24.0,220.0,114.8887,30.4017,not_found,False,False,False,False,,0
PL000000027437,編縣,24.0,220.0,112.0224,31.4324,not_found,False,False,False,False,,0
PL000000027453,當陽,24.0,220.0,112.1335,30.8943,not_found,False,False,False,False,,0
PL000000027472,南新市,24.0,220.0,113.3342,31.1293,not_found,False,False,False,False,,0
PL000000027491,雲杜,24.0,220.0,113.1256,31.024,not_found,False,False,False,False,,0
PL000000027629,安陸,24.0,220.0,113.7552,31.0249,not_found,False,False,False,False,,0
PL000000027801,孱陵,24.0,220.0,112.0903,30.0091,not_found,False,False,False,False,,0
PL000000027873,江陵,24.0,220.0,112.1995,30.3496,not_found,False,False,False,False,,0
PL000000027908,州陵,24.0,220.0,113.8974,30.0449,not_found,False,False,False,False,,0
PL000000027965,邾縣,24.0,220.0,114.8637,30.4961,not_found,False,False,False,False,,0
PL000000028092,蘄春,24.0,220.0,115.3621,30.123,not_found,False,False,False,False,,0
PL000000028195,尋陽,24.0,220.0,115.7052,29.9669,not_found,False,False,False,False,,0
PL000000028230,下雋,24.0,220.0,113.78,29.2912,not_found,False,False,False,False,,0
PL000000028318,隨縣,24.0,220.0,113.3787,31.7143,not_found,False,False,False,False,,0
PL000000028556,竟陵,24.0,220.0,112.8047,30.4636,not_found,False,False,False,False,,0
PL000000028566,華容,24.0,220.0,112.6117,30.2948,not_found,False,False,False,False,,0
PL000000028673,臨湘,24.0,220.0,112.9867,28.1973,not_found,False,False,False,False,,0
PL000000028783,容陵,24.0,220.0,113.2477,26.8868,not_found,False,False,False,False,,0
PL000000028794,茶陵,24.0,220.0,113.7711,27.0376,not_found,False,False,False,False,,0
PL000000028833,醴陵,24.0,220.0,113.5026,27.6675,not_found,False,False,False,False,,0
PL000000028849,湘南,24.0,220.0,112.7183,27.7972,not_found,False,False,False,False,,0
PL000000028879,湘鄉,24.0,220.0,112.5272,27.7363,not_found,False,False,False,False,,0
PL000000028893,酃縣,24.0,220.0,112.6549,26.894000000000002,not_found,False,False,False,False,,0
PL000000028972,重安,24.0,220.0,112.3729,27.0136,not_found,False,False,False,False,,0
PL000000029012,陰山,24.0,220.0,113.2103,26.9677,not_found,False,False,False,False,,0
PL000000029049,耒陽,24.0,220.0,112.8553,26.4141,not_found,False,False,False,False,,0
PL000000029108,昭陵,24.0,220.0,111.4834,27.2484,not_found,False,False,False,False,,0
PL000000029118,昭陽,24.0,220.0,111.7905,27.2654,not_found,False,False,False,False,,0
PL000000029125,烝陽,24.0,220.0,111.944,27.1485,not_found,False,False,False,False,,0
PL000000029141,夫夷,24.0,220.0,111.2502,26.9834,not_found,False,False,False,False,,0
PL000000029246,都梁,24.0,220.0,110.6506,26.7675,not_found,False,False,False,False,,0
PL000000029369,羅縣,24.0,220.0,113.0551,28.8769,not_found,False,False,False,False,,0
PL000000029425,臨沅,24.0,220.0,111.6999,29.034000000000002,not_found,False,False,False,False,,0
PL000000029441,漢壽,24.0,220.0,111.9081,29.1109,not_found,False,False,False,False,,0
PL000000029447,沅南,24.0,220.0,111.5379,28.9175,not_found,False,False,False,False,,0
PL000000029584,零陽,24.0,220.0,111.1755,29.4343,not_found,False,False,False,False,,0
PL000000029608,充縣,24.0,220.0,110.1709,29.392,not_found,False,False,False,False,,0
PL000000029633,益陽,24.0,220.0,112.4286,28.6163,not_found,False,False,False,False,,0
PL000000029685,郴縣,24.0,220.0,113.0335,25.8017,not_found,False,False,False,False,,0
PL000000029735,便縣,24.0,220.0,113.1233,26.1329,not_found,False,False,False,False,,0
PL000000029749,臨武,24.0,220.0,112.6252,25.3075,not_found,False,False,False,False,,0
PL000000029810,漢寧,24.0,220.0,113.3987,25.8843,not_found,False,False,False,False,,0
PL000000029844,泉陵,24.0,220.0,111.6209,26.2094,not_found,False,False,False,False,,0
PL000000029904,營浦,24.0,220.0,111.6676,25.5489,not_found,False,False,False,False,,0
PL000000029929,謝沐,24.0,220.0,111.2283,25.2021,not_found,False,False,False,False,,0
PL000000029948,泠道,24.0,220.0,112.1445,25.5999,not_found,False,False,False,False,,0
PL000000029957,營道,24.0,220.0,111.9956,25.4758,not_found,False,False,False,False,,0
PL000000029972,南平,24.0,220.0,112.225,25.405,not_found,False,False,False,False,,0
PL000000030013,馮乘,24.0,220.0,111.5337,24.8737,not_found,False,False,False,False,,0
PL000000030074,沅陵,24.0,220.0,110.40299999999999,28.434,not_found,False,False,False,False,,0
PL000000030095,辰陽,24.0,220.0,110.1274,27.9737,not_found,False,False,False,False,,0
PL000000030296,連道,24.0,220.0,111.9114,27.596999999999998,not_found,False,False,False,False,,0
PL000000030341,遷陵,24.0,220.0,109.7104,28.7336,not_found,False,False,False,False,,0
PL000000030380,酉陽,24.0,220.0,109.9203,28.7727,not_found,False,False,False,False,,0
PL000000030472,番禺,24.0,220.0,113.2643,23.1335,not_found,False,False,False,False,,0
PL000000030521,增城,24.0,220.0,113.9752,23.396,not_found,False,False,False,False,,0
PL000000030575,曲江,24.0,220.0,113.6356,24.7755,not_found,False,False,False,False,,0
PL000000030943,徐聞,24.0,220.0,110.1594,20.2746,not_found,False,False,False,False,,0
PL000000031107,高要,24.0,220.0,112.4599,23.0571,not_found,False,False,False,False,,0
PL000000031208,端谿,24.0,220.0,111.7792,23.1457,not_found,False,False,False,False,,0
PL000000031247,四會,24.0,220.0,112.7027,23.3476,not_found,False,False,False,False,,0
PL000000031297,博羅,24.0,220.0,114.2818,23.1711,not_found,False,False,False,False,,0
PL000000031493,龍川,24.0,220.0,115.1956,24.0962,not_found,False,False,False,False,,0
PL000000031555,高涼,24.0,220.0,111.9732,22.1086,not_found,False,False,False,False,,0
PL000000031648,中宿,24.0,220.0,112.8594,23.787,not_found,False,False,False,False,,0
PL000000031676,含洭,24.0,220.0,113.1299,24.2613,not_found,False,False,False,False,,0
PL000000031691,湞陽,24.0,220.0,113.4575,24.1584,not_found,False,False,False,False,,0
PL000000031733,桂陽,24.0,220.0,112.3864,24.7787,not_found,False,False,False,False,,0
PL000000031889,臨允,24.0,220.0,112.1969,22.4747,not_found,False,False,False,False,,0
PL000000032051,領方,24.0,220.0,108.7745,23.1803,not_found,False,False,False,False,,0
PL000000032135,潭中,24.0,220.0,109.4557,24.3087,not_found,False,False,False,False,,0
PL000000032254,始安,24.0,220.0,110.2945,25.2792,not_found,False,False,False,False,,0
PL000000032324,洮陽,24.0,220.0,110.9904,26.1015,not_found,False,False,False,False,,0
PL000000032352,零陵,24.0,220.0,110.7681,25.7651,not_found,False,False,False,False,,0
PL000000032467,荔浦,24.0,220.0,110.2781,24.4808,not_found,False,False,False,False,,0
PL000000032518,廣信,24.0,220.0,111.3167,23.4859,not_found,False,False,False,False,,0
PL000000032532,猛陵,24.0,220.0,111.0324,23.4661,not_found,False,False,False,False,,0
PL000000032761,合浦,24.0,220.0,109.4563,21.9329,not_found,False,False,False,False,,0
PL000000032875,布山,24.0,220.0,109.9907,23.35,not_found,False,False,False,False,,0
PL000000032888,阿林,24.0,220.0,110.2321,23.2767,not_found,False,False,False,False,,0
PL000000033186,臨賀,24.0,220.0,111.6476,24.3251,not_found,False,False,False,False,,0
PL000000033193,封陽,24.0,220.0,111.7242,23.9471,not_found,False,False,False,False,,0
PL000000033250,富川,24.0,220.0,111.3038,24.5256,not_found,False,False,False,False,,0
PL000000033472,定周,24.0,220.0,108.664,24.4899,not_found,False,False,False,False,,0
PL000000033605,中溜,24.0,220.0,109.6622,23.4791,not_found,False,False,False,False,,0
PL000000033623,臨塵,24.0,220.0,107.363,22.4193,not_found,False,False,False,False,,0
PL000000034052,枳縣,24.0,220.0,107.441,29.7139,not_found,False,False,False,False,,0
PL000000034086,江州,24.0,220.0,106.5539,29.6071,not_found,False,False,False,False,,0
PL000000034192,墊江,24.0,220.0,106.26799999999999,30.0035,not_found,False,False,False,False,,0
PL000000034416,臨江,24.0,220.0,108.0401,30.298000000000002,not_found,False,False,False,False,,0
PL000000034490,朐忍,24.0,220.0,108.7477,30.9453,not_found,False,False,False,False,,0
PL000000034514,魚復,24.0,220.0,109.5732,31.0582,not_found,False,False,False,False,,0
PL000000034561,巫縣,24.0,220.0,109.8811,31.118000000000002,not_found,False,False,False,False,,0
PL000000034641,涪陵,24.0,220.0,108.1794,29.2915,not_found,False,False,False,False,,0
PL000000034795,成都,24.0,220.0,104.0864,30.6501,not_found,False,False,False,False,,0
PL000000034858,新都,24.0,220.0,104.169,30.8311,not_found,False,False,False,False,,0
PL000000034890,江原,24.0,220.0,103.8182,30.5881,not_found,False,False,False,False,,0
PL000000034904,廣都,24.0,220.0,104.0959,30.52,not_found,False,False,False,False,,0
PL000000034937,郫縣,24.0,220.0,103.8972,30.8068,not_found,False,False,False,False,,0
PL000000035027,繁縣,24.0,220.0,103.9362,31.0281,not_found,False,False,False,False,,0
PL000000035065,臨邛,24.0,220.0,103.4652,30.4164,not_found,False,False,False,False,,0
PL000000035085,漢嘉,24.0,220.0,103.1224,30.2296,not_found,False,False,False,False,,0
PL000000035205,江陽,24.0,220.0,105.4453,28.8839,not_found,False,False,False,False,,0
PL000000035244,符節,24.0,220.0,105.8351,28.8115,not_found,False,False,False,False,,0
PL000000035295,郪縣,24.0,220.0,104.955,30.747,not_found,False,False,False,False,,0
PL000000035322,綿竹,24.0,220.0,104.4127,31.2535,not_found,False,False,False,False,,0
PL000000035350,雒縣,24.0,220.0,104.2795,31.0231,not_found,False,False,False,False,,0
PL000000035386,什邡,24.0,220.0,104.1825,31.134,not_found,False,False,False,False,,0
PL000000035447,涪縣,24.0,220.0,104.806,31.4774,not_found,False,False,False,False,,0
PL000000035557,梓潼,24.0,220.0,105.1662,31.6382,not_found,False,False,False,False,,0
PL000000035581,甸氐道,24.0,220.0,104.2197,32.8979,not_found,False,False,False,False,,0
PL000000035680,葭萌,24.0,220.0,105.7499,32.1359,not_found,False,False,False,False,,0
PL000000035718,白水,24.0,220.0,105.5397,32.6734,not_found,False,False,False,False,,0
PL000000035831,德陽,24.0,220.0,105.62799999999999,30.4435,not_found,False,False,False,False,,0
PL000000035890,廣漢,24.0,220.0,105.4084,30.7445,not_found,False,False,False,False,,0
PL000000035906,漢安,24.0,220.0,105.012,29.570999999999998,not_found,False,False,False,False,,0
PL000000035999,南安,24.0,220.0,103.7599,29.5704,not_found,False,False,False,False,,0
PL000000036397,安漢,24.0,220.0,106.0981,30.8399,not_found,False,False,False,False,,0
PL000000036545,閬中,24.0,220.0,105.9756,31.5828,not_found,False,False,False,False,,0
PL000000036554,充國,24.0,220.0,105.9329,31.4319,not_found,False,False,False,False,,0
PL000000036629,武陽,24.0,220.0,103.9289,30.1927,not_found,False,False,False,False,,0
PL000000036692,僰道,24.0,220.0,104.5629,28.7404,not_found,False,False,False,False,,0
PL000000036919,宣漢,24.0,220.0,107.5087,31.2265,not_found,False,False,False,False,,0
PL000000036982,宕渠,24.0,220.0,107.1912,31.0038,not_found,False,False,False,False,,0
PL000000037059,嚴道,24.0,220.0,102.8456,29.7951,not_found,False,False,False,False,,0
PL000000037121,徒縣,24.0,220.0,102.8507,30.0905,not_found,False,False,False,False,,0
PL000000037240,資中,24.0,220.0,104.6586,30.1223,not_found,False,False,False,False,,0
PL000000037300,牛鞞,24.0,220.0,104.5588,30.39,not_found,False,False,False,False,,0
PL000000037339,綿虒道,24.0,220.0,103.4486,31.2489,not_found,False,False,False,False,,0
PL000000037357,廣柔,24.0,220.0,103.4072,31.5183,not_found,False,False,False,False,,0
PL000000037394,蠶陵,24.0,220.0,103.6775,31.9941,not_found,False,False,False,False,,0
PL000000037426,汶江道,24.0,220.0,103.8759,31.7141,not_found,False,False,False,False,,0
PL000000037482,湔氐道,24.0,220.0,103.5847,32.7127,not_found,False,False,False,False,,0
PL000000037700,蘇示,24.0,220.0,102.1896,28.0567,not_found,False,False,False,False,,0
PL000000037717,邛都,24.0,220.0,102.318,27.8858,not_found,False,False,False,False,,0
PL000000037757,定莋,24.0,220.0,101.5197,27.4214,not_found,False,False,False,False,,0
PL000000037790,會無,24.0,220.0,102.2098,26.6624,not_found,False,False,False,False,,0
PL000000037844,臺登,24.0,220.0,102.2099,28.3201,not_found,False,False,False,False,,0
PL000000037868,闡縣,24.0,220.0,102.5852,28.6872,not_found,False,False,False,False,,0
PL000000038064,鄨縣,24.0,220.0,106.8551,27.6946,not_found,False,False,False,False,,0
PL000000039165,滇池,24.0,220.0,102.7478,24.7129,not_found,False,False,False,False,,0
PL000000039273,連然,24.0,220.0,102.48200000000001,24.918000000000003,not_found,False,False,False,False,,0
PL000000039296,味縣,24.0,220.0,103.8048,25.4953,not_found,False,False,False,False,,0
PL000000039511,不韋,24.0,220.0,99.2638,25.2089,not_found,False,False,False,False,,0
PL000000039611,朱提,24.0,220.0,103.7234,27.3429,not_found,False,False,False,False,,0
PL000000039977,雙柏,24.0,220.0,101.6216,24.4903,not_found,False,False,False,False,,0
PL000000040018,梇棟,24.0,220.0,101.2219,25.5792,not_found,False,False,False,False,,0
PL000000040050,青蛉,24.0,220.0,101.3332,25.7253,not_found,False,False,False,False,,0
PL000000040062,三縫,24.0,220.0,101.92399999999999,26.0462,not_found,False,False,False,False,,0
PL000000040157,賁古,24.0,220.0,103.4315,23.3257,not_found,False,False,False,False,,0
PL000000040449,楪榆,24.0,220.0,100.1257,25.8625,not_found,False,False,False,False,,0
PL000000040497,雲南,24.0,220.0,100.7015,25.4222,not_found,False,False,False,False,,0
PL000000041319,博南,24.0,220.0,99.4541,25.389,not_found,False,False,False,False,,0
PL000000042390,長安縣,24.0,220.0,108.8534,34.306,not_found,False,False,False,False,,0
PL000000042432,杜陵,24.0,220.0,109.0382,34.2068,not_found,False,False,False,False,,0
PL000000042450,萬年,24.0,220.0,109.2962,34.6534,not_found,False,False,False,False,,0
PL000000042476,新豐,24.0,220.0,109.2369,34.407,not_found,False,False,False,False,,0
PL000000042532,藍田,24.0,220.0,109.175,34.15,not_found,False,False,False,False,,0
PL000000042678,鄠縣,24.0,220.0,108.6128,34.1114,not_found,False,False,False,False,,0
PL000000042702,高陵,24.0,220.0,109.0895,34.5329,not_found,False,False,False,False,,0
PL000000042742,祋栩,24.0,220.0,108.9805,34.9129,not_found,False,False,False,False,,0
PL000000042765,漆垣,24.0,220.0,109.0015,35.278,not_found,False,False,False,False,,0
PL000000042769,故道,24.0,220.0,107.0936,34.2047,not_found,False,False,False,False,,0
PL000000042787,陳倉,24.0,220.0,107.2274,34.373000000000005,not_found,False,False,False,False,,0
PL000000042855,雍縣,24.0,220.0,107.3789,34.5038,not_found,False,False,False,False,,0
PL000000042897,郿縣,24.0,220.0,107.8473,34.2788,not_found,False,False,False,False,,0
PL000000042906,武功,24.0,220.0,108.0342,34.2541,not_found,False,False,False,False,,0
PL000000042955,汧縣,24.0,220.0,106.8714,34.8566,not_found,False,False,False,False,,0
