fuzzy_nm,input_y_coord,input_year_beg,input_x_coord,input_id,input_dynasty,input_nm_trad,input_year_end,match,fuzzy_out_x_coord_match,fuzzy_out_y_coord_match,out_beg_match,out_end_match,out_year_overlap,out_content_match_strength
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,incoming_nested_in_target,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,True,False,False,,245
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,True,False,False,incoming_nested_in_target,245
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,True,False,False,,245
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,target_nested_in_incoming,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,CAUTION__ZEROES,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,CAUTION__ZEROES,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
臨江,30.298000000000002,24.0,108.0401,PL000000034416,东汉,臨江,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,incoming_nested_in_target,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白石,35.3741,24.0,102.8881,PL000000046708,东汉,白石,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,incoming_nested_in_target,244
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,True,False,False,,245
白馬,35.5616,24.0,114.6587,PL000000024146,东汉,白馬,220.0,found,False,False,False,False,,244
廣川,37.5438,24.0,115.9161,PL000000003606,东汉,廣川,220.0,found,False,False,False,False,,244
廣川,37.5438,24.0,115.9161,PL000000003606,东汉,廣川,220.0,found,True,False,False,False,,245
廣川,37.5438,24.0,115.9161,PL000000003606,东汉,廣川,220.0,found,False,False,False,False,,244
廣川,37.5438,24.0,115.9161,PL000000003606,东汉,廣川,220.0,found,False,False,False,False,,244
廣川,37.5438,24.0,115.9161,PL000000003606,东汉,廣川,220.0,found,False,False,False,False,,244
廣川,37.5438,24.0,115.9161,PL000000003606,东汉,廣川,220.0,found,False,False,False,False,,244
廣川,37.5438,24.0,115.9161,PL000000003606,东汉,廣川,220.0,found,False,False,False,False,,244
廣川,37.5438,24.0,115.9161,PL000000003606,东汉,廣川,220.0,found,False,False,False,False,,244
廣川,37.5438,24.0,115.9161,PL000000003606,东汉,廣川,220.0,found,False,False,False,False,,244
廣川,37.5438,24.0,115.9161,PL000000003606,东汉,廣川,220.0,found,False,False,False,False,incoming_nested_in_target,244
廣川,37.5438,24.0,115.9161,PL000000003606,东汉,廣川,220.0,found,False,False,False,False,,244
廣川,37.5438,24.0,115.9161,PL000000003606,东汉,廣川,220.0,found,False,False,False,False,,244
廣川,37.5438,24.0,115.9161,PL000000003606,东汉,廣川,220.0,found,False,False,False,False,,244
廣川,37.5438,24.0,115.9161,PL000000003606,东汉,廣川,220.0,found,False,False,False,False,,244
廣川,37.5438,24.0,115.9161,PL000000003606,东汉,廣川,220.0,found,False,False,False,False,,244
廣川,37.5438,24.0,115.9161,PL000000003606,东汉,廣川,220.0,found,False,False,False,False,,244
廣川,37.5438,24.0,115.9161,PL000000003606,东汉,廣川,220.0,found,False,False,False,False,CAUTION__ZEROES,244
廣川,37.5438,24.0,115.9161,PL000000003606,东汉,廣川,220.0,found,False,False,False,False,CAUTION__ZEROES,244
安陵,34.4582,24.0,108.7923,PL000000043054,东汉,安陵,220.0,found,False,False,False,False,,244
安陵,34.4582,24.0,108.7923,PL000000043054,东汉,安陵,220.0,found,False,False,False,False,,244
安陵,34.4582,24.0,108.7923,PL000000043054,东汉,安陵,220.0,found,False,False,False,False,,244
安陵,34.4582,24.0,108.7923,PL000000043054,东汉,安陵,220.0,found,False,False,False,False,,244
安陵,34.4582,24.0,108.7923,PL000000043054,东汉,安陵,220.0,found,False,False,False,False,,244
安陵,34.4582,24.0,108.7923,PL000000043054,东汉,安陵,220.0,found,False,False,False,False,,244
安陵,34.4582,24.0,108.7923,PL000000043054,东汉,安陵,220.0,found,False,False,False,False,,244
安陵,34.4582,24.0,108.7923,PL000000043054,东汉,安陵,220.0,found,False,False,False,False,incoming_nested_in_target,244
安陵,34.4582,24.0,108.7923,PL000000043054,东汉,安陵,220.0,found,False,False,False,False,CAUTION__ZEROES,244
安陵,34.4582,24.0,108.7923,PL000000043054,东汉,安陵,220.0,found,False,False,False,False,,244
安陵,34.4582,24.0,108.7923,PL000000043054,东汉,安陵,220.0,found,False,False,False,False,incoming_nested_in_target,244
安陵,34.4582,24.0,108.7923,PL000000043054,东汉,安陵,220.0,found,False,False,False,False,CAUTION__ZEROES,244
彭城,34.2686,24.0,117.1969,PL000000009527,东汉,彭城,220.0,found,False,False,False,False,,244
彭城,34.2686,24.0,117.1969,PL000000009527,东汉,彭城,220.0,found,False,False,False,False,,244
彭城,34.2686,24.0,117.1969,PL000000009527,东汉,彭城,220.0,found,False,False,False,False,,244
彭城,34.2686,24.0,117.1969,PL000000009527,东汉,彭城,220.0,found,False,True,False,False,,245
彭城,34.2686,24.0,117.1969,PL000000009527,东汉,彭城,220.0,found,False,True,False,False,ERROR__END_BEFORE_BEG,245
彭城,34.2686,24.0,117.1969,PL000000009527,东汉,彭城,220.0,found,False,True,False,False,,245
彭城,34.2686,24.0,117.1969,PL000000009527,东汉,彭城,220.0,found,False,True,False,False,incoming_nested_in_target,245
彭城,34.2686,24.0,117.1969,PL000000009527,东汉,彭城,220.0,found,False,False,False,False,,244
彭城,34.2686,24.0,117.1969,PL000000009527,东汉,彭城,220.0,found,False,False,False,False,,244
彭城,34.2686,24.0,117.1969,PL000000009527,东汉,彭城,220.0,found,False,False,False,False,target_nested_in_incoming,244
彭城,34.2686,24.0,117.1969,PL000000009527,东汉,彭城,220.0,found,False,False,False,False,partial_incl_start_of_target,244
彭城,34.2686,24.0,117.1969,PL000000009527,东汉,彭城,220.0,found,False,False,False,False,,244
彭城,34.2686,24.0,117.1969,PL000000009527,东汉,彭城,220.0,found,False,False,False,False,,244
彭城,34.2686,24.0,117.1969,PL000000009527,东汉,彭城,220.0,found,False,False,False,False,,244
彭城,34.2686,24.0,117.1969,PL000000009527,东汉,彭城,220.0,found,False,False,False,False,,244
彭城,34.2686,24.0,117.1969,PL000000009527,东汉,彭城,220.0,found,False,True,False,False,,245
彭城,34.2686,24.0,117.1969,PL000000009527,东汉,彭城,220.0,found,False,True,False,False,,245
彭城,34.2686,24.0,117.1969,PL000000009527,东汉,彭城,220.0,found,False,True,False,False,partial_incl_start_of_target,245
彭城,34.2686,24.0,117.1969,PL000000009527,东汉,彭城,220.0,found,False,True,False,False,,245
彭城,34.2686,24.0,117.1969,PL000000009527,东汉,彭城,220.0,found,False,True,False,False,,245
西陽,32.0087,24.0,114.8149,PL000000025828,东汉,西陽,220.0,found,False,False,False,False,,244
西陽,32.0087,24.0,114.8149,PL000000025828,东汉,西陽,220.0,found,False,False,False,False,,244
西陽,32.0087,24.0,114.8149,PL000000025828,东汉,西陽,220.0,found,False,False,False,False,,244
西陽,32.0087,24.0,114.8149,PL000000025828,东汉,西陽,220.0,found,False,False,False,False,,244
西陽,32.0087,24.0,114.8149,PL000000025828,东汉,西陽,220.0,found,False,False,False,False,,244
西陽,32.0087,24.0,114.8149,PL000000025828,东汉,西陽,220.0,found,False,False,False,False,,244
西陽,32.0087,24.0,114.8149,PL000000025828,东汉,西陽,220.0,found,False,False,False,False,,244
西陽,32.0087,24.0,114.8149,PL000000025828,东汉,西陽,220.0,found,False,False,False,False,,244
西陽,32.0087,24.0,114.8149,PL000000025828,东汉,西陽,220.0,found,False,False,False,False,,244
西陽,32.0087,24.0,114.8149,PL000000025828,东汉,西陽,220.0,found,False,False,False,False,,244
西陽,32.0087,24.0,114.8149,PL000000025828,东汉,西陽,220.0,found,False,False,False,False,,244
西陽,32.0087,24.0,114.8149,PL000000025828,东汉,西陽,220.0,found,True,False,False,False,incoming_nested_in_target,245
西陽,32.0087,24.0,114.8149,PL000000025828,东汉,西陽,220.0,found,False,False,False,False,,244
居庸,40.459,24.0,115.9783,PL000000000655,东汉,居庸,220.0,found,False,False,False,False,,244
居庸,40.459,24.0,115.9783,PL000000000655,东汉,居庸,220.0,found,False,False,False,False,,244
東城,32.4553,24.0,117.8893,PL000000015793,东汉,東城,220.0,found,False,False,False,False,,244
東城,32.4553,24.0,117.8893,PL000000015793,东汉,東城,220.0,found,False,False,False,False,,244
東城,32.4553,24.0,117.8893,PL000000015793,东汉,東城,220.0,found,False,False,False,False,,244
東城,32.4553,24.0,117.8893,PL000000015793,东汉,東城,220.0,found,False,False,False,False,,244
東城,32.4553,24.0,117.8893,PL000000015793,东汉,東城,220.0,found,False,False,False,False,,244
東城,32.4553,24.0,117.8893,PL000000015793,东汉,東城,220.0,found,False,False,False,False,,244
東城,32.4553,24.0,117.8893,PL000000015793,东汉,東城,220.0,found,False,False,False,False,,244
東城,32.4553,24.0,117.8893,PL000000015793,东汉,東城,220.0,found,False,False,False,False,,244
東城,32.4553,24.0,117.8893,PL000000015793,东汉,東城,220.0,found,False,False,False,False,,244
東城,32.4553,24.0,117.8893,PL000000015793,东汉,東城,220.0,found,False,False,False,False,,244
東城,32.4553,24.0,117.8893,PL000000015793,东汉,東城,220.0,found,False,False,False,False,partial_incl_end_of_target,244
東城,32.4553,24.0,117.8893,PL000000015793,东汉,東城,220.0,found,False,False,False,False,,244
當城,40.0451,24.0,114.8461,PL000000002640,东汉,當城,220.0,found,False,False,False,False,,244
當城,40.0451,24.0,114.8461,PL000000002640,东汉,當城,220.0,found,False,False,False,False,incoming_nested_in_target,244
夏陽,35.4039,24.0,110.411,PL000000043529,东汉,夏陽,220.0,found,False,False,False,False,,244
夏陽,35.4039,24.0,110.411,PL000000043529,东汉,夏陽,220.0,found,False,False,False,False,,244
夏陽,35.4039,24.0,110.411,PL000000043529,东汉,夏陽,220.0,found,False,False,False,False,,244
夏陽,35.4039,24.0,110.411,PL000000043529,东汉,夏陽,220.0,found,False,True,False,False,incoming_nested_in_target,245
夏陽,35.4039,24.0,110.411,PL000000043529,东汉,夏陽,220.0,found,False,False,False,False,,244
夏陽,35.4039,24.0,110.411,PL000000043529,东汉,夏陽,220.0,found,False,False,False,False,,244
廣武,39.009,24.0,112.8625,PL000000005481,东汉,廣武,220.0,found,False,False,False,False,,244
廣武,39.009,24.0,112.8625,PL000000005481,东汉,廣武,220.0,found,False,False,False,False,,244
廣武,39.009,24.0,112.8625,PL000000005481,东汉,廣武,220.0,found,False,False,False,False,,244
廣武,39.009,24.0,112.8625,PL000000005481,东汉,廣武,220.0,found,False,False,False,False,,244
廣武,39.009,24.0,112.8625,PL000000005481,东汉,廣武,220.0,found,False,False,False,False,,244
廣武,39.009,24.0,112.8625,PL000000005481,东汉,廣武,220.0,found,False,False,False,False,,244
廣武,39.009,24.0,112.8625,PL000000005481,东汉,廣武,220.0,found,False,False,False,False,,244
廣武,39.009,24.0,112.8625,PL000000005481,东汉,廣武,220.0,found,False,False,False,False,partial_incl_start_of_target,244
廣武,39.009,24.0,112.8625,PL000000005481,东汉,廣武,220.0,found,False,False,False,False,,244
廣武,39.009,24.0,112.8625,PL000000005481,东汉,廣武,220.0,found,False,False,False,False,,244
廣武,39.009,24.0,112.8625,PL000000005481,东汉,廣武,220.0,found,False,False,False,False,,244
廣武,39.009,24.0,112.8625,PL000000005481,东汉,廣武,220.0,found,False,False,False,False,,244
廣武,39.009,24.0,112.8625,PL000000005481,东汉,廣武,220.0,found,False,False,False,False,,244
廣武,39.009,24.0,112.8625,PL000000005481,东汉,廣武,220.0,found,False,False,False,False,partial_incl_start_of_target,244
廣武,39.009,24.0,112.8625,PL000000005481,东汉,廣武,220.0,found,False,False,False,False,,244
廣武,39.009,24.0,112.8625,PL000000005481,东汉,廣武,220.0,found,False,False,False,False,,244
廣武,39.009,24.0,112.8625,PL000000005481,东汉,廣武,220.0,found,False,False,False,False,,244
臨洮,34.4364,24.0,104.039,PL000000046258,东汉,臨洮,220.0,found,False,False,False,False,,244
臨洮,34.4364,24.0,104.039,PL000000046258,东汉,臨洮,220.0,found,False,False,False,False,,244
臨洮,34.4364,24.0,104.039,PL000000046258,东汉,臨洮,220.0,found,False,False,False,False,,244
臨洮,34.4364,24.0,104.039,PL000000046258,东汉,臨洮,220.0,found,False,False,False,False,,244
臨洮,34.4364,24.0,104.039,PL000000046258,东汉,臨洮,220.0,found,False,False,False,False,,244
臨洮,34.4364,24.0,104.039,PL000000046258,东汉,臨洮,220.0,found,False,True,False,False,,245
臨洮,34.4364,24.0,104.039,PL000000046258,东汉,臨洮,220.0,found,False,True,False,False,,245
臨洮,34.4364,24.0,104.039,PL000000046258,东汉,臨洮,220.0,found,False,True,False,False,incoming_nested_in_target,245
臨洮,34.4364,24.0,104.039,PL000000046258,东汉,臨洮,220.0,found,False,False,False,False,,244
臨洮,34.4364,24.0,104.039,PL000000046258,东汉,臨洮,220.0,found,False,False,False,False,,244
臨洮,34.4364,24.0,104.039,PL000000046258,东汉,臨洮,220.0,found,False,False,False,False,,244
臨洮,34.4364,24.0,104.039,PL000000046258,东汉,臨洮,220.0,found,False,False,False,False,,244
臨洮,34.4364,24.0,104.039,PL000000046258,东汉,臨洮,220.0,found,False,False,False,False,,244
臨洮,34.4364,24.0,104.039,PL000000046258,东汉,臨洮,220.0,found,False,False,False,False,,244
臨洮,34.4364,24.0,104.039,PL000000046258,东汉,臨洮,220.0,found,False,True,False,False,,245
臨洮,34.4364,24.0,104.039,PL000000046258,东汉,臨洮,220.0,found,False,False,False,False,,244
安國,38.3482,24.0,115.5961,PL000000002442,东汉,安國,220.0,found,False,False,False,False,,244
安國,38.3482,24.0,115.5961,PL000000002442,东汉,安國,220.0,found,False,False,False,False,,244
安國,38.3482,24.0,115.5961,PL000000002442,东汉,安國,220.0,found,False,False,False,False,,244
安國,38.3482,24.0,115.5961,PL000000002442,东汉,安國,220.0,found,False,False,False,False,,244
安國,38.3482,24.0,115.5961,PL000000002442,东汉,安國,220.0,found,False,False,False,False,,244
安國,38.3482,24.0,115.5961,PL000000002442,东汉,安國,220.0,found,False,False,False,False,incoming_nested_in_target,244
安國,38.3482,24.0,115.5961,PL000000002442,东汉,安國,220.0,found,False,False,False,False,,244
