,fuzzy_nm,input_id,input_nm_trad,input_type,input_year_beg,input_year_end,input_dynasty,input_other_id,input_prnt,input_x_coord,input_y_coord,match,fuzzy_out_x_coord_match,fuzzy_out_y_coord_match,out_beg_match,out_end_match,out_year_overlap,out_content_match_strength
3165,石城,PL000000015291,石城,中國-安徽省-馬鞍山市-雨山區,24.0,220.0,东汉,CN0340504Z07AA,揚州刺史部,118.5928,31.6693,found,False,False,False,False,,0
3166,石城,PL000000015291,石城,中國-安徽省-馬鞍山市-雨山區,24.0,220.0,东汉,CN0340504Z07AA,揚州刺史部,118.5928,31.6693,found,False,False,False,False,,0
3167,石城,PL000000015291,石城,中國-安徽省-馬鞍山市-雨山區,24.0,220.0,东汉,CN0340504Z07AA,揚州刺史部,118.5928,31.6693,found,False,False,False,False,,0
3168,石城,PL000000015291,石城,中國-安徽省-馬鞍山市-雨山區,24.0,220.0,东汉,CN0340504Z07AA,揚州刺史部,118.5928,31.6693,found,False,False,False,False,incoming_nested_in_target,0
3169,石城,PL000000015291,石城,中國-安徽省-馬鞍山市-雨山區,24.0,220.0,东汉,CN0340504Z07AA,揚州刺史部,118.5928,31.6693,found,False,False,False,False,,0
3170,石城,PL000000015291,石城,中國-安徽省-馬鞍山市-雨山區,24.0,220.0,东汉,CN0340504Z07AA,揚州刺史部,118.5928,31.6693,found,False,False,False,False,,0
3171,石城,PL000000015291,石城,中國-安徽省-馬鞍山市-雨山區,24.0,220.0,东汉,CN0340504Z07AA,揚州刺史部,118.5928,31.6693,found,False,False,False,False,,0
3172,石城,PL000000015291,石城,中國-安徽省-馬鞍山市-雨山區,24.0,220.0,东汉,CN0340504Z07AA,揚州刺史部,118.5928,31.6693,found,False,False,False,False,,0
3173,石城,PL000000015291,石城,中國-安徽省-馬鞍山市-雨山區,24.0,220.0,东汉,CN0340504Z07AA,揚州刺史部,118.5928,31.6693,found,False,False,False,False,,0
3174,石城,PL000000015291,石城,中國-安徽省-馬鞍山市-雨山區,24.0,220.0,东汉,CN0340504Z07AA,揚州刺史部,118.5928,31.6693,found,False,False,False,False,,0
3175,石城,PL000000015291,石城,中國-安徽省-馬鞍山市-雨山區,24.0,220.0,东汉,CN0340504Z07AA,揚州刺史部,118.5928,31.6693,found,False,False,False,False,,0
3176,石城,PL000000015291,石城,中國-安徽省-馬鞍山市-雨山區,24.0,220.0,东汉,CN0340504Z07AA,揚州刺史部,118.5928,31.6693,found,False,False,False,False,,0
3177,石城,PL000000015291,石城,中國-安徽省-馬鞍山市-雨山區,24.0,220.0,东汉,CN0340504Z07AA,揚州刺史部,118.5928,31.6693,found,False,False,False,False,,0
3178,石城,PL000000015291,石城,中國-安徽省-馬鞍山市-雨山區,24.0,220.0,东汉,CN0340504Z07AA,揚州刺史部,118.5928,31.6693,found,False,False,False,False,,0
3179,石城,PL000000015291,石城,中國-安徽省-馬鞍山市-雨山區,24.0,220.0,东汉,CN0340504Z07AA,揚州刺史部,118.5928,31.6693,found,False,False,False,False,,0
3180,石城,PL000000015291,石城,中國-安徽省-馬鞍山市-雨山區,24.0,220.0,东汉,CN0340504Z07AA,揚州刺史部,118.5928,31.6693,found,False,False,False,False,,0
3181,石城,PL000000015291,石城,中國-安徽省-馬鞍山市-雨山區,24.0,220.0,东汉,CN0340504Z07AA,揚州刺史部,118.5928,31.6693,found,False,False,False,False,,0
3182,石城,PL000000015291,石城,中國-安徽省-馬鞍山市-雨山區,24.0,220.0,东汉,CN0340504Z07AA,揚州刺史部,118.5928,31.6693,found,False,False,False,False,,0
3183,石城,PL000000015291,石城,中國-安徽省-馬鞍山市-雨山區,24.0,220.0,东汉,CN0340504Z07AA,揚州刺史部,118.5928,31.6693,found,False,False,False,False,,0
3184,石城,PL000000015291,石城,中國-安徽省-馬鞍山市-雨山區,24.0,220.0,东汉,CN0340504Z07AA,揚州刺史部,118.5928,31.6693,found,False,False,False,False,,0
3185,石城,PL000000015291,石城,中國-安徽省-馬鞍山市-雨山區,24.0,220.0,东汉,CN0340504Z07AA,揚州刺史部,118.5928,31.6693,found,False,False,False,False,,0
3186,石城,PL000000015291,石城,中國-安徽省-馬鞍山市-雨山區,24.0,220.0,东汉,CN0340504Z07AA,揚州刺史部,118.5928,31.6693,found,False,False,False,False,,0
3187,石城,PL000000015291,石城,中國-安徽省-馬鞍山市-雨山區,24.0,220.0,东汉,CN0340504Z07AA,揚州刺史部,118.5928,31.6693,found,False,False,False,False,,0
3188,石城,PL000000015291,石城,中國-安徽省-馬鞍山市-雨山區,24.0,220.0,东汉,CN0340504Z07AA,揚州刺史部,118.5928,31.6693,found,False,False,False,False,,0
3189,石城,PL000000015291,石城,中國-安徽省-馬鞍山市-雨山區,24.0,220.0,东汉,CN0340504Z07AA,揚州刺史部,118.5928,31.6693,found,False,False,False,False,,0
3190,石城,PL000000015291,石城,中國-安徽省-馬鞍山市-雨山區,24.0,220.0,东汉,CN0340504Z07AA,揚州刺史部,118.5928,31.6693,found,False,False,False,False,,0
3191,石城,PL000000015291,石城,中國-安徽省-馬鞍山市-雨山區,24.0,220.0,东汉,CN0340504Z07AA,揚州刺史部,118.5928,31.6693,found,False,False,False,False,,0
3381,徐聞,PL000000030943,徐聞,中國-廣東省-湛江市-徐聞縣,24.0,220.0,东汉,CN0440825Z17AA,交州刺史部,110.1594,20.2746,found,True,True,False,False,,2
3382,徐聞,PL000000030943,徐聞,中國-廣東省-湛江市-徐聞縣,24.0,220.0,东汉,CN0440825Z17AA,交州刺史部,110.1594,20.2746,found,True,True,False,False,incoming_nested_in_target,2
3383,徐聞,PL000000030943,徐聞,中國-廣東省-湛江市-徐聞縣,24.0,220.0,东汉,CN0440825Z17AA,交州刺史部,110.1594,20.2746,found,True,True,False,False,,2
3384,徐聞,PL000000030943,徐聞,中國-廣東省-湛江市-徐聞縣,24.0,220.0,东汉,CN0440825Z17AA,交州刺史部,110.1594,20.2746,found,True,True,False,False,,2
3385,徐聞,PL000000030943,徐聞,中國-廣東省-湛江市-徐聞縣,24.0,220.0,东汉,CN0440825Z17AA,交州刺史部,110.1594,20.2746,found,True,True,False,False,,2
3386,徐聞,PL000000030943,徐聞,中國-廣東省-湛江市-徐聞縣,24.0,220.0,东汉,CN0440825Z17AA,交州刺史部,110.1594,20.2746,found,True,True,False,False,,2
3387,徐聞,PL000000030943,徐聞,中國-廣東省-湛江市-徐聞縣,24.0,220.0,东汉,CN0440825Z17AA,交州刺史部,110.1594,20.2746,found,True,True,False,False,,2
3388,徐聞,PL000000030943,徐聞,中國-廣東省-湛江市-徐聞縣,24.0,220.0,东汉,CN0440825Z17AA,交州刺史部,110.1594,20.2746,found,True,True,False,False,,2
3389,徐聞,PL000000030943,徐聞,中國-廣東省-湛江市-徐聞縣,24.0,220.0,东汉,CN0440825Z17AA,交州刺史部,110.1594,20.2746,found,False,True,False,False,,1
3411,博羅,PL000000031297,博羅,中國-廣東省-惠州市-博羅縣,24.0,220.0,东汉,CN0441322Z17AA,交州刺史部,114.2818,23.1711,found,True,True,False,False,,2
3412,博羅,PL000000031297,博羅,中國-廣東省-惠州市-博羅縣,24.0,220.0,东汉,CN0441322Z17AA,交州刺史部,114.2818,23.1711,found,False,False,False,False,,0
3413,博羅,PL000000031297,博羅,中國-廣東省-惠州市-博羅縣,24.0,220.0,东汉,CN0441322Z17AA,交州刺史部,114.2818,23.1711,found,False,False,False,False,,0
3414,博羅,PL000000031297,博羅,中國-廣東省-惠州市-博羅縣,24.0,220.0,东汉,CN0441322Z17AA,交州刺史部,114.2818,23.1711,found,False,False,False,False,,0
3415,博羅,PL000000031297,博羅,中國-廣東省-惠州市-博羅縣,24.0,220.0,东汉,CN0441322Z17AA,交州刺史部,114.2818,23.1711,found,False,False,False,False,,0
3416,博羅,PL000000031297,博羅,中國-廣東省-惠州市-博羅縣,24.0,220.0,东汉,CN0441322Z17AA,交州刺史部,114.2818,23.1711,found,False,False,False,False,,0
3417,博羅,PL000000031297,博羅,中國-廣東省-惠州市-博羅縣,24.0,220.0,东汉,CN0441322Z17AA,交州刺史部,114.2818,23.1711,found,False,False,False,False,,0
3418,博羅,PL000000031297,博羅,中國-廣東省-惠州市-博羅縣,24.0,220.0,东汉,CN0441322Z17AA,交州刺史部,114.2818,23.1711,found,False,False,False,False,,0
3419,博羅,PL000000031297,博羅,中國-廣東省-惠州市-博羅縣,24.0,220.0,东汉,CN0441322Z17AA,交州刺史部,114.2818,23.1711,found,True,True,False,False,incoming_nested_in_target,2
3420,博羅,PL000000031297,博羅,中國-廣東省-惠州市-博羅縣,24.0,220.0,东汉,CN0441322Z17AA,交州刺史部,114.2818,23.1711,found,True,True,False,False,,2
3421,博羅,PL000000031297,博羅,中國-廣東省-惠州市-博羅縣,24.0,220.0,东汉,CN0441322Z17AA,交州刺史部,114.2818,23.1711,found,False,False,False,False,,0
3422,博羅,PL000000031297,博羅,中國-廣東省-惠州市-博羅縣,24.0,220.0,东汉,CN0441322Z17AA,交州刺史部,114.2818,23.1711,found,False,False,False,False,,0
3423,博羅,PL000000031297,博羅,中國-廣東省-惠州市-博羅縣,24.0,220.0,东汉,CN0441322Z17AA,交州刺史部,114.2818,23.1711,found,False,True,False,False,,1
3424,番禺,PL000000030472,番禺,中國-廣東省-廣州市-越秀區,24.0,220.0,东汉,CN0440104Z30AA,交州刺史部,113.2643,23.1335,found,True,True,False,False,,2
3425,番禺,PL000000030472,番禺,中國-廣東省-廣州市-越秀區,24.0,220.0,东汉,CN0440104Z30AA,交州刺史部,113.2643,23.1335,found,True,True,False,False,incoming_nested_in_target,2
3426,番禺,PL000000030472,番禺,中國-廣東省-廣州市-越秀區,24.0,220.0,东汉,CN0440104Z30AA,交州刺史部,113.2643,23.1335,found,True,True,False,False,,2
3427,番禺,PL000000030472,番禺,中國-廣東省-廣州市-越秀區,24.0,220.0,东汉,CN0440104Z30AA,交州刺史部,113.2643,23.1335,found,True,True,False,False,,2
3428,番禺,PL000000030472,番禺,中國-廣東省-廣州市-越秀區,24.0,220.0,东汉,CN0440104Z30AA,交州刺史部,113.2643,23.1335,found,True,True,False,False,,2
3429,番禺,PL000000030472,番禺,中國-廣東省-廣州市-越秀區,24.0,220.0,东汉,CN0440104Z30AA,交州刺史部,113.2643,23.1335,found,False,True,False,False,,1
3434,海陽,PL000000001201,海陽,中國-河北省-唐山市-灤縣,24.0,220.0,东汉,CN0130223Z10AA,幽州刺史部,118.6354,39.6997,found,False,False,False,False,,0
3435,海陽,PL000000001201,海陽,中國-河北省-唐山市-灤縣,24.0,220.0,东汉,CN0130223Z10AA,幽州刺史部,118.6354,39.6997,found,False,False,False,False,,0
3436,海陽,PL000000001201,海陽,中國-河北省-唐山市-灤縣,24.0,220.0,东汉,CN0130223Z10AA,幽州刺史部,118.6354,39.6997,found,False,False,False,False,,0
3437,海陽,PL000000001201,海陽,中國-河北省-唐山市-灤縣,24.0,220.0,东汉,CN0130223Z10AA,幽州刺史部,118.6354,39.6997,found,False,False,False,False,,0
3438,海陽,PL000000001201,海陽,中國-河北省-唐山市-灤縣,24.0,220.0,东汉,CN0130223Z10AA,幽州刺史部,118.6354,39.6997,found,False,False,False,False,,0
3439,海陽,PL000000001201,海陽,中國-河北省-唐山市-灤縣,24.0,220.0,东汉,CN0130223Z10AA,幽州刺史部,118.6354,39.6997,found,False,False,False,False,,0
3440,海陽,PL000000001201,海陽,中國-河北省-唐山市-灤縣,24.0,220.0,东汉,CN0130223Z10AA,幽州刺史部,118.6354,39.6997,found,False,False,False,False,,0
3441,海陽,PL000000001201,海陽,中國-河北省-唐山市-灤縣,24.0,220.0,东汉,CN0130223Z10AA,幽州刺史部,118.6354,39.6997,found,False,False,False,False,,0
3442,海陽,PL000000001201,海陽,中國-河北省-唐山市-灤縣,24.0,220.0,东汉,CN0130223Z10AA,幽州刺史部,118.6354,39.6997,found,True,True,False,False,CAUTION__ZEROES,2
3443,海陽,PL000000001201,海陽,中國-河北省-唐山市-灤縣,24.0,220.0,东汉,CN0130223Z10AA,幽州刺史部,118.6354,39.6997,found,False,False,False,False,,0
3444,海陽,PL000000001201,海陽,中國-河北省-唐山市-灤縣,24.0,220.0,东汉,CN0130223Z10AA,幽州刺史部,118.6354,39.6997,found,False,False,False,False,,0
3445,海陽,PL000000001201,海陽,中國-河北省-唐山市-灤縣,24.0,220.0,东汉,CN0130223Z10AA,幽州刺史部,118.6354,39.6997,found,False,True,False,False,,1
3446,海陽,PL000000001201,海陽,中國-河北省-唐山市-灤縣,24.0,220.0,东汉,CN0130223Z10AA,幽州刺史部,118.6354,39.6997,found,False,False,False,False,,0
3447,海陽,PL000000001201,海陽,中國-河北省-唐山市-灤縣,24.0,220.0,东汉,CN0130223Z10AA,幽州刺史部,118.6354,39.6997,found,False,False,False,False,,0
3448,海陽,PL000000001201,海陽,中國-河北省-唐山市-灤縣,24.0,220.0,东汉,CN0130223Z10AA,幽州刺史部,118.6354,39.6997,found,False,False,False,False,,0
3449,海陽,PL000000001201,海陽,中國-河北省-唐山市-灤縣,24.0,220.0,东汉,CN0130223Z10AA,幽州刺史部,118.6354,39.6997,found,False,False,False,False,,0
3450,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3451,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3452,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3453,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3454,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3455,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,True,False,False,,1
3456,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,True,False,False,,1
3457,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3458,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3459,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3460,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3461,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3462,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3463,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3464,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,True,False,False,False,,1
3465,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,True,True,False,False,partial_incl_start_of_target,2
3466,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,True,True,False,False,,2
3467,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,True,True,False,False,,2
3468,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,True,True,False,False,,2
3469,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3470,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3471,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3472,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3473,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3474,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3475,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3476,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3477,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3478,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3479,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3480,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3481,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3482,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3483,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3484,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3485,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3486,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3487,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3488,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3489,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,True,False,False,,1
3490,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,True,False,False,,1
3491,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,True,False,False,,1
3492,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3493,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3494,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3495,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3496,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3497,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,target_nested_in_incoming,0
3498,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,True,False,False,,1
3499,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3500,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3501,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3502,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3503,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,True,False,False,,1
3504,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3505,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3506,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3507,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3508,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3509,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3510,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,True,False,False,,1
3511,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3512,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3513,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3514,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3515,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,True,False,False,,1
3516,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3517,永寧,PL000000012525,永寧,中國-浙江省-溫州市-鹿城區,24.0,220.0,东汉,CN0330302Z16AA,揚州刺史部,120.6619,28.0169,found,False,False,False,False,,0
3667,河池,PL000000046503,河池,中國-甘肅省-隴南市-徽縣,24.0,220.0,东汉,CN0621227Z13AA,涼州刺史部,106.0755,33.8205,found,False,False,False,False,,0
3668,河池,PL000000046503,河池,中國-甘肅省-隴南市-徽縣,24.0,220.0,东汉,CN0621227Z13AA,涼州刺史部,106.0755,33.8205,found,False,False,False,False,,0
3669,河池,PL000000046503,河池,中國-甘肅省-隴南市-徽縣,24.0,220.0,东汉,CN0621227Z13AA,涼州刺史部,106.0755,33.8205,found,False,False,False,False,,0
3670,河池,PL000000046503,河池,中國-甘肅省-隴南市-徽縣,24.0,220.0,东汉,CN0621227Z13AA,涼州刺史部,106.0755,33.8205,found,False,False,False,False,,0
3671,河池,PL000000046503,河池,中國-甘肅省-隴南市-徽縣,24.0,220.0,东汉,CN0621227Z13AA,涼州刺史部,106.0755,33.8205,found,False,False,False,False,,0
3672,河池,PL000000046503,河池,中國-甘肅省-隴南市-徽縣,24.0,220.0,东汉,CN0621227Z13AA,涼州刺史部,106.0755,33.8205,found,False,True,False,False,,1
3673,河池,PL000000046503,河池,中國-甘肅省-隴南市-徽縣,24.0,220.0,东汉,CN0621227Z13AA,涼州刺史部,106.0755,33.8205,found,False,True,False,False,,1
3674,河池,PL000000046503,河池,中國-甘肅省-隴南市-徽縣,24.0,220.0,东汉,CN0621227Z13AA,涼州刺史部,106.0755,33.8205,found,False,False,False,False,,0
3675,河池,PL000000046503,河池,中國-甘肅省-隴南市-徽縣,24.0,220.0,东汉,CN0621227Z13AA,涼州刺史部,106.0755,33.8205,found,False,False,False,False,,0
3885,荔浦,PL000000032467,荔浦,中國-廣西壯族自治區-桂林市-荔蒲縣,24.0,220.0,东汉,CN0450331Z19AA,交州刺史部,110.2781,24.4808,found,True,True,False,False,,2
3886,荔浦,PL000000032467,荔浦,中國-廣西壯族自治區-桂林市-荔蒲縣,24.0,220.0,东汉,CN0450331Z19AA,交州刺史部,110.2781,24.4808,found,True,True,False,False,incoming_nested_in_target,2
3887,荔浦,PL000000032467,荔浦,中國-廣西壯族自治區-桂林市-荔蒲縣,24.0,220.0,东汉,CN0450331Z19AA,交州刺史部,110.2781,24.4808,found,True,True,False,False,,2
