fuzzy_nm,tgaz_prnt_py,tgaz_type_py,tgaz_x_coord,tgaz_beg,tgaz_pres_loc,tgaz_prnt_id,tgaz_end,tgaz_type_ch,tgaz_obj_type,tgaz_data_source,tgaz_nm_simp,tgaz_y_coord,tgaz_nm_py,tgaz_prnt_sysid,tgaz_sys_id,tgaz_nm_trad,tgaz_prnt_simp,input_nm_trad,input_dynasty,input_y_coord,input_x_coord,input_year_beg,input_year_end,input_id,match,fuzzy_out_x_coord_match,fuzzy_out_y_coord_match,out_beg_match,out_end_match,out_year_overlap,out_content_match_strength
安陸,,,,,,,,,,,,,,,,,,安陸,东汉,31.0249,113.7552,24.0,220.0,PL000000027629,not_found,False,False,False,False,,0
孱陵,,,,,,,,,,,,,,,,,,孱陵,东汉,30.0091,112.0903,24.0,220.0,PL000000027801,not_found,False,False,False,False,,0
江陵,,,,,,,,,,,,,,,,,,江陵,东汉,30.3496,112.1995,24.0,220.0,PL000000027873,not_found,False,False,False,False,,0
州陵,,,,,,,,,,,,,,,,,,州陵,东汉,30.0449,113.8974,24.0,220.0,PL000000027908,not_found,False,False,False,False,,0
邾縣,,,,,,,,,,,,,,,,,,邾縣,东汉,30.4961,114.8637,24.0,220.0,PL000000027965,not_found,False,False,False,False,,0
蘄春,,,,,,,,,,,,,,,,,,蘄春,东汉,30.123,115.3621,24.0,220.0,PL000000028092,not_found,False,False,False,False,,0
尋陽,,,,,,,,,,,,,,,,,,尋陽,东汉,29.9669,115.7052,24.0,220.0,PL000000028195,not_found,False,False,False,False,,0
下雋,,,,,,,,,,,,,,,,,,下雋,东汉,29.2912,113.78,24.0,220.0,PL000000028230,not_found,False,False,False,False,,0
隨縣,,,,,,,,,,,,,,,,,,隨縣,东汉,31.7143,113.3787,24.0,220.0,PL000000028318,not_found,False,False,False,False,,0
竟陵,,,,,,,,,,,,,,,,,,竟陵,东汉,30.4636,112.8047,24.0,220.0,PL000000028556,not_found,False,False,False,False,,0
華容,,,,,,,,,,,,,,,,,,華容,东汉,30.2948,112.6117,24.0,220.0,PL000000028566,not_found,False,False,False,False,,0
臨湘,,,,,,,,,,,,,,,,,,臨湘,东汉,28.1973,112.9867,24.0,220.0,PL000000028673,not_found,False,False,False,False,,0
容陵,,,,,,,,,,,,,,,,,,容陵,东汉,26.8868,113.2477,24.0,220.0,PL000000028783,not_found,False,False,False,False,,0
茶陵,,,,,,,,,,,,,,,,,,茶陵,东汉,27.0376,113.7711,24.0,220.0,PL000000028794,not_found,False,False,False,False,,0
醴陵,,,,,,,,,,,,,,,,,,醴陵,东汉,27.6675,113.5026,24.0,220.0,PL000000028833,not_found,False,False,False,False,,0
湘南,,,,,,,,,,,,,,,,,,湘南,东汉,27.7972,112.7183,24.0,220.0,PL000000028849,not_found,False,False,False,False,,0
湘鄉,,,,,,,,,,,,,,,,,,湘鄉,东汉,27.7363,112.5272,24.0,220.0,PL000000028879,not_found,False,False,False,False,,0
酃縣,,,,,,,,,,,,,,,,,,酃縣,东汉,26.894000000000002,112.6549,24.0,220.0,PL000000028893,not_found,False,False,False,False,,0
重安,,,,,,,,,,,,,,,,,,重安,东汉,27.0136,112.3729,24.0,220.0,PL000000028972,not_found,False,False,False,False,,0
陰山,,,,,,,,,,,,,,,,,,陰山,东汉,26.9677,113.2103,24.0,220.0,PL000000029012,not_found,False,False,False,False,,0
耒陽,,,,,,,,,,,,,,,,,,耒陽,东汉,26.4141,112.8553,24.0,220.0,PL000000029049,not_found,False,False,False,False,,0
昭陵,,,,,,,,,,,,,,,,,,昭陵,东汉,27.2484,111.4834,24.0,220.0,PL000000029108,not_found,False,False,False,False,,0
昭陽,,,,,,,,,,,,,,,,,,昭陽,东汉,27.2654,111.7905,24.0,220.0,PL000000029118,not_found,False,False,False,False,,0
烝陽,,,,,,,,,,,,,,,,,,烝陽,东汉,27.1485,111.944,24.0,220.0,PL000000029125,not_found,False,False,False,False,,0
夫夷,,,,,,,,,,,,,,,,,,夫夷,东汉,26.9834,111.2502,24.0,220.0,PL000000029141,not_found,False,False,False,False,,0
都梁,,,,,,,,,,,,,,,,,,都梁,东汉,26.7675,110.6506,24.0,220.0,PL000000029246,not_found,False,False,False,False,,0
羅縣,,,,,,,,,,,,,,,,,,羅縣,东汉,28.8769,113.0551,24.0,220.0,PL000000029369,not_found,False,False,False,False,,0
臨沅,,,,,,,,,,,,,,,,,,臨沅,东汉,29.034000000000002,111.6999,24.0,220.0,PL000000029425,not_found,False,False,False,False,,0
漢壽,,,,,,,,,,,,,,,,,,漢壽,东汉,29.1109,111.9081,24.0,220.0,PL000000029441,not_found,False,False,False,False,,0
沅南,,,,,,,,,,,,,,,,,,沅南,东汉,28.9175,111.5379,24.0,220.0,PL000000029447,not_found,False,False,False,False,,0
零陽,,,,,,,,,,,,,,,,,,零陽,东汉,29.4343,111.1755,24.0,220.0,PL000000029584,not_found,False,False,False,False,,0
充縣,,,,,,,,,,,,,,,,,,充縣,东汉,29.392,110.1709,24.0,220.0,PL000000029608,not_found,False,False,False,False,,0
益陽,,,,,,,,,,,,,,,,,,益陽,东汉,28.6163,112.4286,24.0,220.0,PL000000029633,not_found,False,False,False,False,,0
郴縣,,,,,,,,,,,,,,,,,,郴縣,东汉,25.8017,113.0335,24.0,220.0,PL000000029685,not_found,False,False,False,False,,0
便縣,,,,,,,,,,,,,,,,,,便縣,东汉,26.1329,113.1233,24.0,220.0,PL000000029735,not_found,False,False,False,False,,0
臨武,,,,,,,,,,,,,,,,,,臨武,东汉,25.3075,112.6252,24.0,220.0,PL000000029749,not_found,False,False,False,False,,0
漢寧,,,,,,,,,,,,,,,,,,漢寧,东汉,25.8843,113.3987,24.0,220.0,PL000000029810,not_found,False,False,False,False,,0
泉陵,,,,,,,,,,,,,,,,,,泉陵,东汉,26.2094,111.6209,24.0,220.0,PL000000029844,not_found,False,False,False,False,,0
營浦,,,,,,,,,,,,,,,,,,營浦,东汉,25.5489,111.6676,24.0,220.0,PL000000029904,not_found,False,False,False,False,,0
謝沐,,,,,,,,,,,,,,,,,,謝沐,东汉,25.2021,111.2283,24.0,220.0,PL000000029929,not_found,False,False,False,False,,0
泠道,,,,,,,,,,,,,,,,,,泠道,东汉,25.5999,112.1445,24.0,220.0,PL000000029948,not_found,False,False,False,False,,0
營道,,,,,,,,,,,,,,,,,,營道,东汉,25.4758,111.9956,24.0,220.0,PL000000029957,not_found,False,False,False,False,,0
馮乘,,,,,,,,,,,,,,,,,,馮乘,东汉,24.8737,111.5337,24.0,220.0,PL000000030013,not_found,False,False,False,False,,0
沅陵,,,,,,,,,,,,,,,,,,沅陵,东汉,28.434,110.40299999999999,24.0,220.0,PL000000030074,not_found,False,False,False,False,,0
辰陽,,,,,,,,,,,,,,,,,,辰陽,东汉,27.9737,110.1274,24.0,220.0,PL000000030095,not_found,False,False,False,False,,0
連道,,,,,,,,,,,,,,,,,,連道,东汉,27.596999999999998,111.9114,24.0,220.0,PL000000030296,not_found,False,False,False,False,,0
遷陵,,,,,,,,,,,,,,,,,,遷陵,东汉,28.7336,109.7104,24.0,220.0,PL000000030341,not_found,False,False,False,False,,0
酉陽,,,,,,,,,,,,,,,,,,酉陽,东汉,28.7727,109.9203,24.0,220.0,PL000000030380,not_found,False,False,False,False,,0
番禺,,,,,,,,,,,,,,,,,,番禺,东汉,23.1335,113.2643,24.0,220.0,PL000000030472,not_found,False,False,False,False,,0
增城,,,,,,,,,,,,,,,,,,增城,东汉,23.396,113.9752,24.0,220.0,PL000000030521,not_found,False,False,False,False,,0
曲江,,,,,,,,,,,,,,,,,,曲江,东汉,24.7755,113.6356,24.0,220.0,PL000000030575,not_found,False,False,False,False,,0
徐聞,,,,,,,,,,,,,,,,,,徐聞,东汉,20.2746,110.1594,24.0,220.0,PL000000030943,not_found,False,False,False,False,,0
高要,,,,,,,,,,,,,,,,,,高要,东汉,23.0571,112.4599,24.0,220.0,PL000000031107,not_found,False,False,False,False,,0
端谿,,,,,,,,,,,,,,,,,,端谿,东汉,23.1457,111.7792,24.0,220.0,PL000000031208,not_found,False,False,False,False,,0
四會,,,,,,,,,,,,,,,,,,四會,东汉,23.3476,112.7027,24.0,220.0,PL000000031247,not_found,False,False,False,False,,0
博羅,,,,,,,,,,,,,,,,,,博羅,东汉,23.1711,114.2818,24.0,220.0,PL000000031297,not_found,False,False,False,False,,0
龍川,,,,,,,,,,,,,,,,,,龍川,东汉,24.0962,115.1956,24.0,220.0,PL000000031493,not_found,False,False,False,False,,0
高涼,,,,,,,,,,,,,,,,,,高涼,东汉,22.1086,111.9732,24.0,220.0,PL000000031555,not_found,False,False,False,False,,0
中宿,,,,,,,,,,,,,,,,,,中宿,东汉,23.787,112.8594,24.0,220.0,PL000000031648,not_found,False,False,False,False,,0
含洭,,,,,,,,,,,,,,,,,,含洭,东汉,24.2613,113.1299,24.0,220.0,PL000000031676,not_found,False,False,False,False,,0
湞陽,,,,,,,,,,,,,,,,,,湞陽,东汉,24.1584,113.4575,24.0,220.0,PL000000031691,not_found,False,False,False,False,,0
桂陽,,,,,,,,,,,,,,,,,,桂陽,东汉,24.7787,112.3864,24.0,220.0,PL000000031733,not_found,False,False,False,False,,0
臨允,,,,,,,,,,,,,,,,,,臨允,东汉,22.4747,112.1969,24.0,220.0,PL000000031889,not_found,False,False,False,False,,0
領方,,,,,,,,,,,,,,,,,,領方,东汉,23.1803,108.7745,24.0,220.0,PL000000032051,not_found,False,False,False,False,,0
潭中,,,,,,,,,,,,,,,,,,潭中,东汉,24.3087,109.4557,24.0,220.0,PL000000032135,not_found,False,False,False,False,,0
始安,,,,,,,,,,,,,,,,,,始安,东汉,25.2792,110.2945,24.0,220.0,PL000000032254,not_found,False,False,False,False,,0
洮陽,,,,,,,,,,,,,,,,,,洮陽,东汉,26.1015,110.9904,24.0,220.0,PL000000032324,not_found,False,False,False,False,,0
零陵,,,,,,,,,,,,,,,,,,零陵,东汉,25.7651,110.7681,24.0,220.0,PL000000032352,not_found,False,False,False,False,,0
荔浦,,,,,,,,,,,,,,,,,,荔浦,东汉,24.4808,110.2781,24.0,220.0,PL000000032467,not_found,False,False,False,False,,0
廣信,,,,,,,,,,,,,,,,,,廣信,东汉,23.4859,111.3167,24.0,220.0,PL000000032518,not_found,False,False,False,False,,0
猛陵,,,,,,,,,,,,,,,,,,猛陵,东汉,23.4661,111.0324,24.0,220.0,PL000000032532,not_found,False,False,False,False,,0
合浦,,,,,,,,,,,,,,,,,,合浦,东汉,21.9329,109.4563,24.0,220.0,PL000000032761,not_found,False,False,False,False,,0
布山,,,,,,,,,,,,,,,,,,布山,东汉,23.35,109.9907,24.0,220.0,PL000000032875,not_found,False,False,False,False,,0
阿林,,,,,,,,,,,,,,,,,,阿林,东汉,23.2767,110.2321,24.0,220.0,PL000000032888,not_found,False,False,False,False,,0
臨賀,,,,,,,,,,,,,,,,,,臨賀,东汉,24.3251,111.6476,24.0,220.0,PL000000033186,not_found,False,False,False,False,,0
封陽,,,,,,,,,,,,,,,,,,封陽,东汉,23.9471,111.7242,24.0,220.0,PL000000033193,not_found,False,False,False,False,,0
富川,,,,,,,,,,,,,,,,,,富川,东汉,24.5256,111.3038,24.0,220.0,PL000000033250,not_found,False,False,False,False,,0
定周,,,,,,,,,,,,,,,,,,定周,东汉,24.4899,108.664,24.0,220.0,PL000000033472,not_found,False,False,False,False,,0
中溜,,,,,,,,,,,,,,,,,,中溜,东汉,23.4791,109.6622,24.0,220.0,PL000000033605,not_found,False,False,False,False,,0
臨塵,,,,,,,,,,,,,,,,,,臨塵,东汉,22.4193,107.363,24.0,220.0,PL000000033623,not_found,False,False,False,False,,0
枳縣,,,,,,,,,,,,,,,,,,枳縣,东汉,29.7139,107.441,24.0,220.0,PL000000034052,not_found,False,False,False,False,,0
江州,,,,,,,,,,,,,,,,,,江州,东汉,29.6071,106.5539,24.0,220.0,PL000000034086,not_found,False,False,False,False,,0
墊江,,,,,,,,,,,,,,,,,,墊江,东汉,30.0035,106.26799999999999,24.0,220.0,PL000000034192,not_found,False,False,False,False,,0
臨江,,,,,,,,,,,,,,,,,,臨江,东汉,30.298000000000002,108.0401,24.0,220.0,PL000000034416,not_found,False,False,False,False,,0
朐忍,,,,,,,,,,,,,,,,,,朐忍,东汉,30.9453,108.7477,24.0,220.0,PL000000034490,not_found,False,False,False,False,,0
魚復,,,,,,,,,,,,,,,,,,魚復,东汉,31.0582,109.5732,24.0,220.0,PL000000034514,not_found,False,False,False,False,,0
巫縣,,,,,,,,,,,,,,,,,,巫縣,东汉,31.118000000000002,109.8811,24.0,220.0,PL000000034561,not_found,False,False,False,False,,0
涪陵,,,,,,,,,,,,,,,,,,涪陵,东汉,29.2915,108.1794,24.0,220.0,PL000000034641,not_found,False,False,False,False,,0
成都,,,,,,,,,,,,,,,,,,成都,东汉,30.6501,104.0864,24.0,220.0,PL000000034795,not_found,False,False,False,False,,0
新都,,,,,,,,,,,,,,,,,,新都,东汉,30.8311,104.169,24.0,220.0,PL000000034858,not_found,False,False,False,False,,0
江原,,,,,,,,,,,,,,,,,,江原,东汉,30.5881,103.8182,24.0,220.0,PL000000034890,not_found,False,False,False,False,,0
廣都,,,,,,,,,,,,,,,,,,廣都,东汉,30.52,104.0959,24.0,220.0,PL000000034904,not_found,False,False,False,False,,0
郫縣,,,,,,,,,,,,,,,,,,郫縣,东汉,30.8068,103.8972,24.0,220.0,PL000000034937,not_found,False,False,False,False,,0
繁縣,,,,,,,,,,,,,,,,,,繁縣,东汉,31.0281,103.9362,24.0,220.0,PL000000035027,not_found,False,False,False,False,,0
臨邛,,,,,,,,,,,,,,,,,,臨邛,东汉,30.4164,103.4652,24.0,220.0,PL000000035065,not_found,False,False,False,False,,0
漢嘉,,,,,,,,,,,,,,,,,,漢嘉,东汉,30.2296,103.1224,24.0,220.0,PL000000035085,not_found,False,False,False,False,,0
江陽,,,,,,,,,,,,,,,,,,江陽,东汉,28.8839,105.4453,24.0,220.0,PL000000035205,not_found,False,False,False,False,,0
符節,,,,,,,,,,,,,,,,,,符節,东汉,28.8115,105.8351,24.0,220.0,PL000000035244,not_found,False,False,False,False,,0
郪縣,,,,,,,,,,,,,,,,,,郪縣,东汉,30.747,104.955,24.0,220.0,PL000000035295,not_found,False,False,False,False,,0
綿竹,,,,,,,,,,,,,,,,,,綿竹,东汉,31.2535,104.4127,24.0,220.0,PL000000035322,not_found,False,False,False,False,,0
雒縣,,,,,,,,,,,,,,,,,,雒縣,东汉,31.0231,104.2795,24.0,220.0,PL000000035350,not_found,False,False,False,False,,0
什邡,,,,,,,,,,,,,,,,,,什邡,东汉,31.134,104.1825,24.0,220.0,PL000000035386,not_found,False,False,False,False,,0
涪縣,,,,,,,,,,,,,,,,,,涪縣,东汉,31.4774,104.806,24.0,220.0,PL000000035447,not_found,False,False,False,False,,0
梓潼,,,,,,,,,,,,,,,,,,梓潼,东汉,31.6382,105.1662,24.0,220.0,PL000000035557,not_found,False,False,False,False,,0
甸氐,,,,,,,,,,,,,,,,,,甸氐道,东汉,32.8979,104.2197,24.0,220.0,PL000000035581,not_found,False,False,False,False,,0
葭萌,,,,,,,,,,,,,,,,,,葭萌,东汉,32.1359,105.7499,24.0,220.0,PL000000035680,not_found,False,False,False,False,,0
白水,,,,,,,,,,,,,,,,,,白水,东汉,32.6734,105.5397,24.0,220.0,PL000000035718,not_found,False,False,False,False,,0
德陽,,,,,,,,,,,,,,,,,,德陽,东汉,30.4435,105.62799999999999,24.0,220.0,PL000000035831,not_found,False,False,False,False,,0
廣漢,,,,,,,,,,,,,,,,,,廣漢,东汉,30.7445,105.4084,24.0,220.0,PL000000035890,not_found,False,False,False,False,,0
漢安,,,,,,,,,,,,,,,,,,漢安,东汉,29.570999999999998,105.012,24.0,220.0,PL000000035906,not_found,False,False,False,False,,0
南安,,,,,,,,,,,,,,,,,,南安,东汉,29.5704,103.7599,24.0,220.0,PL000000035999,not_found,False,False,False,False,,0
安漢,,,,,,,,,,,,,,,,,,安漢,东汉,30.8399,106.0981,24.0,220.0,PL000000036397,not_found,False,False,False,False,,0
閬中,,,,,,,,,,,,,,,,,,閬中,东汉,31.5828,105.9756,24.0,220.0,PL000000036545,not_found,False,False,False,False,,0
充國,,,,,,,,,,,,,,,,,,充國,东汉,31.4319,105.9329,24.0,220.0,PL000000036554,not_found,False,False,False,False,,0
武陽,,,,,,,,,,,,,,,,,,武陽,东汉,30.1927,103.9289,24.0,220.0,PL000000036629,not_found,False,False,False,False,,0
僰道,,,,,,,,,,,,,,,,,,僰道,东汉,28.7404,104.5629,24.0,220.0,PL000000036692,not_found,False,False,False,False,,0
宣漢,,,,,,,,,,,,,,,,,,宣漢,东汉,31.2265,107.5087,24.0,220.0,PL000000036919,not_found,False,False,False,False,,0
宕渠,,,,,,,,,,,,,,,,,,宕渠,东汉,31.0038,107.1912,24.0,220.0,PL000000036982,not_found,False,False,False,False,,0
嚴道,,,,,,,,,,,,,,,,,,嚴道,东汉,29.7951,102.8456,24.0,220.0,PL000000037059,not_found,False,False,False,False,,0
徒縣,,,,,,,,,,,,,,,,,,徒縣,东汉,30.0905,102.8507,24.0,220.0,PL000000037121,not_found,False,False,False,False,,0
資中,,,,,,,,,,,,,,,,,,資中,东汉,30.1223,104.6586,24.0,220.0,PL000000037240,not_found,False,False,False,False,,0
牛鞞,,,,,,,,,,,,,,,,,,牛鞞,东汉,30.39,104.5588,24.0,220.0,PL000000037300,not_found,False,False,False,False,,0
綿虒,,,,,,,,,,,,,,,,,,綿虒道,东汉,31.2489,103.4486,24.0,220.0,PL000000037339,not_found,False,False,False,False,,0
廣柔,,,,,,,,,,,,,,,,,,廣柔,东汉,31.5183,103.4072,24.0,220.0,PL000000037357,not_found,False,False,False,False,,0
蠶陵,,,,,,,,,,,,,,,,,,蠶陵,东汉,31.9941,103.6775,24.0,220.0,PL000000037394,not_found,False,False,False,False,,0
汶江,,,,,,,,,,,,,,,,,,汶江道,东汉,31.7141,103.8759,24.0,220.0,PL000000037426,not_found,False,False,False,False,,0
湔氐,,,,,,,,,,,,,,,,,,湔氐道,东汉,32.7127,103.5847,24.0,220.0,PL000000037482,not_found,False,False,False,False,,0
蘇示,,,,,,,,,,,,,,,,,,蘇示,东汉,28.0567,102.1896,24.0,220.0,PL000000037700,not_found,False,False,False,False,,0
邛都,,,,,,,,,,,,,,,,,,邛都,东汉,27.8858,102.318,24.0,220.0,PL000000037717,not_found,False,False,False,False,,0
定莋,,,,,,,,,,,,,,,,,,定莋,东汉,27.4214,101.5197,24.0,220.0,PL000000037757,not_found,False,False,False,False,,0
會無,,,,,,,,,,,,,,,,,,會無,东汉,26.6624,102.2098,24.0,220.0,PL000000037790,not_found,False,False,False,False,,0
臺登,,,,,,,,,,,,,,,,,,臺登,东汉,28.3201,102.2099,24.0,220.0,PL000000037844,not_found,False,False,False,False,,0
闡縣,,,,,,,,,,,,,,,,,,闡縣,东汉,28.6872,102.5852,24.0,220.0,PL000000037868,not_found,False,False,False,False,,0
鄨縣,,,,,,,,,,,,,,,,,,鄨縣,东汉,27.6946,106.8551,24.0,220.0,PL000000038064,not_found,False,False,False,False,,0
滇池,,,,,,,,,,,,,,,,,,滇池,东汉,24.7129,102.7478,24.0,220.0,PL000000039165,not_found,False,False,False,False,,0
連然,,,,,,,,,,,,,,,,,,連然,东汉,24.918000000000003,102.48200000000001,24.0,220.0,PL000000039273,not_found,False,False,False,False,,0
味縣,,,,,,,,,,,,,,,,,,味縣,东汉,25.4953,103.8048,24.0,220.0,PL000000039296,not_found,False,False,False,False,,0
不韋,,,,,,,,,,,,,,,,,,不韋,东汉,25.2089,99.2638,24.0,220.0,PL000000039511,not_found,False,False,False,False,,0
朱提,,,,,,,,,,,,,,,,,,朱提,东汉,27.3429,103.7234,24.0,220.0,PL000000039611,not_found,False,False,False,False,,0
雙柏,,,,,,,,,,,,,,,,,,雙柏,东汉,24.4903,101.6216,24.0,220.0,PL000000039977,not_found,False,False,False,False,,0
梇棟,,,,,,,,,,,,,,,,,,梇棟,东汉,25.5792,101.2219,24.0,220.0,PL000000040018,not_found,False,False,False,False,,0
青蛉,,,,,,,,,,,,,,,,,,青蛉,东汉,25.7253,101.3332,24.0,220.0,PL000000040050,not_found,False,False,False,False,,0
三縫,,,,,,,,,,,,,,,,,,三縫,东汉,26.0462,101.92399999999999,24.0,220.0,PL000000040062,not_found,False,False,False,False,,0
賁古,,,,,,,,,,,,,,,,,,賁古,东汉,23.3257,103.4315,24.0,220.0,PL000000040157,not_found,False,False,False,False,,0
楪榆,,,,,,,,,,,,,,,,,,楪榆,东汉,25.8625,100.1257,24.0,220.0,PL000000040449,not_found,False,False,False,False,,0
雲南,,,,,,,,,,,,,,,,,,雲南,东汉,25.4222,100.7015,24.0,220.0,PL000000040497,not_found,False,False,False,False,,0
博南,,,,,,,,,,,,,,,,,,博南,东汉,25.389,99.4541,24.0,220.0,PL000000041319,not_found,False,False,False,False,,0
長安,,,,,,,,,,,,,,,,,,長安縣,东汉,34.306,108.8534,24.0,220.0,PL000000042390,not_found,False,False,False,False,,0
杜陵,,,,,,,,,,,,,,,,,,杜陵,东汉,34.2068,109.0382,24.0,220.0,PL000000042432,not_found,False,False,False,False,,0
萬年,,,,,,,,,,,,,,,,,,萬年,东汉,34.6534,109.2962,24.0,220.0,PL000000042450,not_found,False,False,False,False,,0
新豐,,,,,,,,,,,,,,,,,,新豐,东汉,34.407,109.2369,24.0,220.0,PL000000042476,not_found,False,False,False,False,,0
藍田,,,,,,,,,,,,,,,,,,藍田,东汉,34.15,109.175,24.0,220.0,PL000000042532,not_found,False,False,False,False,,0
鄠縣,,,,,,,,,,,,,,,,,,鄠縣,东汉,34.1114,108.6128,24.0,220.0,PL000000042678,not_found,False,False,False,False,,0
高陵,,,,,,,,,,,,,,,,,,高陵,东汉,34.5329,109.0895,24.0,220.0,PL000000042702,not_found,False,False,False,False,,0
祋栩,,,,,,,,,,,,,,,,,,祋栩,东汉,34.9129,108.9805,24.0,220.0,PL000000042742,not_found,False,False,False,False,,0
漆垣,,,,,,,,,,,,,,,,,,漆垣,东汉,35.278,109.0015,24.0,220.0,PL000000042765,not_found,False,False,False,False,,0
故道,,,,,,,,,,,,,,,,,,故道,东汉,34.2047,107.0936,24.0,220.0,PL000000042769,not_found,False,False,False,False,,0
陳倉,,,,,,,,,,,,,,,,,,陳倉,东汉,34.373000000000005,107.2274,24.0,220.0,PL000000042787,not_found,False,False,False,False,,0
雍縣,,,,,,,,,,,,,,,,,,雍縣,东汉,34.5038,107.3789,24.0,220.0,PL000000042855,not_found,False,False,False,False,,0
郿縣,,,,,,,,,,,,,,,,,,郿縣,东汉,34.2788,107.8473,24.0,220.0,PL000000042897,not_found,False,False,False,False,,0
武功,,,,,,,,,,,,,,,,,,武功,东汉,34.2541,108.0342,24.0,220.0,PL000000042906,not_found,False,False,False,False,,0
汧縣,,,,,,,,,,,,,,,,,,汧縣,东汉,34.8566,106.8714,24.0,220.0,PL000000042955,not_found,False,False,False,False,,0
渝麋,,,,,,,,,,,,,,,,,,渝麋,东汉,34.6443,107.1698,24.0,220.0,PL000000042976,not_found,False,False,False,False,,0
杜陽,,,,,,,,,,,,,,,,,,杜陽,东汉,34.7228,107.7,24.0,220.0,PL000000042990,not_found,False,False,False,False,,0
平陵,,,,,,,,,,,,,,,,,,平陵,东汉,34.3618,108.6301,24.0,220.0,PL000000043041,not_found,False,False,False,False,,0
安陵,,,,,,,,,,,,,,,,,,安陵,东汉,34.4582,108.7923,24.0,220.0,PL000000043054,not_found,False,False,False,False,,0
長陵,,,,,,,,,,,,,,,,,,長陵,东汉,34.4568,108.8768,24.0,220.0,PL000000043059,not_found,False,False,False,False,,0
池陽,,,,,,,,,,,,,,,,,,池陽,东汉,34.539,108.8114,24.0,220.0,PL000000043088,not_found,False,False,False,False,,0
陽陵,,,,,,,,,,,,,,,,,,陽陵,东汉,34.4731,108.941,24.0,220.0,PL000000043098,not_found,False,False,False,False,,0
漆縣,,,,,,,,,,,,,,,,,,漆縣,东汉,35.0436,108.1032,24.0,220.0,PL000000043163,not_found,False,False,False,False,,0
陰槃,,,,,,,,,,,,,,,,,,陰槃,东汉,35.2969,107.7246,24.0,220.0,PL000000043185,not_found,False,False,False,False,,0
栒邑,,,,,,,,,,,,,,,,,,栒邑,东汉,35.26,108.4508,24.0,220.0,PL000000043203,not_found,False,False,False,False,,0
雲陽,,,,,,,,,,,,,,,,,,雲陽,东汉,34.9062,108.4778,24.0,220.0,PL000000043227,not_found,False,False,False,False,,0
美陽,,,,,,,,,,,,,,,,,,美陽,东汉,34.3378,108.0614,24.0,220.0,PL000000043241,not_found,False,False,False,False,,0
茂陵,,,,,,,,,,,,,,,,,,茂陵,东汉,34.3545,108.57,24.0,220.0,PL000000043256,not_found,False,False,False,False,,0
槐里,,,,,,,,,,,,,,,,,,槐里,东汉,34.2848,108.5046,24.0,220.0,PL000000043265,not_found,False,False,False,False,,0
鄭縣,,,,,,,,,,,,,,,,,,鄭縣,东汉,34.5192,109.7689,24.0,220.0,PL000000043323,not_found,False,False,False,False,,0
臨晉,,,,,,,,,,,,,,,,,,臨晉,东汉,34.7832,110.1259,24.0,220.0,PL000000043372,not_found,False,False,False,False,,0
郃陽,,,,,,,,,,,,,,,,,,郃陽,东汉,35.1899,110.3257,24.0,220.0,PL000000043408,not_found,False,False,False,False,,0
重泉,,,,,,,,,,,,,,,,,,重泉,东汉,34.8116,109.7021,24.0,220.0,PL000000043459,not_found,False,False,False,False,,0
蓮勺,,,,,,,,,,,,,,,,,,蓮勺,东汉,34.7931,109.5843,24.0,220.0,PL000000043463,not_found,False,False,False,False,,0
衙縣,,,,,,,,,,,,,,,,,,衙縣,东汉,35.3684,109.6846,24.0,220.0,PL000000043467,not_found,False,False,False,False,,0
粟邑,,,,,,,,,,,,,,,,,,粟邑,东汉,35.2876,109.5039,24.0,220.0,PL000000043474,not_found,False,False,False,False,,0
頻陽,,,,,,,,,,,,,,,,,,頻陽,东汉,34.9259,109.3242,24.0,220.0,PL000000043496,not_found,False,False,False,False,,0
夏陽,,,,,,,,,,,,,,,,,,夏陽,东汉,35.4039,110.411,24.0,220.0,PL000000043529,not_found,False,False,False,False,,0
華陰,,,,,,,,,,,,,,,,,,華陰,东汉,34.5657,110.1206,24.0,220.0,PL000000043555,not_found,False,False,False,False,,0
高奴,,,,,,,,,,,,,,,,,,高奴,东汉,36.6233,109.4948,24.0,220.0,PL000000043579,not_found,False,False,False,False,,0
定陽,,,,,,,,,,,,,,,,,,定陽,东汉,36.3386,109.8479,24.0,220.0,PL000000043585,not_found,False,False,False,False,,0
雕陰,,,,,,,,,,,,,,,,,,雕陰,东汉,36.1256,109.3536,24.0,220.0,PL000000043723,not_found,False,False,False,False,,0
南鄭,,,,,,,,,,,,,,,,,,南鄭,东汉,33.0761,107.0439,24.0,220.0,PL000000043868,not_found,False,False,False,False,,0
成固,,,,,,,,,,,,,,,,,,成固,东汉,33.1606,107.3504,24.0,220.0,PL000000043899,not_found,False,False,False,False,,0
褒中,,,,,,,,,,,,,,,,,,褒中,东汉,33.1995,106.9376,24.0,220.0,PL000000043973,not_found,False,False,False,False,,0
沔陽,,,,,,,,,,,,,,,,,,沔陽,东汉,33.1556,106.7102,24.0,220.0,PL000000043988,not_found,False,False,False,False,,0
沮縣,,,,,,,,,,,,,,,,,,沮縣,东汉,33.3084,106.4683,24.0,220.0,PL000000044044,not_found,False,False,False,False,,0
龜茲,,,,,,,,,,,,,,,,,,龜茲,东汉,38.4206,109.7701,24.0,220.0,PL000000044079,not_found,False,False,False,False,,0
膚施,,,,,,,,,,,,,,,,,,膚施,东汉,38.0074,109.8809,24.0,220.0,PL000000044083,not_found,False,False,False,False,,0
