fuzzy_nm,tgaz_sys_id,tgaz_nm_py,tgaz_nm_simp,tgaz_nm_trad,tgaz_beg,tgaz_end,tgaz_data_source,tgaz_obj_type,tgaz_pres_loc,tgaz_prnt_id,tgaz_prnt_py,tgaz_prnt_simp,tgaz_prnt_sysid,tgaz_type_ch,tgaz_type_py,tgaz_x_coord,tgaz_y_coord,input_id,input_nm_trad,input_year_beg,input_year_end,input_dynasty,input_prnt,input_x_coord,input_y_coord,match,fuzzy_out_x_coord_match,fuzzy_out_y_coord_match,out_beg_match,out_end_match,out_year_overlap,out_content_match_strength
馬邑,hvd_95536,Mayi Xian,马邑县,馬邑縣,221.0,309.0,CHGIS,POINT,今山西朔州市区,32847,Yanmen Jun,雁门郡,hvd_116052,县,Xian,112.42152,39.30807,PL000000004514,馬邑,24.0,220.0,东汉,并州刺史部,112.4312,39.3076,found,False,True,False,False,adjacent,1
馬邑,hvd_95537,Mayi Xian,马邑县,馬邑縣,717.0,925.0,CHGIS,POINT,今山西朔州市朔城区神头镇马邑村,29585,Shuo Zhou,朔州,hvd_110838,县,Xian,112.60991000000001,39.35357,PL000000004514,馬邑,24.0,220.0,东汉,并州刺史部,112.4312,39.3076,found,False,False,False,False,,0
馬邑,hvd_95539,Mayi Xian,马邑县,馬邑縣,998.0,1213.0,CHGIS,POINT,今山西朔州市朔城区司马泊村西南约1.5千米,32695,Shuo Zhou,朔州,hvd_115818,县,Xian,112.60991000000001,39.35357,PL000000004514,馬邑,24.0,220.0,东汉,并州刺史部,112.4312,39.3076,found,False,False,False,False,,0
馬邑,hvd_95541,Mayi Xian,马邑县,馬邑縣,1234.0,1795.0,CHGIS,POINT,今山西朔州市朔州市城区泊村西南约1.5千米,25977,Shuo Zhou,朔州,hvd_95529,县,Xian,112.60991000000001,39.35357,PL000000004514,馬邑,24.0,220.0,东汉,并州刺史部,112.4312,39.3076,found,False,False,False,False,,0
馬邑,hvd_110375,Mayi Jun,马邑郡,馬邑郡,607.0,620.0,CHGIS,POINT,山西省朔州市,32013,Sui,隋,hvd_113617,郡,Jun,112.42152,39.30807,PL000000004514,馬邑,24.0,220.0,东汉,并州刺史部,112.4312,39.3076,found,False,True,False,False,,1
馬邑,hvd_115601,Mayi Jun,马邑郡,馬邑郡,581.0,757.0,CHGIS,POINT,,\N,\N,\N,\N,郡,Jun,112.42152,39.30807,PL000000004514,馬邑,24.0,220.0,东汉,并州刺史部,112.4312,39.3076,found,False,True,False,False,,1
馬邑,hvd_146649,Mayixiang,马邑乡,馬邑鄉,1911.0,1911.0,CHGIS,POINT,山西朔州市马邑,33978,Shuo Zhou,朔州,hvd_121812,村镇,Cun Zhen,112.60977,39.361709999999995,PL000000004514,馬邑,24.0,220.0,东汉,并州刺史部,112.4312,39.3076,found,False,False,False,False,,0
樓煩,hvd_20668,Loufan,楼烦,樓煩,1820.0,1820.0,CHGIS,POINT,山西静乐县南娄烦,2162,Xin Zhou,忻州,hvd_9684,村镇,Cun Zhen,111.79213,38.07338,PL000000005569,樓煩,24.0,220.0,东汉,并州刺史部,112.2704,39.0975,found,False,False,False,False,,0
樓煩,hvd_94200,Loufan Jun,楼烦郡,樓煩郡,608.0,616.0,CHGIS,POINT,今山西宁武县宁化村,32013,Sui,隋,hvd_113617,郡,Jun,112.101,38.64206,PL000000005569,樓煩,24.0,220.0,东汉,并州刺史部,112.2704,39.0975,found,False,False,False,False,,0
樓煩,hvd_94217,Loufan Jun,楼烦郡,樓煩郡,742.0,757.0,CHGIS,POINT,今山西吕梁市岚县岚城镇,32014,Tang,唐,hvd_113618,郡,Jun,111.69323,38.39095,PL000000005569,樓煩,24.0,220.0,东汉,并州刺史部,112.2704,39.0975,found,False,False,False,False,,0
樓煩,hvd_94225,Loufan Jun,楼烦郡,樓煩郡,617.0,617.0,CHGIS,POINT,今山西宁武县宁化村,32013,Sui,隋,hvd_113617,郡,Jun,112.101,38.64206,PL000000005569,樓煩,24.0,220.0,东汉,并州刺史部,112.2704,39.0975,found,False,False,False,False,,0
樓煩,hvd_95358,Loufan Xian,楼烦县,樓煩縣,-201.0,212.0,CHGIS,POINT,今山西宁武县苗庄村东北约300米,30793,Yanmen Jun,雁门郡,hvd_112299,县,Xian,112.22623,38.93484,PL000000005569,樓煩,24.0,220.0,东汉,并州刺史部,112.2704,39.0975,found,False,False,False,False,partial_incl_end_of_target,0
樓煩,hvd_95359,Loufan Xian,楼烦县,樓煩縣,265.0,309.0,CHGIS,POINT,今山西宁武县苗庄村东北约300米,32847,Yanmen Jun,雁门郡,hvd_116052,县,Xian,112.22623,38.93484,PL000000005569,樓煩,24.0,220.0,东汉,并州刺史部,112.2704,39.0975,found,False,False,False,False,,0
樓煩,hvd_95689,Loufan Xian,楼烦县,樓煩縣,889.0,1220.0,CHGIS,POINT,今山西楼烦县楼烦镇汾河水库库区,25427,Xian Zhou,宪州,hvd_94221,县,Xian,111.84446000000001,38.09666,PL000000005569,樓煩,24.0,220.0,东汉,并州刺史部,112.2704,39.0975,found,False,False,False,False,,0
樓煩,hvd_147286,Loufanzhen,楼烦镇,樓煩鎮,1911.0,1911.0,CHGIS,POINT,山西娄烦县县治,33971,Jingle Xian,静乐县,hvd_121805,村镇,Cun Zhen,111.79213,38.07338,PL000000005569,樓煩,24.0,220.0,东汉,并州刺史部,112.2704,39.0975,found,False,False,False,False,,0
原平,hvd_20674,Yuanpingzhen,原平镇,原平鎮,1820.0,1820.0,CHGIS,POINT,山西原平市东原平,2160,Dai Zhou,代州,hvd_9682,村镇,Cun Zhen,112.69871,38.72882,PL000000005666,原平,24.0,220.0,东汉,并州刺史部,112.7567,38.7228,found,False,False,False,False,,0
原平,hvd_95126,Yuanping Xian,原平县,原平縣,-247.0,555.0,CHGIS,POINT,今山西原平市区,30783,Taiyuan Jun,太原郡,hvd_112287,县,Xian,112.69871,38.72882,PL000000005666,原平,24.0,220.0,东汉,并州刺史部,112.7567,38.7228,found,False,False,False,False,incoming_nested_in_target,0
原平,hvd_147392,Yuanpingzhen,原平镇,原平鎮,1911.0,1911.0,CHGIS,POINT,山西原平县县治,33974,Guo Xian,崞县,hvd_121808,村镇,Cun Zhen,112.69871,38.72882,PL000000005666,原平,24.0,220.0,东汉,并州刺史部,112.7567,38.7228,found,False,False,False,False,,0
東冶,hvd_20690,Dongyezhen,东冶镇,東冶鎮,1820.0,1820.0,CHGIS,POINT,山西阳城县东南东冶,2173,Zezhou Fu,泽州府,hvd_9695,村镇,Cun Zhen,112.49278000000001,35.36063,PL000000017133,東冶,24.0,220.0,东汉,揚州刺史部,119.3277,26.0546,found,False,False,False,False,,0
東冶,hvd_20924,Dongyezhen,东冶镇,東冶鎮,1820.0,1820.0,CHGIS,POINT,山西五台县西南东冶,2160,Dai Zhou,代州,hvd_9682,村镇,Cun Zhen,113.15613,38.64389,PL000000017133,東冶,24.0,220.0,东汉,揚州刺史部,119.3277,26.0546,found,False,False,False,False,,0
東冶,hvd_40163,Dongye Xian,东冶县,東冶縣,-222.0,-111.0,CHGIS,POINT,福建省福州市,11415,Minzhong Jun,闽中郡,hvd_32152,县,Xian,119.32158000000001,26.07395,PL000000017133,東冶,24.0,220.0,东汉,揚州刺史部,119.3277,26.0546,found,False,False,False,False,,0
東冶,hvd_133730,Dongyecun,东冶村,東冶村,1911.0,1911.0,CHGIS,POINT,河北平山县东冶,33731,Jingxing Xian,井陉县,hvd_121412,村镇,Cun Zhen,114.14478999999999,38.22404,PL000000017133,東冶,24.0,220.0,东汉,揚州刺史部,119.3277,26.0546,found,False,False,False,False,,0
東冶,hvd_146176,Dongye,东冶,東冶,1911.0,1911.0,CHGIS,POINT,山西阳城县东冶镇,34048,Yangcheng Xian,阳城县,hvd_121882,村镇,Cun Zhen,112.49278000000001,35.36063,PL000000017133,東冶,24.0,220.0,东汉,揚州刺史部,119.3277,26.0546,found,False,False,False,False,,0
東冶,hvd_147080,Dongyetou,东冶头,東冶頭,1911.0,1911.0,CHGIS,POINT,山西昔阳县东冶头镇,33153,Pingding Zhou,平定州,hvd_120266,村镇,Cun Zhen,113.94571,37.63623,PL000000017133,東冶,24.0,220.0,东汉,揚州刺史部,119.3277,26.0546,found,False,False,False,False,,0
東冶,hvd_147361,Dongyezhen,东冶镇,東冶鎮,1911.0,1911.0,CHGIS,POINT,山西五台县东冶镇,33994,Wutai Xian,五台县,hvd_121828,村镇,Cun Zhen,113.15613,38.64389,PL000000017133,東冶,24.0,220.0,东汉,揚州刺史部,119.3277,26.0546,found,False,False,False,False,,0
端氏,hvd_20938,Duanshizhen,端氏镇,端氏鎮,1820.0,1820.0,CHGIS,POINT,山西沁水县东端氏,2173,Zezhou Fu,泽州府,hvd_9695,村镇,Cun Zhen,112.51991000000001,35.67518,PL000000004382,端氏,24.0,220.0,东汉,司隸校尉部,112.3564,35.747,found,False,False,False,False,,0
端氏,hvd_95716,Duanshi Xian,端氏县,端氏縣,-286.0,445.0,CHGIS,POINT,今山西沁水县西城村,30668,Hedong Jun,河东郡,hvd_112133,县,Xian,112.36668999999999,35.75734,PL000000004382,端氏,24.0,220.0,东汉,司隸校尉部,112.3564,35.747,found,False,False,False,False,incoming_nested_in_target,0
端氏,hvd_95717,Duanshi Xian,端氏县,端氏縣,496.0,582.0,CHGIS,POINT,今山西沁水县东西城村,32101,Anping Jun,安平郡,hvd_115016,县,Xian,112.36668999999999,35.75734,PL000000004382,端氏,24.0,220.0,东汉,司隸校尉部,112.3564,35.747,found,False,False,False,False,,0
端氏,hvd_95718,Duanshi Xian,端氏县,端氏縣,583.0,1265.0,CHGIS,POINT,今山西沁水县端氏镇,31344,Ze Zhou,泽州,hvd_112921,县,Xian,112.51991000000001,35.67518,PL000000004382,端氏,24.0,220.0,东汉,司隸校尉部,112.3564,35.747,found,False,False,False,False,,0
端氏,hvd_146275,Duanshizhen,端氏镇,端氏鎮,1911.0,1911.0,CHGIS,POINT,山西沁水县端氏镇,34049,Qinshui Xian,沁水县,hvd_121883,村镇,Cun Zhen,112.51991000000001,35.67518,PL000000004382,端氏,24.0,220.0,东汉,司隸校尉部,112.3564,35.747,found,False,False,False,False,,0
望海,hvd_21053,Wanghaiguo,望海堝,望海堝,1820.0,1820.0,CHGIS,POINT,,2177,Fengtian Fu,奉天府,hvd_9699,村镇,Cun Zhen,122.12505,39.15665,PL000000055145,望海,24.0,220.0,东汉,交州刺史部,105.9569,21.2626,found,False,False,False,False,,0
望海,hvd_30102,Wanghaijun Jiedushi,望海军节度使,望海軍節度使,907.0,959.0,CHGIS,POINT,今浙江宁波市,32017,Wudaiwuyue,五代吴越,hvd_113621,防镇,Fang Zhen,121.54266000000001,29.86632,PL000000055145,望海,24.0,220.0,东汉,交州刺史部,105.9569,21.2626,found,False,False,False,False,,0
望海,hvd_40744,Wanghai Xian,望海县,望海縣,909.0,909.0,CHGIS,POINT,治今宁波市镇海区,11427,Ming Zhou,明州,hvd_32169,县,Xian,121.71172,29.9537,PL000000055145,望海,24.0,220.0,东汉,交州刺史部,105.9569,21.2626,found,False,False,False,False,,0
望海,hvd_98143,Wanghaijun Jiedushi,望海军节度使,望海軍節度使,907.0,959.0,CHGIS,POLYGON,98 -130,\N,\N,\N,\N,防镇,Fang Zhen,0.0,29.86632,PL000000055145,望海,24.0,220.0,东汉,交州刺史部,105.9569,21.2626,found,False,False,False,False,,0
望海,hvd_135048,Wanghaishi,望海市,望海市,1911.0,1911.0,CHGIS,POINT,河北沧县望海寺,33795,Cang Zhou,沧州,hvd_121476,村镇,Cun Zhen,117.07216000000001,38.260740000000006,PL000000055145,望海,24.0,220.0,东汉,交州刺史部,105.9569,21.2626,found,False,False,False,False,,0
平安,hvd_21159,Ping'Anbao,平安堡,平安堡,1820.0,1820.0,CHGIS,POINT,,2177,Fengtian Fu,奉天府,hvd_9699,村镇,Cun Zhen,122.89295,41.87554,PL000000010659,平安,24.0,220.0,东汉,徐州刺史部,119.2916,33.1376,found,False,False,False,False,,0
平安,hvd_23913,Ping'Anzhen,平安镇,平安鎮,1820.0,1820.0,CHGIS,POINT,上海市崇明县西北平安,13654,Chongming Xian,崇明县,hvd_40390,村镇,Cun Zhen,121.31858999999999,31.76085,PL000000010659,平安,24.0,220.0,东汉,徐州刺史部,119.2916,33.1376,found,False,False,False,False,,0
平安,hvd_42693,Ping'An Xian,平安县,平安縣,-201.0,13.0,CHGIS,POINT,江苏宝应县西南南闸尾附近,12135,Dongyang Jun,东阳郡,hvd_33407,县,Xian,119.29573,33.146190000000004,PL000000010659,平安,24.0,220.0,东汉,徐州刺史部,119.2916,33.1376,found,False,False,False,False,,0
平安,hvd_42695,Ping'An Xian,平安县,平安縣,23.0,222.0,CHGIS,POINT,江苏宝应县西南南闸尾附近,12141,Guangling Jun,广陵郡,hvd_33413,县,Xian,119.29573,33.146190000000004,PL000000010659,平安,24.0,220.0,东汉,徐州刺史部,119.2916,33.1376,found,False,False,False,False,incoming_nested_in_target,0
平安,hvd_45073,Pingan Houguo,平安侯国,平安侯國,-48.0,13.0,CHGIS,POINT,今山东桓台县北起风桥北夏庄村东北会城遗址,30830,Qiancheng Jun,千乘郡,hvd_112342,侯国,Hou Guo,118.12836000000001,37.07039,PL000000010659,平安,24.0,220.0,东汉,徐州刺史部,119.2916,33.1376,found,False,False,False,False,,0
平安,hvd_45075,Pingan Xian,平安县,平安縣,23.0,29.0,CHGIS,POINT,今山东桓台县北起风桥北夏庄村东北会城遗址,30832,Qiancheng Jun,千乘郡,hvd_112344,县,Xian,118.12836000000001,37.07039,PL000000010659,平安,24.0,220.0,东汉,徐州刺史部,119.2916,33.1376,found,False,False,False,False,partial_incl_end_of_target,0
平安,hvd_135936,Ping'Anchengpu,平安城铺,平安城鋪,1911.0,1911.0,CHGIS,POINT,河北遵化县平安城镇,33063,Zunhua Zhou,遵化州,hvd_120159,村镇,Cun Zhen,117.77702,40.04967,PL000000010659,平安,24.0,220.0,东汉,徐州刺史部,119.2916,33.1376,found,False,False,False,False,,0
平安,hvd_139167,Ping'Anzhen,平安镇,平安鎮,1911.0,1911.0,CHGIS,POINT,上海市崇明县西北平安,13654,Chongming Xian,崇明县,hvd_40390,村镇,Cun Zhen,121.31858999999999,31.76085,PL000000010659,平安,24.0,220.0,东汉,徐州刺史部,119.2916,33.1376,found,False,False,False,False,,0
平安,hvd_143553,Ping'Andian,平安店,平安店,1911.0,1911.0,CHGIS,POINT,山东荷泽市平安店,34142,Heze Xian,荷泽县,hvd_121976,村镇,Cun Zhen,115.4315,35.32535,PL000000010659,平安,24.0,220.0,东汉,徐州刺史部,119.2916,33.1376,found,False,False,False,False,,0
平安,hvd_165270,Pingan,平安,平安,1911.0,1911.0,CHGIS,POINT,四川省成都市平安,\N,\N,\N,\N,村镇,Cun Zhen,104.28838,30.591659999999997,PL000000010659,平安,24.0,220.0,东汉,徐州刺史部,119.2916,33.1376,found,False,False,False,False,,0
平安,hvd_166061,Pinganchang,平安场,平安場,1911.0,1911.0,CHGIS,POINT,四川省金堂县平安,\N,\N,\N,\N,村镇,Cun Zhen,104.6386,30.624440000000003,PL000000010659,平安,24.0,220.0,东汉,徐州刺史部,119.2916,33.1376,found,False,False,False,False,,0
平安,hvd_166675,Pingantun,平安屯,平安屯,1911.0,1911.0,CHGIS,POINT,黑龙江省龙江县山泉镇,\N,\N,\N,\N,村镇,Cun Zhen,122.86294,47.239090000000004,PL000000010659,平安,24.0,220.0,东汉,徐州刺史部,119.2916,33.1376,found,False,False,False,False,,0
平安,hvd_168026,Pinganzhen,平安镇,平安鎮,1911.0,1911.0,CHGIS,POINT,黑龙江省延寿县平安,\N,\N,\N,\N,村镇,Cun Zhen,128.14825,45.36242,PL000000010659,平安,24.0,220.0,东汉,徐州刺史部,119.2916,33.1376,found,False,False,False,False,,0
南平,hvd_21483,Nanpingguan,南平关,南平關,1820.0,1820.0,CHGIS,POINT,四川南川县西南南平镇,2197,Zhongqing Fu,重庆府,hvd_9719,村镇,Cun Zhen,106.98463999999998,29.08843,PL000000021565,南平陽,24.0,220.0,东汉,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,hvd_21483,Nanpingguan,南平关,南平關,1820.0,1820.0,CHGIS,POINT,四川南川县西南南平镇,2197,Zhongqing Fu,重庆府,hvd_9719,村镇,Cun Zhen,106.98463999999998,29.08843,PL000000029972,南平,24.0,220.0,东汉,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,hvd_22452,Nanpingguan,南平关,南平關,1820.0,1820.0,CHGIS,POINT,云南禄丰县西北,2233,Yunnan Fu,云南府,hvd_9755,村镇,Cun Zhen,102.03529,25.1863,PL000000021565,南平陽,24.0,220.0,东汉,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,hvd_22452,Nanpingguan,南平关,南平關,1820.0,1820.0,CHGIS,POINT,云南禄丰县西北,2233,Yunnan Fu,云南府,hvd_9755,村镇,Cun Zhen,102.03529,25.1863,PL000000029972,南平,24.0,220.0,东汉,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,hvd_23009,Nanpingji,南平集,南平集,1820.0,1820.0,CHGIS,POINT,安徽濉溪县东南南坪集,2256,Fengyang Fu,凤阳府,hvd_9785,村镇,Cun Zhen,116.86089,33.495259999999995,PL000000021565,南平陽,24.0,220.0,东汉,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,hvd_23009,Nanpingji,南平集,南平集,1820.0,1820.0,CHGIS,POINT,安徽濉溪县东南南坪集,2256,Fengyang Fu,凤阳府,hvd_9785,村镇,Cun Zhen,116.86089,33.495259999999995,PL000000029972,南平,24.0,220.0,东汉,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,hvd_32574,Nanping Zhou,南平州,南平州,622.0,624.0,CHGIS,POINT,江西泰和县西三里,32014,Tang,唐,hvd_113618,州,Zhou,114.89018,26.79198,PL000000021565,南平陽,24.0,220.0,东汉,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,hvd_32574,Nanping Zhou,南平州,南平州,622.0,624.0,CHGIS,POINT,江西泰和县西三里,32014,Tang,唐,hvd_113618,州,Zhou,114.89018,26.79198,PL000000029972,南平,24.0,220.0,东汉,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,hvd_32833,Nanping Jun,南平郡,南平郡,14.0,22.0,CHGIS,POINT,湖南郴州市区,32046,Xinmang,新莽,hvd_113653,郡,Jun,113.02514,25.80272,PL000000021565,南平陽,24.0,220.0,东汉,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,hvd_32833,Nanping Jun,南平郡,南平郡,14.0,22.0,CHGIS,POINT,湖南郴州市区,32046,Xinmang,新莽,hvd_113653,郡,Jun,113.02514,25.80272,PL000000029972,南平,24.0,220.0,东汉,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,hvd_32940,Nanping Jun,南平郡,南平郡,280.0,419.0,CHGIS,POINT,湖南安乡县北,11240,Jing Zhou,荆州,hvd_30255,郡,Jun,112.19655,29.530959999999997,PL000000021565,南平陽,24.0,220.0,东汉,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,hvd_32940,Nanping Jun,南平郡,南平郡,280.0,419.0,CHGIS,POINT,湖南安乡县北,11240,Jing Zhou,荆州,hvd_30255,郡,Jun,112.19655,29.530959999999997,PL000000029972,南平,24.0,220.0,东汉,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,hvd_32941,Nanping Jun,南平郡,南平郡,420.0,478.0,CHGIS,POINT,湖北公安县西,11251,Jing Zhou,荆州,hvd_30266,郡,Jun,112.18909,30.10425,PL000000021565,南平陽,24.0,220.0,东汉,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,hvd_32941,Nanping Jun,南平郡,南平郡,420.0,478.0,CHGIS,POINT,湖北公安县西,11251,Jing Zhou,荆州,hvd_30266,郡,Jun,112.18909,30.10425,PL000000029972,南平,24.0,220.0,东汉,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,hvd_32942,Nanping Jun,南平郡,南平郡,479.0,588.0,CHGIS,POINT,湖北公安县西南,11251,Jing Zhou,荆州,hvd_30266,郡,Jun,111.93463,30.00065,PL000000021565,南平陽,24.0,220.0,东汉,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,hvd_32942,Nanping Jun,南平郡,南平郡,479.0,588.0,CHGIS,POINT,湖北公安县西南,11251,Jing Zhou,荆州,hvd_30266,郡,Jun,111.93463,30.00065,PL000000029972,南平,24.0,220.0,东汉,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,hvd_40303,Nanping Xian,南平县,南平縣,196.0,281.0,CHGIS,POINT,福建省南平市,11504,Guiji Jun,会稽郡,hvd_32280,县,Xian,118.16918000000001,26.64217,PL000000021565,南平陽,24.0,220.0,东汉,兗州刺史部,116.9778,35.4028,found,False,False,False,False,partial_incl_start_of_target,0
南平,hvd_40303,Nanping Xian,南平县,南平縣,196.0,281.0,CHGIS,POINT,福建省南平市,11504,Guiji Jun,会稽郡,hvd_32280,县,Xian,118.16918000000001,26.64217,PL000000029972,南平,24.0,220.0,东汉,荊州刺史部,112.225,25.405,found,False,False,False,False,partial_incl_start_of_target,0
南平,hvd_40308,Nanping Xian,南平县,南平縣,1302.0,1911.0,CHGIS,POINT,福建省南平市,11400,Yanping Lu,延平路,hvd_32124,县,Xian,118.16918000000001,26.64217,PL000000021565,南平陽,24.0,220.0,东汉,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,hvd_40308,Nanping Xian,南平县,南平縣,1302.0,1911.0,CHGIS,POINT,福建省南平市,11400,Yanping Lu,延平路,hvd_32124,县,Xian,118.16918000000001,26.64217,PL000000029972,南平,24.0,220.0,东汉,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,hvd_41821,Nanping Xian,南平县,南平縣,-202.0,588.0,CHGIS,POINT,湖南蓝山县驻地塔峰镇东北古城,11840,Guiyang Jun,桂阳郡,hvd_32832,县,Xian,112.20333000000001,25.38875,PL000000021565,南平陽,24.0,220.0,东汉,兗州刺史部,116.9778,35.4028,found,False,False,False,False,incoming_nested_in_target,0
南平,hvd_41821,Nanping Xian,南平县,南平縣,-202.0,588.0,CHGIS,POINT,湖南蓝山县驻地塔峰镇东北古城,11840,Guiyang Jun,桂阳郡,hvd_32832,县,Xian,112.20333000000001,25.38875,PL000000029972,南平,24.0,220.0,东汉,荊州刺史部,112.225,25.405,found,False,False,False,False,incoming_nested_in_target,0
南平,hvd_41822,Nanping Xian,南平县,南平縣,671.0,741.0,CHGIS,POINT,湖南蓝山县驻地塔峰镇,11847,Chen Zhou,郴州,hvd_32839,县,Xian,112.17776,25.372410000000002,PL000000021565,南平陽,24.0,220.0,东汉,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,hvd_41822,Nanping Xian,南平县,南平縣,671.0,741.0,CHGIS,POINT,湖南蓝山县驻地塔峰镇,11847,Chen Zhou,郴州,hvd_32839,县,Xian,112.17776,25.372410000000002,PL000000029972,南平,24.0,220.0,东汉,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,hvd_41849,Nanping Ting,南平亭,南平亭,14.0,22.0,CHGIS,POINT,湖南耒阳市城区,11841,Nanping Jun,南平郡,hvd_32833,县,Xian,112.84688999999999,26.41507,PL000000021565,南平陽,24.0,220.0,东汉,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,hvd_41849,Nanping Ting,南平亭,南平亭,14.0,22.0,CHGIS,POINT,湖南耒阳市城区,11841,Nanping Jun,南平郡,hvd_32833,县,Xian,112.84688999999999,26.41507,PL000000029972,南平,24.0,220.0,东汉,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,hvd_44705,Nanping Jun,南平军,南平軍,1075.0,1238.0,CHGIS,POINT,今四川綦江县南赶水镇,32913,Yu Zhou,渝州,hvd_116131,军,Jun,106.70668,28.737340000000003,PL000000021565,南平陽,24.0,220.0,东汉,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,hvd_44705,Nanping Jun,南平军,南平軍,1075.0,1238.0,CHGIS,POINT,今四川綦江县南赶水镇,32913,Yu Zhou,渝州,hvd_116131,军,Jun,106.70668,28.737340000000003,PL000000029972,南平,24.0,220.0,东汉,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,hvd_44736,Nanping Xian,南平县,南平縣,630.0,682.0,CHGIS,POINT,今四川重庆市区东南一百三十里（约在花桥一,32565,Nanping Zhou,南平州,hvd_115641,县,Xian,106.86501000000001,29.37043,PL000000021565,南平陽,24.0,220.0,东汉,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,hvd_44736,Nanping Xian,南平县,南平縣,630.0,682.0,CHGIS,POINT,今四川重庆市区东南一百三十里（约在花桥一,32565,Nanping Zhou,南平州,hvd_115641,县,Xian,106.86501000000001,29.37043,PL000000029972,南平,24.0,220.0,东汉,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,hvd_44737,Nanping Xian,南平县,南平縣,683.0,987.0,CHGIS,POINT,今四川重庆市区东南百里鱼池坝东南十里处,29803,Yu Zhou,渝州,hvd_111102,县,Xian,106.8234,29.51766,PL000000021565,南平陽,24.0,220.0,东汉,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,hvd_44737,Nanping Xian,南平县,南平縣,683.0,987.0,CHGIS,POINT,今四川重庆市区东南百里鱼池坝东南十里处,29803,Yu Zhou,渝州,hvd_111102,县,Xian,106.8234,29.51766,PL000000029972,南平,24.0,220.0,东汉,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,hvd_45186,Nanpingyang Xi,南平阳县,南平陽縣,-144.0,13.0,CHGIS,POINT,今山东邹县,30946,Shanyang Guo,山阳国,hvd_112463,县,Xian,116.96727,35.40276,PL000000021565,南平陽,24.0,220.0,东汉,兗州刺史部,116.9778,35.4028,found,False,True,False,False,,1
南平,hvd_45186,Nanpingyang Xi,南平阳县,南平陽縣,-144.0,13.0,CHGIS,POINT,今山东邹县,30946,Shanyang Guo,山阳国,hvd_112463,县,Xian,116.96727,35.40276,PL000000029972,南平,24.0,220.0,东汉,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,hvd_45188,Nanpingyang Xi,南平阳县,南平陽縣,23.0,420.0,CHGIS,POINT,今山东邹县,32656,Shanyang Jun,山阳郡,hvd_115763,县,Xian,116.96727,35.40276,PL000000021565,南平陽,24.0,220.0,东汉,兗州刺史部,116.9778,35.4028,found,False,True,False,False,incoming_nested_in_target,1
南平,hvd_45188,Nanpingyang Xi,南平阳县,南平陽縣,23.0,420.0,CHGIS,POINT,今山东邹县,32656,Shanyang Jun,山阳郡,hvd_115763,县,Xian,116.96727,35.40276,PL000000029972,南平,24.0,220.0,东汉,荊州刺史部,112.225,25.405,found,False,False,False,False,incoming_nested_in_target,0
南平,hvd_88125,Nanping Zhou,南平州,南平州,1224.0,1234.0,CHGIS,POINT,今河北安平县驻地安平镇,22959,Zhongshan Fu,中山府,hvd_87862,州,Zhou,115.51057,38.23053,PL000000021565,南平陽,24.0,220.0,东汉,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
南平,hvd_88125,Nanping Zhou,南平州,南平州,1224.0,1234.0,CHGIS,POINT,今河北安平县驻地安平镇,22959,Zhongshan Fu,中山府,hvd_87862,州,Zhou,115.51057,38.23053,PL000000029972,南平,24.0,220.0,东汉,荊州刺史部,112.225,25.405,found,False,False,False,False,,0
南平,hvd_97148,Nanping Zhou,南平州,南平州,622.0,624.0,CHGIS,POLYGON,,\N,\N,\N,\N,州,Zhou,0.0,26.79198,PL000000021565,南平陽,24.0,220.0,东汉,兗州刺史部,116.9778,35.4028,found,False,False,False,False,,0
